customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport
H10521,DSL,Yes,Yes,No,Yes,Yes,Yes
H106495,None,No,Yes,Yes,No,No,Yes
H107535,DSL,Yes,Yes,No,Yes,No,Yes
H108393,Fiber Optic,Yes,Yes,No,Yes,No,Yes
H108397,DSL,Yes,Yes,No,Yes,No,No
H111089,None,Yes,No,Yes,No,Yes,Yes
H113074,None,Yes,No,No,Yes,Yes,No
H113197,DSL,Yes,No,No,No,No,Yes
H113239,None,Yes,Yes,Yes,Yes,No,No
H114965,DSL,Yes,No,Yes,No,Yes,Yes
H118911,DSL,Yes,Yes,Yes,No,No,No
H126929,DSL,Yes,Yes,No,No,No,No
H130516,None,Yes,No,No,Yes,No,Yes
H131682,Fiber Optic,Yes,Yes,Yes,Yes,No,No
H134108,DSL,Yes,Yes,No,No,Yes,No
H134577,Fiber Optic,Yes,No,No,No,Yes,No
H145896,None,Yes,Yes,No,Yes,No,No
H146363,None,No,No,Yes,No,Yes,No
H148227,Fiber Optic,Yes,No,No,Yes,Yes,Yes
H151913,DSL,Yes,Yes,No,No,Yes,Yes
H153597,None,Yes,No,No,Yes,No,Yes
H153949,Fiber Optic,Yes,Yes,Yes,No,No,No
H154358,Fiber Optic,Yes,No,Yes,No,No,No
H155905,DSL,Yes,Yes,Yes,Yes,No,No
H16644,DSL,Yes,No,No,No,No,Yes
H168237,Fiber Optic,Yes,No,No,Yes,Yes,Yes
H17041,Fiber Optic,Yes,No,No,Yes,No,No
H171672,DSL,Yes,Yes,No,No,No,No
H17292,None,Yes,Yes,No,No,No,No
H173763,Fiber Optic,Yes,Yes,No,No,No,Yes
H174467,Fiber Optic,Yes,No,Yes,No,Yes,Yes
H175210,DSL,Yes,No,No,No,No,Yes
H176781,DSL,No,No,Yes,Yes,Yes,Yes
H179945,None,Yes,Yes,Yes,No,No,No
H18222,DSL,Yes,Yes,Yes,Yes,No,No
H183654,Fiber Optic,Yes,Yes,No,Yes,No,No
H185700,None,Yes,Yes,Yes,No,Yes,Yes
H187434,None,Yes,Yes,Yes,Yes,No,Yes
H199029,DSL,Yes,No,No,No,Yes,Yes
H19974,Fiber Optic,No,No,No,Yes,Yes,Yes
H20147,DSL,Yes,No,Yes,Yes,No,Yes
H202571,None,Yes,Yes,No,Yes,Yes,Yes
H203149,DSL,Yes,Yes,Yes,No,No,No
H203586,None,Yes,No,No,Yes,No,No
H203700,Fiber Optic,Yes,Yes,No,No,Yes,No
H215697,DSL,Yes,Yes,No,Yes,No,No
H220280,DSL,Yes,No,Yes,Yes,No,Yes
H220560,Fiber Optic,Yes,Yes,No,No,Yes,Yes
H220719,DSL,Yes,No,No,No,Yes,No
H221146,DSL,Yes,Yes,Yes,Yes,Yes,No
H227023,DSL,Yes,No,No,No,No,No
H228822,Fiber Optic,Yes,No,No,No,No,Yes
H232921,DSL,Yes,Yes,Yes,Yes,Yes,No
H233450,DSL,Yes,Yes,Yes,Yes,No,No
H245198,Fiber Optic,Yes,No,No,No,No,Yes
H247341,Fiber Optic,Yes,No,No,No,Yes,Yes
H247640,Fiber Optic,Yes,No,Yes,No,No,No
H24863,DSL,Yes,Yes,No,No,No,No
H248782,DSL,Yes,No,Yes,Yes,No,No
H251041,Fiber Optic,Yes,Yes,No,Yes,No,No
H251318,DSL,Yes,Yes,No,No,Yes,Yes
H251472,Fiber Optic,Yes,No,Yes,No,No,Yes
H262649,None,Yes,No,No,Yes,No,Yes
H263050,DSL,Yes,No,No,No,No,No
H266236,Fiber Optic,Yes,No,No,Yes,Yes,No
H268652,Fiber Optic,Yes,Yes,No,Yes,No,Yes
H269415,Fiber Optic,Yes,No,No,No,No,No
H279354,Fiber Optic,Yes,Yes,No,No,Yes,No
H283133,DSL,Yes,No,No,No,Yes,No
H286080,DSL,Yes,No,No,No,No,No
H289305,DSL,Yes,Yes,No,No,No,Yes
H289802,Fiber Optic,Yes,Yes,Yes,No,No,No
H292733,Fiber Optic,Yes,Yes,No,No,Yes,No
H294328,DSL,Yes,No,Yes,No,Yes,Yes
H297976,Fiber Optic,No,No,Yes,No,Yes,Yes
H298416,DSL,Yes,No,No,No,No,No
H300268,DSL,Yes,No,No,Yes,No,No
H304203,DSL,Yes,Yes,No,No,No,Yes
H305043,DSL,Yes,Yes,No,Yes,No,No
H306057,DSL,Yes,Yes,Yes,No,Yes,No
H307794,DSL,Yes,No,Yes,No,Yes,No
H309760,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
H313345,DSL,Yes,No,No,No,No,Yes
H314025,Fiber Optic,Yes,Yes,No,No,Yes,No
H315719,DSL,Yes,Yes,No,No,No,Yes
H315988,DSL,Yes,No,Yes,Yes,Yes,No
H316557,Fiber Optic,Yes,Yes,No,No,Yes,Yes
H319659,Fiber Optic,Yes,No,Yes,No,No,Yes
H326789,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
H329436,DSL,Yes,No,No,No,Yes,No
H330611,DSL,Yes,Yes,No,No,Yes,No
H33347,Fiber Optic,Yes,Yes,Yes,No,No,No
H337960,DSL,Yes,No,No,Yes,Yes,Yes
H338128,Fiber Optic,Yes,No,Yes,No,No,No
H339217,DSL,No,Yes,Yes,Yes,No,No
H339301,DSL,Yes,Yes,Yes,No,No,No
H343519,Fiber Optic,Yes,Yes,No,No,No,No
H350868,Fiber Optic,Yes,No,Yes,No,No,No
H35497,DSL,No,Yes,No,No,Yes,Yes
H35820,DSL,No,No,No,No,No,Yes
H358470,Fiber Optic,Yes,Yes,No,No,Yes,No
H361743,Fiber Optic,Yes,No,No,No,Yes,No
H365334,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
H368014,None,Yes,Yes,No,No,No,No
H368190,Fiber Optic,Yes,No,No,No,No,No
H372061,Fiber Optic,Yes,No,No,Yes,No,No
H374449,None,Yes,No,Yes,No,Yes,Yes
H375394,DSL,Yes,Yes,No,Yes,No,Yes
H378177,None,Yes,No,No,No,Yes,Yes
H378203,Fiber Optic,Yes,Yes,Yes,Yes,No,No
H380138,None,Yes,No,No,No,Yes,Yes
H382978,Fiber Optic,No,No,Yes,No,Yes,Yes
H383527,Fiber Optic,Yes,No,No,No,No,No
H385829,None,Yes,Yes,Yes,No,No,No
H385873,Fiber Optic,Yes,Yes,No,Yes,Yes,No
H391200,None,Yes,No,No,No,No,No
H393650,DSL,No,Yes,No,No,No,No
H396745,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H399454,DSL,Yes,Yes,Yes,Yes,No,Yes
H400324,DSL,No,No,No,Yes,No,No
H401803,Fiber Optic,Yes,No,No,No,No,No
H403456,None,Yes,No,No,Yes,No,Yes
H404111,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
H406692,Fiber Optic,Yes,Yes,No,No,No,No
H409478,None,Yes,No,Yes,No,No,No
H411705,Fiber Optic,No,Yes,Yes,No,No,No
H413751,Fiber Optic,Yes,No,Yes,No,Yes,Yes
H416650,None,Yes,No,Yes,Yes,No,No
H418550,DSL,Yes,Yes,Yes,Yes,No,Yes
H419829,Fiber Optic,Yes,No,No,No,No,No
H419978,Fiber Optic,Yes,No,No,No,Yes,Yes
H421614,DSL,Yes,No,Yes,No,Yes,No
H42526,Fiber Optic,Yes,Yes,No,Yes,Yes,No
H425994,Fiber Optic,Yes,No,No,No,No,No
H427572,DSL,Yes,Yes,No,No,No,Yes
H429618,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H433038,Fiber Optic,Yes,No,Yes,Yes,No,Yes
H433120,DSL,Yes,Yes,No,No,No,No
H441282,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
H445914,Fiber Optic,Yes,No,Yes,No,No,Yes
H44622,DSL,Yes,Yes,Yes,No,Yes,Yes
H44900,DSL,Yes,No,No,Yes,Yes,Yes
H450608,DSL,Yes,No,Yes,No,No,Yes
H452286,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
H455492,DSL,Yes,Yes,No,No,No,No
H457208,Fiber Optic,No,Yes,No,Yes,No,Yes
H463610,DSL,Yes,Yes,No,Yes,No,No
H465886,Fiber Optic,No,Yes,No,No,Yes,No
H466889,DSL,Yes,Yes,No,Yes,No,Yes
H466983,DSL,Yes,Yes,No,No,No,No
H468406,DSL,Yes,No,No,Yes,No,No
H471461,Fiber Optic,Yes,No,Yes,Yes,No,Yes
H472673,DSL,Yes,Yes,No,Yes,No,Yes
H478829,DSL,Yes,No,Yes,Yes,Yes,No
H482032,Fiber Optic,Yes,No,No,Yes,No,No
H483436,Fiber Optic,Yes,No,No,Yes,Yes,No
H483940,DSL,Yes,No,No,Yes,No,Yes
H490984,DSL,Yes,Yes,Yes,No,Yes,No
H497688,DSL,Yes,No,Yes,Yes,No,Yes
H500107,Fiber Optic,Yes,No,No,No,No,Yes
H508349,DSL,No,No,No,No,No,No
H509049,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H510824,Fiber Optic,Yes,No,No,Yes,Yes,No
H511997,Fiber Optic,Yes,No,Yes,Yes,No,No
H513187,Fiber Optic,Yes,No,No,Yes,No,No
H515536,None,Yes,No,No,Yes,No,No
H51608,Fiber Optic,Yes,Yes,No,No,No,No
H518825,None,Yes,No,No,No,No,No
H523291,DSL,Yes,No,No,No,No,No
H523864,DSL,Yes,No,No,No,Yes,Yes
H525851,None,Yes,Yes,No,No,No,No
H528993,None,Yes,No,Yes,Yes,No,No
H529435,DSL,Yes,No,No,No,No,Yes
H530265,Fiber Optic,Yes,Yes,No,Yes,No,Yes
H53122,None,Yes,Yes,No,Yes,No,No
H532086,DSL,Yes,No,No,Yes,No,No
H536623,Fiber Optic,Yes,No,No,No,No,Yes
H540729,Fiber Optic,Yes,Yes,Yes,No,No,Yes
H544748,DSL,Yes,No,Yes,Yes,No,No
H545752,None,Yes,Yes,No,Yes,Yes,Yes
H548788,None,Yes,No,No,Yes,Yes,No
H549933,DSL,Yes,No,No,No,No,No
H550709,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
H551955,Fiber Optic,Yes,No,No,Yes,Yes,No
H553856,Fiber Optic,No,Yes,No,No,No,No
H557046,DSL,Yes,Yes,No,Yes,No,No
H557601,Fiber Optic,Yes,Yes,No,No,No,Yes
H558630,DSL,Yes,Yes,No,Yes,No,No
H566885,None,Yes,No,Yes,Yes,Yes,No
H568978,DSL,Yes,Yes,Yes,Yes,No,Yes
H572770,Fiber Optic,Yes,No,Yes,No,No,No
H572927,None,Yes,Yes,No,No,No,Yes
H575679,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
H576124,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
H581110,DSL,Yes,Yes,No,No,Yes,No
H584520,Fiber Optic,Yes,No,No,No,Yes,No
H588870,DSL,Yes,No,Yes,Yes,Yes,No
H593898,None,Yes,Yes,Yes,No,No,Yes
H604389,Fiber Optic,Yes,No,No,Yes,Yes,Yes
H609180,None,Yes,Yes,Yes,No,No,Yes
H61682,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
H619362,None,Yes,Yes,No,No,No,No
H620090,DSL,No,No,No,Yes,Yes,No
H620644,DSL,No,Yes,No,Yes,Yes,Yes
H621471,DSL,Yes,No,No,No,Yes,No
H623733,DSL,Yes,Yes,No,Yes,Yes,Yes
H624630,Fiber Optic,Yes,No,No,No,Yes,No
H626146,Fiber Optic,Yes,Yes,Yes,Yes,No,No
H628307,Fiber Optic,Yes,No,No,Yes,Yes,No
H630459,DSL,Yes,Yes,No,No,Yes,Yes
H632227,Fiber Optic,No,Yes,Yes,No,Yes,Yes
H633094,Fiber Optic,No,No,No,Yes,No,No
H634047,DSL,Yes,No,No,No,Yes,No
H63433,DSL,Yes,No,Yes,No,No,No
H634606,Fiber Optic,Yes,Yes,No,Yes,Yes,No
H63784,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
H63833,Fiber Optic,Yes,No,No,Yes,Yes,No
H645568,None,Yes,Yes,Yes,No,Yes,No
H646152,None,Yes,No,No,Yes,No,No
H652696,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
H654233,None,Yes,Yes,No,Yes,Yes,No
H658358,DSL,No,No,No,No,Yes,No
H659207,Fiber Optic,Yes,No,No,Yes,No,Yes
H662697,None,Yes,No,No,No,Yes,Yes
H66365,DSL,Yes,No,Yes,Yes,No,No
H664759,DSL,Yes,Yes,Yes,No,No,No
H669815,Fiber Optic,Yes,Yes,No,No,Yes,No
H671131,Fiber Optic,Yes,Yes,No,No,No,Yes
H672869,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H673597,Fiber Optic,Yes,No,No,No,Yes,Yes
H674623,DSL,Yes,No,Yes,No,No,No
H676214,DSL,Yes,No,No,No,No,Yes
H677214,Fiber Optic,Yes,No,No,No,No,Yes
H68068,DSL,No,Yes,No,Yes,No,Yes
H681000,Fiber Optic,Yes,Yes,No,Yes,No,No
H682238,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
H682549,DSL,Yes,Yes,No,Yes,No,No
H682725,None,Yes,No,No,Yes,No,Yes
H683813,Fiber Optic,Yes,No,No,No,Yes,Yes
H683825,DSL,Yes,Yes,No,No,Yes,No
H685776,DSL,Yes,No,No,No,No,Yes
H686071,Fiber Optic,No,Yes,No,Yes,Yes,Yes
H686155,Fiber Optic,Yes,No,No,No,No,No
H687284,Fiber Optic,Yes,No,No,Yes,Yes,No
H690253,DSL,Yes,Yes,Yes,No,Yes,No
H691053,Fiber Optic,No,Yes,Yes,No,Yes,No
H696459,DSL,No,Yes,No,No,Yes,No
H69857,Fiber Optic,Yes,No,No,Yes,Yes,No
H699311,Fiber Optic,Yes,No,Yes,Yes,No,No
H700435,DSL,Yes,No,Yes,No,Yes,Yes
H707643,Fiber Optic,Yes,Yes,No,Yes,No,Yes
H710167,None,Yes,Yes,No,No,Yes,No
H710205,DSL,Yes,No,No,Yes,No,Yes
H712105,None,No,Yes,No,Yes,Yes,Yes
H714009,DSL,Yes,No,No,Yes,Yes,No
H714912,None,Yes,No,No,No,No,Yes
H715023,DSL,Yes,No,No,No,Yes,No
H716635,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H719093,Fiber Optic,Yes,No,No,Yes,Yes,No
H722182,Fiber Optic,Yes,No,No,Yes,No,Yes
H722651,Fiber Optic,Yes,Yes,No,Yes,No,No
H726356,DSL,Yes,No,No,Yes,Yes,No
H728463,None,Yes,No,No,No,No,No
H738053,Fiber Optic,Yes,Yes,No,No,Yes,Yes
H73808,Fiber Optic,Yes,No,Yes,No,Yes,No
H738392,Fiber Optic,Yes,No,Yes,No,Yes,Yes
H74346,None,Yes,Yes,Yes,Yes,Yes,No
H746210,None,Yes,No,No,No,No,No
H750197,Fiber Optic,Yes,Yes,No,No,No,Yes
H750600,Fiber Optic,Yes,No,No,Yes,No,No
H75117,Fiber Optic,Yes,No,No,No,Yes,No
H751283,None,Yes,Yes,No,Yes,No,Yes
H752457,Fiber Optic,Yes,No,No,No,Yes,No
H755540,Fiber Optic,Yes,No,Yes,No,No,No
H756625,Fiber Optic,Yes,No,No,No,No,No
H757186,Fiber Optic,Yes,No,Yes,No,Yes,No
H758978,Fiber Optic,No,No,Yes,No,No,No
H759440,Fiber Optic,No,No,Yes,Yes,No,Yes
H759983,DSL,Yes,No,No,Yes,Yes,No
H765008,DSL,No,No,No,No,No,No
H772847,Fiber Optic,Yes,No,No,Yes,Yes,No
H77300,Fiber Optic,Yes,Yes,Yes,No,No,No
H773130,DSL,Yes,No,No,Yes,No,No
H773370,Fiber Optic,No,No,No,Yes,No,No
H773690,DSL,Yes,No,No,No,No,Yes
H774850,DSL,Yes,No,No,Yes,No,No
H775532,None,Yes,Yes,No,No,No,Yes
H776847,DSL,Yes,No,Yes,No,No,No
H781916,Fiber Optic,No,No,No,No,Yes,No
H782363,None,Yes,Yes,Yes,No,No,No
H787644,Fiber Optic,Yes,No,No,Yes,No,No
H788828,Fiber Optic,Yes,Yes,No,No,No,No
H790658,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
H793758,Fiber Optic,Yes,No,No,No,Yes,Yes
H793835,None,Yes,Yes,Yes,Yes,Yes,No
H794689,DSL,No,No,No,No,No,No
H797612,Fiber Optic,Yes,No,No,No,Yes,Yes
H799114,Fiber Optic,Yes,Yes,No,Yes,No,No
H802073,Fiber Optic,Yes,No,No,Yes,Yes,Yes
H802305,None,Yes,Yes,No,Yes,Yes,Yes
H802855,DSL,Yes,No,Yes,No,No,Yes
H810717,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H813222,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
H813478,Fiber Optic,Yes,Yes,Yes,Yes,No,No
H813670,None,Yes,No,No,No,No,No
H820683,Fiber Optic,Yes,No,No,Yes,No,No
H825036,None,Yes,Yes,No,Yes,No,No
H825420,DSL,Yes,No,No,Yes,Yes,No
H825808,Fiber Optic,Yes,No,No,Yes,No,Yes
H832557,DSL,Yes,No,No,Yes,Yes,Yes
H838222,Fiber Optic,Yes,No,No,Yes,No,Yes
H839237,None,Yes,No,No,No,No,No
H840567,DSL,Yes,No,No,No,Yes,No
H841746,Fiber Optic,Yes,Yes,No,No,No,No
H842993,Fiber Optic,Yes,No,No,No,Yes,No
H843808,Fiber Optic,Yes,No,Yes,Yes,No,Yes
H849889,DSL,Yes,Yes,No,No,No,Yes
H850011,DSL,Yes,Yes,No,No,No,No
H856152,DSL,Yes,No,Yes,No,Yes,Yes
H858502,None,No,Yes,No,No,No,No
H866338,None,Yes,Yes,No,No,Yes,No
H866755,Fiber Optic,Yes,No,No,No,Yes,No
H870936,None,Yes,No,No,Yes,Yes,Yes
H873603,Fiber Optic,Yes,No,No,Yes,Yes,Yes
H875358,Fiber Optic,Yes,Yes,Yes,No,No,No
H878507,None,Yes,No,No,No,No,No
H879719,DSL,Yes,No,No,Yes,Yes,Yes
H88477,DSL,Yes,Yes,No,Yes,No,Yes
H885464,None,No,No,Yes,Yes,No,Yes
H88746,Fiber Optic,Yes,Yes,No,No,No,Yes
H887808,Fiber Optic,No,No,Yes,Yes,Yes,No
H888082,Fiber Optic,Yes,Yes,No,No,Yes,No
H899138,Fiber Optic,Yes,No,No,No,Yes,No
H89950,DSL,Yes,No,No,Yes,Yes,No
H901574,Fiber Optic,Yes,Yes,No,Yes,No,No
H906651,DSL,Yes,No,No,No,Yes,No
H906819,DSL,Yes,Yes,No,No,Yes,Yes
H906834,Fiber Optic,Yes,Yes,No,Yes,No,Yes
H908247,Fiber Optic,Yes,No,No,No,No,No
H909511,Fiber Optic,Yes,Yes,No,No,No,No
H911954,None,Yes,No,Yes,Yes,Yes,No
H916308,None,No,Yes,Yes,No,Yes,No
H927567,Fiber Optic,Yes,Yes,No,No,No,No
H928939,Fiber Optic,Yes,No,Yes,Yes,No,No
H931262,Fiber Optic,Yes,No,Yes,Yes,Yes,No
H932507,Fiber Optic,Yes,No,No,No,Yes,No
H932939,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
H93869,Fiber Optic,Yes,Yes,Yes,Yes,No,No
H940380,Fiber Optic,No,No,Yes,Yes,Yes,No
H941657,DSL,Yes,No,No,Yes,No,No
H941836,Fiber Optic,Yes,No,No,Yes,No,No
H942511,None,Yes,Yes,No,No,Yes,Yes
H943500,DSL,Yes,No,No,No,No,No
H948218,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
H948553,None,Yes,No,No,Yes,Yes,No
H951971,None,Yes,No,No,Yes,No,No
H956759,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
H958211,None,Yes,Yes,Yes,Yes,No,No
H958808,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
H960808,DSL,No,No,Yes,No,Yes,Yes
H962925,None,Yes,No,Yes,Yes,No,No
H969768,DSL,Yes,No,No,Yes,No,No
H969956,DSL,Yes,Yes,No,Yes,No,No
H973126,Fiber Optic,Yes,Yes,No,No,No,No
H974723,DSL,Yes,Yes,No,Yes,No,No
H97664,None,Yes,No,No,No,Yes,No
H977315,None,Yes,No,No,No,Yes,No
H978429,DSL,Yes,Yes,No,No,No,No
H978832,Fiber Optic,Yes,Yes,No,Yes,No,No
H980247,Fiber Optic,Yes,No,No,Yes,Yes,No
H982084,DSL,Yes,Yes,No,No,Yes,No
H983119,Fiber Optic,Yes,No,No,No,No,No
H984949,DSL,Yes,Yes,No,Yes,No,Yes
H988583,Fiber Optic,Yes,Yes,No,Yes,No,No
H990431,Fiber Optic,Yes,Yes,No,No,Yes,Yes
H991225,DSL,Yes,Yes,Yes,No,Yes,Yes
H994034,Fiber Optic,Yes,Yes,No,No,Yes,No
H994676,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
H995944,Fiber Optic,No,Yes,No,No,No,No
H998951,None,Yes,No,No,Yes,No,No
H999115,Fiber Optic,Yes,No,Yes,No,Yes,Yes
H99919,None,Yes,No,No,No,Yes,No
I01524,DSL,Yes,No,No,No,No,No
I04614,DSL,Yes,Yes,No,Yes,No,No
I08065,DSL,Yes,Yes,Yes,No,No,No
I09844,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
I100591,Fiber Optic,Yes,No,No,Yes,Yes,No
I101991,None,No,No,Yes,Yes,Yes,No
I10685,DSL,Yes,No,No,Yes,Yes,Yes
I109477,DSL,Yes,No,No,No,No,No
I110210,Fiber Optic,Yes,Yes,No,No,No,No
I110420,DSL,Yes,No,No,No,Yes,No
I114622,Fiber Optic,Yes,Yes,No,Yes,No,Yes
I116479,DSL,Yes,Yes,Yes,No,No,No
I117884,DSL,Yes,Yes,Yes,Yes,Yes,No
I117898,Fiber Optic,Yes,Yes,No,No,Yes,Yes
I119198,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
I119237,DSL,Yes,Yes,No,No,No,Yes
I12222,DSL,Yes,No,Yes,Yes,Yes,No
I123452,Fiber Optic,Yes,No,No,No,No,No
I123852,Fiber Optic,Yes,Yes,No,No,No,Yes
I124834,Fiber Optic,Yes,Yes,No,No,No,Yes
I124986,None,Yes,Yes,No,No,Yes,Yes
I125070,None,Yes,Yes,No,No,Yes,No
I12585,DSL,Yes,Yes,No,Yes,Yes,No
I132993,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
I133946,Fiber Optic,Yes,Yes,Yes,No,No,No
I134073,Fiber Optic,Yes,No,No,No,Yes,No
I136611,None,Yes,Yes,No,No,Yes,Yes
I137232,DSL,Yes,No,Yes,Yes,No,No
I138940,DSL,Yes,No,No,Yes,No,Yes
I139641,None,Yes,No,Yes,Yes,No,Yes
I139966,Fiber Optic,Yes,No,No,Yes,No,Yes
I140648,None,Yes,No,Yes,No,No,No
I142610,DSL,Yes,Yes,Yes,No,Yes,Yes
I149456,DSL,No,No,Yes,No,No,Yes
I151500,DSL,Yes,No,No,No,Yes,No
I156558,Fiber Optic,Yes,No,No,No,Yes,No
I161979,DSL,Yes,Yes,No,No,Yes,No
I164804,None,Yes,No,No,Yes,No,Yes
I165667,Fiber Optic,Yes,Yes,No,No,No,No
I167253,DSL,Yes,No,Yes,Yes,No,No
I169568,DSL,No,No,Yes,No,Yes,No
I169796,None,Yes,No,No,No,Yes,Yes
I172741,DSL,Yes,Yes,Yes,Yes,No,Yes
I173343,DSL,Yes,No,No,No,No,Yes
I175937,None,Yes,Yes,Yes,Yes,No,No
I182227,DSL,Yes,No,No,No,Yes,Yes
I185824,Fiber Optic,Yes,Yes,Yes,No,Yes,No
I188476,Fiber Optic,Yes,No,No,No,No,Yes
I190323,DSL,Yes,No,No,No,No,No
I196323,Fiber Optic,Yes,No,No,Yes,No,No
I203958,DSL,Yes,Yes,Yes,Yes,Yes,No
I20636,Fiber Optic,Yes,Yes,Yes,No,No,Yes
I208078,Fiber Optic,Yes,Yes,Yes,No,Yes,No
I20900,Fiber Optic,No,Yes,Yes,Yes,No,No
I212572,Fiber Optic,Yes,No,No,No,No,No
I220296,DSL,Yes,No,Yes,No,Yes,No
I226062,DSL,No,Yes,No,Yes,No,No
I229526,Fiber Optic,No,Yes,No,No,Yes,Yes
I236091,DSL,Yes,Yes,No,Yes,No,No
I237134,Fiber Optic,Yes,Yes,Yes,No,No,Yes
I239753,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
I240484,Fiber Optic,Yes,No,Yes,Yes,No,Yes
I243405,Fiber Optic,Yes,Yes,Yes,Yes,No,No
I245220,None,Yes,No,No,Yes,No,No
I246752,Fiber Optic,Yes,Yes,No,Yes,No,No
I249423,None,Yes,Yes,No,Yes,Yes,No
I250439,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
I250569,Fiber Optic,Yes,No,No,No,No,No
I250725,DSL,No,No,No,Yes,Yes,Yes
I251400,Fiber Optic,Yes,No,Yes,Yes,No,No
I257218,DSL,No,Yes,No,No,Yes,Yes
I257652,DSL,No,No,No,Yes,No,No
I257803,Fiber Optic,Yes,No,No,Yes,Yes,Yes
I25810,DSL,Yes,No,No,Yes,No,Yes
I258873,DSL,Yes,No,No,Yes,Yes,No
I259451,Fiber Optic,Yes,No,Yes,No,No,No
I267902,None,Yes,No,No,Yes,No,No
I273757,Fiber Optic,Yes,Yes,No,Yes,Yes,No
I273760,None,Yes,Yes,No,Yes,Yes,No
I277938,Fiber Optic,Yes,Yes,No,Yes,Yes,No
I280791,None,Yes,No,No,No,Yes,No
I282896,Fiber Optic,Yes,No,Yes,No,Yes,No
I283315,Fiber Optic,Yes,No,No,Yes,Yes,No
I284196,DSL,Yes,Yes,Yes,Yes,Yes,No
I288648,Fiber Optic,Yes,Yes,No,No,Yes,No
I293072,None,Yes,No,No,Yes,No,No
I29405,Fiber Optic,Yes,Yes,No,No,Yes,No
I297007,Fiber Optic,Yes,No,No,Yes,No,Yes
I299891,None,Yes,Yes,Yes,No,Yes,No
I300822,DSL,Yes,Yes,No,Yes,No,No
I301776,DSL,Yes,Yes,Yes,Yes,Yes,No
I303339,Fiber Optic,No,No,No,Yes,Yes,No
I309319,None,Yes,No,Yes,No,No,Yes
I311125,DSL,Yes,No,No,Yes,Yes,Yes
I31591,None,Yes,No,No,Yes,No,Yes
I317260,DSL,Yes,Yes,No,No,Yes,No
I31880,DSL,Yes,Yes,No,No,No,No
I319064,Fiber Optic,Yes,Yes,Yes,No,No,No
I325199,Fiber Optic,Yes,No,Yes,Yes,Yes,No
I327596,DSL,Yes,Yes,Yes,Yes,No,Yes
I331050,Fiber Optic,Yes,Yes,Yes,No,No,No
I33248,DSL,Yes,Yes,No,Yes,Yes,Yes
I338069,None,Yes,No,No,No,Yes,Yes
I338155,Fiber Optic,Yes,No,No,No,No,No
I340772,None,Yes,No,Yes,Yes,Yes,No
I341606,None,Yes,Yes,Yes,Yes,No,No
I347202,None,Yes,Yes,No,Yes,Yes,No
I353809,Fiber Optic,Yes,No,No,Yes,No,Yes
I354535,None,Yes,Yes,Yes,Yes,No,Yes
I354960,Fiber Optic,Yes,Yes,No,Yes,No,No
I359675,DSL,Yes,No,No,Yes,No,No
I362734,None,Yes,Yes,No,Yes,Yes,No
I367206,Fiber Optic,Yes,No,No,No,No,Yes
I369913,Fiber Optic,Yes,No,No,No,No,No
I370992,DSL,Yes,No,No,No,Yes,No
I38187,DSL,Yes,Yes,Yes,Yes,Yes,No
I383186,DSL,Yes,Yes,No,No,No,No
I383783,Fiber Optic,No,Yes,No,Yes,Yes,Yes
I383825,None,Yes,Yes,No,Yes,Yes,No
I38410,Fiber Optic,Yes,No,No,No,No,No
I385226,DSL,Yes,Yes,Yes,Yes,Yes,No
I388298,None,Yes,No,Yes,No,No,No
I392175,Fiber Optic,No,Yes,Yes,Yes,No,No
I395495,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
I396295,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
