customer_id,Timely_Responses,Timely Fixes,Timely_Replacement,Reliability,Options,Respectful,Courteous,Active_Listening
H73808,4,2,4,4,4,3,4,3
H738392,5,4,3,5,3,4,2,4
H74346,3,3,3,4,3,4,3,4
H746210,4,3,2,3,4,2,5,2
H750197,4,4,3,3,5,3,3,5
H750600,3,4,2,3,4,3,4,4
H75117,1,2,2,2,4,2,2,4
H751283,3,4,3,2,4,4,4,4
H752457,3,3,4,5,4,4,4,3
H755540,3,3,4,5,3,5,5,3
H756625,4,4,4,6,1,5,4,4
H757186,3,2,2,3,4,3,1,4
H758978,3,2,1,3,4,3,2,3
H759440,4,4,4,1,5,4,3,3
H759983,5,4,5,2,5,5,2,3
H765008,3,3,3,5,1,4,4,6
H772847,5,4,4,3,3,5,4,4
H77300,3,3,3,4,2,4,5,4
H773130,3,3,2,3,4,3,2,2
H773370,4,3,4,2,4,4,5,4
H773690,4,3,3,3,4,3,4,2
H774850,3,3,4,3,4,1,3,3
H775532,4,3,3,5,4,4,4,2
H776847,3,4,3,4,4,3,2,3
H781916,2,4,2,2,5,2,2,2
H782363,4,4,3,2,5,3,2,3
H787644,4,4,4,5,3,3,4,4
H788828,3,3,4,4,1,5,4,4
H790658,4,4,4,4,3,4,4,4
H793758,3,4,3,4,3,4,3,3
H793835,3,2,4,3,3,3,4,4
H794689,3,3,2,2,5,3,4,2
H797612,3,4,3,3,4,3,3,2
H799114,3,4,3,4,4,3,3,4
H802073,3,2,3,4,3,3,3,4
H802305,3,3,5,3,3,4,4,4
H802855,4,4,2,3,3,4,4,4
H810717,2,3,2,3,4,4,4,3
H813222,5,4,6,4,2,5,7,5
H813478,3,3,4,5,3,4,3,6
H813670,3,2,3,2,3,4,2,4
H820683,5,6,5,2,3,5,5,3
H825036,3,4,3,5,2,4,4,4
H825420,3,3,3,5,3,4,2,4
H825808,3,2,4,4,6,4,3,2
H832557,4,4,4,2,3,5,4,5
H838222,3,3,3,4,3,4,3,4
H839237,3,3,3,3,5,3,2,4
H840567,4,5,4,4,4,3,4,5
H841746,3,4,2,3,2,2,3,3
H842993,3,3,3,4,2,3,3,4
H843808,5,5,6,4,5,5,5,3
H849889,4,4,3,5,3,3,4,4
H850011,2,2,3,4,3,3,3,4
H856152,1,2,2,3,4,2,4,3
H858502,2,2,2,3,6,3,2,3
H866338,3,3,3,3,3,2,3,3
H866755,3,4,2,4,2,3,3,2
H870936,5,4,5,4,2,4,4,4
H873603,3,5,5,3,3,3,3,6
H875358,4,4,4,4,3,5,3,2
H878507,2,1,2,4,2,2,3,3
H879719,5,4,4,3,4,4,5,4
H88477,4,4,6,4,3,3,5,4
H885464,3,3,2,3,3,2,4,4
H88746,4,4,5,3,3,5,4,4
H887808,3,2,2,4,3,2,2,4
H888082,5,5,4,4,4,5,4,4
H899138,3,4,4,4,5,3,3,2
H89950,3,4,4,2,3,4,4,3
H901574,4,3,4,2,5,2,2,4
H906651,5,6,5,4,4,5,4,3
H906819,3,4,4,5,2,4,4,4
H906834,3,2,1,3,4,2,3,3
H908247,4,3,4,4,3,3,3,5
H909511,2,3,2,3,5,2,1,2
H911954,1,2,2,3,5,2,2,3
H916308,4,4,3,1,5,2,3,3
H927567,4,3,5,3,6,3,2,4
H928939,4,5,5,3,3,5,5,4
H931262,4,4,5,2,4,3,3,5
H932507,5,4,5,4,4,4,3,3
H932939,3,4,4,3,2,3,4,2
H93869,4,3,5,4,4,5,3,5
H940380,3,2,4,3,2,4,4,4
H941657,3,4,4,2,4,4,2,4
H941836,2,3,3,4,2,2,3,3
H942511,2,2,2,3,4,2,3,2
H943500,5,5,5,3,5,3,4,3
H948218,3,3,4,4,4,3,4,4
H948553,5,5,4,4,5,5,5,3
H951971,6,5,3,4,4,5,6,5
H956759,4,4,5,5,3,5,4,4
H958211,3,3,3,4,4,3,4,3
H958808,1,1,2,3,3,2,3,3
H960808,4,4,5,3,3,5,4,4
H962925,4,5,4,4,5,3,5,3
H969768,3,3,3,6,3,3,3,4
H969956,4,4,4,3,4,3,2,4
H973126,2,2,3,4,3,4,2,3
H974723,4,4,4,3,4,4,3,2
H97664,5,4,5,3,3,4,4,4
H977315,1,3,3,3,4,2,2,3
H978429,4,4,3,5,3,4,3,4
H978832,3,4,3,5,3,2,3,4
H980247,4,5,4,1,5,6,4,6
H982084,4,3,3,4,4,3,2,3
H983119,3,3,3,3,5,3,4,3
H984949,4,3,3,3,4,5,3,4
H988583,2,3,3,3,3,3,4,4
H990431,3,3,3,3,3,2,2,4
H991225,3,2,2,2,5,3,4,4
H994034,2,3,2,3,3,3,3,3
H994676,2,3,2,3,4,2,2,2
H995944,4,4,4,5,2,3,3,3
H998951,2,2,1,1,4,3,4,3
H999115,3,5,3,4,3,5,4,5
H99919,5,4,4,3,4,5,4,4
I01524,3,3,3,5,2,5,2,5
I04614,2,2,3,3,5,2,2,3
I08065,4,4,3,4,4,4,3,2
I09844,3,5,5,4,6,3,5,4
I100591,5,6,4,4,3,5,6,3
I101991,2,2,3,3,4,3,5,5
I10685,3,3,3,4,4,4,3,2
I109477,3,3,2,5,2,3,3,4
I110210,3,2,2,1,4,3,3,2
I110420,3,2,3,3,4,2,3,1
I114622,1,2,1,4,2,3,3,4
I116479,3,2,4,2,6,2,2,3
I117884,3,5,6,2,4,3,4,4
I117898,4,4,3,4,3,4,2,5
I119198,2,2,3,3,3,3,4,1
I119237,1,2,2,3,4,2,2,2
I12222,5,4,5,2,5,4,4,4
I123452,6,5,4,4,4,5,4,4
I123852,3,4,3,2,6,3,2,4
I124834,2,4,3,5,2,4,3,4
I124986,5,5,4,4,3,5,4,5
I125070,3,3,3,3,3,2,3,4
I12585,3,3,2,3,4,3,3,3
I132993,2,4,1,3,3,1,2,2
I133946,3,4,4,5,3,2,6,4
I134073,5,5,5,4,3,5,3,5
I136611,5,5,4,2,4,4,3,3
I137232,3,3,4,2,3,3,2,4
I138940,6,6,5,3,5,4,4,4
I139641,2,3,2,4,4,3,3,2
I139966,3,1,2,4,4,3,4,3
I140648,2,2,4,4,5,2,2,2
I142610,3,3,3,4,4,4,3,5
I149456,5,4,3,3,4,5,4,4
I151500,4,4,4,3,4,4,4,4
I156558,3,3,4,4,4,3,3,5
I161979,3,3,3,2,4,4,4,3
I164804,4,4,4,4,3,3,5,5
I165667,4,5,4,4,5,4,3,4
I167253,3,2,3,5,3,3,3,1
I169568,4,3,4,4,3,5,4,5
I169796,3,3,3,3,5,2,3,5
I172741,4,3,3,5,3,2,6,4
I173343,1,2,3,4,3,3,3,3
I175937,3,1,3,4,2,4,3,3
I182227,2,2,2,4,3,2,2,3
I185824,3,3,4,5,4,3,2,4
I188476,4,4,3,3,2,4,5,4
I190323,4,3,4,3,5,4,3,4
I196323,2,3,3,2,3,2,2,3
I203958,4,4,3,4,3,5,5,4
I20636,2,2,2,5,4,3,3,4
I208078,3,4,3,1,3,3,3,3
I20900,3,2,4,4,3,3,3,4
I212572,5,4,3,4,4,4,4,3
I220296,3,3,4,2,5,4,4,3
I226062,6,6,5,3,4,6,3,5
I229526,2,3,3,4,5,3,3,3
I236091,3,4,4,2,4,4,4,3
I237134,4,4,2,2,4,3,4,3
I239753,4,3,5,2,5,4,5,2
I240484,3,4,3,6,2,5,7,4
I243405,5,5,3,4,4,5,5,4
I245220,4,5,4,1,5,4,2,4
I246752,5,5,6,2,5,4,3,4
I249423,4,3,3,4,3,3,4,5
I250439,3,3,3,4,3,3,6,3
I250569,4,5,4,4,4,3,3,3
I250725,4,3,3,4,5,4,4,4
I251400,3,3,3,2,4,3,3,3
I257218,4,4,4,4,4,5,4,4
I257652,2,2,3,4,3,3,3,3
I257803,5,4,4,3,5,3,4,4
I25810,4,3,4,3,4,4,3,3
I258873,2,3,2,4,2,4,3,2
I259451,2,3,3,3,5,2,3,3
I267902,5,4,3,4,3,5,4,5
I273757,2,2,3,3,4,2,2,3
I273760,3,3,2,4,3,5,3,2
I277938,3,4,4,3,4,4,3,4
I280791,5,4,4,3,3,3,4,2
I282896,2,3,2,4,3,4,2,3
I283315,2,3,2,3,3,3,2,5
I284196,2,2,3,2,4,2,2,3
I288648,4,4,4,3,4,4,3,4
I293072,3,4,3,3,3,4,3,3
I29405,3,3,3,5,3,3,4,4
I297007,2,2,3,3,5,1,2,3
I299891,3,3,4,4,3,3,3,4
I300822,2,2,2,4,5,3,3,2
I301776,4,3,5,4,4,4,4,3
I303339,4,3,3,6,3,4,4,4
I309319,3,3,4,4,3,3,4,3
I311125,3,2,4,3,3,4,2,6
I31591,2,4,3,5,4,5,4,4
I317260,5,5,4,2,3,4,5,2
I31880,2,2,3,4,3,2,3,3
I319064,3,4,3,3,3,4,4,4
I325199,3,2,2,4,4,2,5,3
I327596,2,4,4,4,3,3,3,3
I331050,4,4,3,3,3,3,4,4
I33248,4,5,4,4,4,4,4,5
I338069,2,3,3,5,3,2,4,4
I338155,4,3,3,2,3,4,4,4
I340772,2,2,2,3,2,3,3,3
I341606,2,3,2,3,5,2,1,3
I347202,2,1,1,2,2,3,4,2
I353809,4,3,3,4,1,3,3,3
I354535,3,3,4,3,4,2,2,3
I354960,4,3,5,3,6,3,4,4
I359675,4,5,4,3,3,4,5,3
I362734,5,3,4,4,3,5,4,5
I367206,5,3,4,4,5,2,3,3
I369913,2,2,2,5,4,2,3,3
I370992,4,4,4,3,5,3,3,3
I38187,4,4,3,3,4,2,4,5
I383186,4,4,3,4,3,3,4,2
I383783,6,5,4,1,4,3,4,2
I383825,3,3,4,3,5,2,1,1
I38410,5,5,5,4,2,6,5,4
I385226,5,4,4,4,5,5,5,5
I388298,4,3,4,4,5,1,3,3
I392175,3,4,2,5,3,4,2,4
I395495,5,4,4,4,3,2,4,2
I396295,4,3,3,4,3,4,4,4
I398459,4,4,4,4,3,4,4,5
I401418,4,4,3,4,4,3,3,5
I401442,4,5,4,4,4,5,6,5
I403839,3,3,3,3,3,2,4,5
I407574,4,4,5,4,5,4,4,3
I41510,5,6,4,2,3,5,5,4
I415253,5,4,5,1,5,3,3,4
I422144,3,3,3,4,3,4,4,4
I42773,4,4,4,3,4,4,3,4
I430008,4,4,3,4,3,4,3,4
I439618,3,4,4,5,4,4,3,4
I440271,2,4,3,2,6,3,2,3
I440855,3,4,3,3,5,3,3,4
I44165,4,4,4,5,2,5,5,4
I442489,4,4,4,4,2,5,4,4
I445425,3,4,3,2,4,1,2,1
I445597,4,4,4,4,3,4,4,3
I455414,5,4,6,4,3,5,3,5
I459228,5,5,5,5,3,5,5,4
I466876,5,4,3,6,3,4,5,2
I470274,3,3,2,5,4,3,4,3
I472641,3,3,3,3,3,3,4,3
I473929,5,4,4,2,5,4,3,3
I474789,5,4,6,4,4,4,3,3
I475020,3,3,3,2,4,2,5,4
I478025,4,3,5,4,3,4,4,3
I484414,3,3,4,1,4,2,2,3
I486808,3,4,4,4,3,4,3,4
I488314,3,4,4,3,4,4,3,3
I488605,3,2,3,4,3,4,2,3
I489435,4,4,2,3,4,5,4,2
I493092,2,2,3,5,4,1,2,3
I493615,2,2,2,3,4,1,1,3
I495492,4,4,3,4,5,3,3,3
I496795,3,3,4,5,3,4,3,3
I503010,4,4,4,4,2,4,5,5
I50381,3,3,3,5,2,3,4,3
I504473,3,2,2,3,5,3,2,5
I510751,3,5,4,4,3,4,4,4
I514878,3,4,3,4,2,4,3,4
I52077,4,4,4,3,5,3,3,4
I524441,3,4,3,2,4,5,3,3
I526734,3,4,3,3,6,4,3,4
I529279,4,4,5,3,4,5,3,2
I529765,2,3,3,3,5,2,2,3
I530820,4,2,3,4,3,3,4,5
I534222,3,5,3,4,3,2,3,5
I536159,4,5,4,5,3,4,4,5
I542093,5,4,4,5,3,5,4,3
I543072,5,4,5,5,4,5,4,4
I544024,5,5,3,3,3,5,4,2
I544574,3,2,2,5,2,4,4,4
I551254,4,3,3,2,5,2,3,2
I552955,2,3,3,2,4,3,3,4
I553103,3,3,2,1,6,1,1,2
I553384,3,3,4,3,4,4,4,2
I554872,3,4,3,2,3,2,5,4
I555658,4,2,3,4,4,3,4,4
I56280,4,4,3,3,4,3,2,3
I567163,5,4,3,6,2,5,5,4
I580698,3,3,4,4,2,5,3,3
I580941,4,3,4,3,3,3,3,3
I581177,2,2,2,3,3,4,3,2
I583475,5,5,5,2,3,3,4,5
I584048,5,6,4,4,3,6,5,7
I585269,4,3,4,3,4,2,4,3
I585452,4,2,4,1,5,2,4,2
I58563,3,2,2,4,4,2,3,2
I589605,4,4,4,5,2,6,3,4
I590360,5,5,4,6,2,3,5,4
I590530,5,5,6,4,3,4,6,4
I591323,3,3,4,4,4,3,3,2
I593263,4,4,4,4,3,3,4,4
I598290,3,4,3,4,3,4,5,5
I600346,5,5,5,3,3,4,5,4
I602999,4,3,3,3,3,2,4,5
I603982,4,3,3,3,3,3,2,3
I60609,5,6,3,3,3,4,5,3
I616985,4,4,4,4,5,4,4,3
I621118,3,3,2,3,2,4,4,3
I622745,2,2,3,5,2,5,4,3
I62390,2,1,1,5,2,1,2,4
I627613,5,4,4,3,3,5,4,5
I62827,3,3,3,4,3,5,4,4
I631527,4,4,4,5,5,2,3,4
I634125,5,6,4,2,4,6,3,3
I634139,3,4,5,4,3,4,3,3
I636533,4,3,4,1,5,3,3,3
I636534,4,4,5,3,7,4,2,4
I641617,5,4,4,3,5,4,3,4
I642753,4,3,3,5,2,4,4,3
I643695,4,4,5,4,4,3,3,5
I644690,3,3,3,5,2,3,2,5
I646532,5,5,4,5,3,5,4,5
I646709,6,6,5,1,6,3,4,3
I647064,3,4,2,3,6,2,2,2
I650273,1,2,2,5,4,3,2,3
I664660,4,3,4,5,3,5,4,6
I664915,2,3,4,4,3,2,3,4
I664975,4,4,5,3,5,3,3,4
I665838,4,5,3,4,2,4,4,4
I668927,4,3,4,4,5,3,3,4
I67005,4,5,4,4,4,5,5,3
I674556,3,4,3,3,3,4,3,4
I676080,2,3,3,3,4,2,6,3
I677834,2,3,3,2,3,3,2,2
I679830,5,4,3,5,3,4,3,5
I682933,4,4,4,3,4,4,3,5
I685390,4,4,4,2,4,3,4,4
I685889,5,4,4,4,4,4,4,4
I69199,4,3,2,3,3,3,3,4
I692478,3,3,4,3,2,3,4,5
I693169,3,3,3,2,4,3,5,3
I693971,3,2,2,3,3,3,3,4
I697644,3,4,5,4,3,3,4,2
I698954,5,4,4,3,5,4,4,4
I702999,3,4,2,4,4,2,1,5
I703479,2,3,1,3,4,2,2,3
I707351,4,4,4,2,4,5,4,3
I709386,5,5,4,2,5,4,3,3
I714132,5,6,4,4,1,5,6,4
I714198,4,4,4,3,3,2,2,3
I718294,4,4,4,5,3,3,5,3
I718942,4,4,4,3,5,4,3,4
I720429,3,4,3,2,5,3,3,4
I721653,3,3,3,4,3,5,4,3
I728035,3,4,3,5,4,4,3,2
I729264,3,5,3,3,3,5,4,4
I735245,4,3,4,5,4,3,4,4
I737855,3,4,4,2,6,3,2,4
I738876,5,4,6,3,2,6,6,5
I740366,4,4,4,3,3,4,5,2
I740777,4,5,4,3,3,4,5,4
I74544,4,3,4,2,4,3,3,4
I745729,3,3,2,3,3,3,3,3
I747598,4,5,3,4,3,4,3,2
I747990,2,2,3,2,6,3,2,3
I749108,3,4,5,3,3,3,2,2
I75439,3,4,3,4,3,3,2,3
I75629,2,3,2,2,3,5,3,4
I756693,2,2,3,3,2,3,3,4
I757738,3,4,4,3,3,3,4,3
I759582,5,5,4,3,3,6,4,4
I761104,3,2,4,3,4,3,3,5
I761396,4,4,4,3,4,3,4,2
I761973,2,2,2,4,4,2,4,2
I765697,5,6,5,2,4,3,4,4
I768093,4,5,3,4,4,4,3,4
I768412,1,3,3,4,4,3,4,3
I777737,4,3,3,3,3,3,7,5
I783434,2,3,3,4,3,4,3,3
I783595,4,4,3,4,3,3,5,3
I787180,2,3,3,2,4,3,2,3
I787322,4,3,4,2,5,1,1,1
I788189,4,3,4,3,3,3,3,5
I789128,4,4,4,4,3,4,3,5
I792144,2,2,4,4,3,2,4,3
I79242,3,3,4,3,4,4,3,2
I792505,2,2,4,4,5,3,1,2
I797960,3,2,2,3,3,4,3,4
I799863,3,3,3,5,2,4,3,4
I800085,2,3,2,3,4,2,3,4
I809998,5,5,4,4,3,4,4,3
I818374,3,3,2,3,3,3,3,2
I826074,1,2,2,4,4,2,2,2
I826620,2,2,3,4,4,3,3,2
I830183,4,4,5,4,2,4,2,2
I840543,4,3,3,5,4,3,3,3
I841051,4,3,5,4,3,4,4,4
I842673,4,2,3,3,3,3,2,2
I845157,3,4,4,4,4,4,3,4
I846273,2,2,2,4,5,4,3,3
I84671,4,5,3,4,2,6,4,4
I85282,4,4,3,4,2,6,5,5
I853175,3,3,3,3,4,2,2,3
I854440,2,3,3,4,3,4,2,4
I854551,3,4,2,3,3,2,4,4
I857183,4,4,4,4,3,6,4,3
I858836,3,4,2,5,3,4,3,3
I860167,3,3,3,3,4,2,3,3
I86147,4,4,5,4,4,4,3,4
I86158,3,3,3,4,4,4,3,4
I862435,4,3,3,2,5,2,1,3
I86932,3,4,3,3,4,3,4,3
I87058,3,4,3,4,4,3,4,4
I873153,3,4,3,3,4,3,4,4
I873687,4,3,4,2,6,3,3,3
I87381,4,5,5,4,2,5,4,4
I87541,6,6,6,3,3,5,3,5
I878181,4,3,3,2,4,3,3,6
I879525,3,4,3,4,3,4,3,4
I879540,5,5,5,3,2,5,3,3
I880026,3,2,3,3,5,4,4,4
I88700,4,3,3,4,3,3,4,3
I887277,5,4,4,4,4,3,4,3
I889626,2,3,3,4,4,3,3,3
I889643,3,3,3,4,3,4,5,3
I890523,4,5,4,3,3,5,4,3
I891354,2,4,2,3,3,3,3,3
I894965,3,3,4,3,4,3,4,4
I895720,3,4,3,5,2,3,3,4
I89849,3,4,3,3,4,2,2,2
I898708,3,2,2,4,3,3,3,4
I900518,5,3,3,4,4,3,4,5
I902249,5,5,5,4,2,5,3,4
I903464,4,4,4,4,3,4,4,5
I907492,3,3,3,5,2,3,3,3
I910640,3,4,5,5,3,5,4,4
I911659,3,2,2,5,4,2,3,4
I915810,3,2,3,4,4,3,2,3
I916859,4,5,3,2,5,3,3,4
I918785,4,4,4,4,2,2,4,4
I928058,2,2,3,6,2,3,3,4
I929408,2,2,2,4,1,4,4,2
I933613,5,6,5,3,5,3,4,2
I933774,3,3,4,3,4,3,5,4
I938194,3,3,4,2,4,2,2,4
I939809,4,4,2,4,2,5,4,4
I940654,4,3,3,3,4,5,4,4
I941154,4,4,4,3,5,3,4,4
I945563,3,3,3,3,5,3,5,2
I950522,3,2,3,4,3,3,3,3
I950899,4,5,5,3,4,5,5,3
I951271,3,3,2,4,4,4,3,3
I951273,1,2,3,4,4,4,3,3
I953052,3,3,4,4,3,4,3,3
I954367,5,4,4,2,5,3,4,3
I956481,3,2,3,4,2,4,5,3
I958127,3,3,3,4,3,4,3,4
I958169,5,5,5,7,1,5,6,6
I959338,4,3,3,4,1,5,5,3
I961815,4,3,3,5,3,4,3,3
I962072,3,3,4,4,2,4,3,4
I962364,3,3,2,5,3,3,3,4
I969152,3,4,2,4,3,3,5,4
I975420,4,3,4,3,3,3,3,3
I976769,2,3,3,4,3,4,4,4
I979416,2,3,3,5,2,3,3,4
I980987,4,3,3,4,2,4,3,4
I981930,1,2,2,3,4,3,3,1
I983678,3,2,3,3,5,3,2,2
I983906,3,2,2,3,3,4,4,2
I984061,3,3,2,4,2,3,3,3
I98721,3,3,3,3,4,3,3,4
I997253,3,3,3,2,4,2,2,4
J04479,4,5,5,3,3,5,5,5
J04574,2,3,3,3,3,2,3,2
J06852,3,3,3,4,3,3,3,3
J07300,3,3,4,4,2,4,3,3
J08039,3,3,1,4,4,2,2,4
J101078,3,4,4,4,3,2,3,2
J108460,4,3,4,5,2,5,4,6
J110435,4,4,3,3,4,3,3,3
J11072,5,6,5,3,3,4,4,6
J112293,4,6,4,3,4,4,3,5
J115166,4,3,4,3,2,4,3,5
J118805,3,4,3,3,4,3,3,4
J122044,4,4,4,4,5,5,4,6
J124072,5,4,4,2,4,4,4,4
J126105,2,2,1,3,3,2,2,2
J126163,3,3,3,4,3,4,3,4
J127914,3,2,3,3,4,5,4,2
J12843,5,3,4,4,2,4,4,4
J131248,1,2,2,4,4,3,3,3
J131977,6,5,5,3,4,5,3,4
J137993,5,4,5,4,3,3,4,4
J139961,2,3,3,4,4,3,2,2
J141371,3,3,2,3,2,3,5,3
J141938,4,3,3,3,3,3,3,3
J148251,4,4,4,3,4,3,3,4
J150941,3,3,4,5,3,4,4,4
J153143,3,4,4,3,3,2,4,4
J154409,3,3,3,3,3,3,2,5
J155263,2,3,3,4,2,2,5,2
J156250,3,4,4,4,3,4,3,3
J158737,4,5,3,4,4,3,3,3
J159507,3,3,3,4,2,4,3,3
J166590,4,4,4,3,3,4,4,3
J168263,2,3,2,3,4,4,2,2
J170179,3,2,4,4,3,3,4,4
J192276,4,4,4,2,5,3,4,3
J195170,2,3,2,2,3,3,3,4
J195719,3,3,3,4,4,3,3,2
J19867,5,3,3,4,3,3,4,3
J203479,4,5,5,3,4,4,5,3
J205465,3,3,3,2,4,3,4,3
J205864,2,3,3,2,3,3,3,3
J206590,4,4,5,3,4,3,3,4
J20736,2,1,2,3,4,1,4,2
J207539,4,3,3,5,2,4,4,5
J20864,3,4,4,3,4,4,4,4
J21342,2,2,3,5,4,4,5,4
J21506,2,3,2,4,3,3,2,4
J215190,3,4,3,4,3,3,4,5
J216031,2,3,4,5,3,4,4,5
J218288,5,5,5,4,4,5,5,3
J219576,4,4,4,5,4,4,4,4
J220096,3,3,3,4,4,3,3,3
J22125,5,4,5,3,4,2,4,5
J223354,5,3,5,2,4,3,3,2
J225496,3,4,4,4,5,4,3,3
J227266,5,4,4,6,3,5,4,4
J227824,4,4,3,5,2,3,3,4
J230680,4,4,4,6,3,5,4,4
J231240,5,3,3,2,5,3,2,3
J234094,4,5,3,2,3,3,4,3
J234948,4,4,5,4,3,5,4,5
J23694,4,3,4,4,2,5,3,5
J237221,3,3,3,3,4,4,3,3
J237830,2,3,1,5,3,2,3,2
J238568,4,4,4,6,2,5,6,4
J241242,4,4,5,3,4,3,6,6
J243604,4,5,4,4,4,4,4,3
J246457,2,3,3,4,4,3,4,3
J25646,3,3,5,2,4,4,4,5
J259851,4,4,3,4,3,3,3,5
J260529,5,4,5,2,5,3,3,3
J266332,4,3,4,5,4,3,5,3
J268204,2,3,3,4,4,3,1,3
J269617,3,4,3,3,3,4,3,5
J269900,3,4,2,4,3,3,5,3
J272172,4,5,5,5,3,4,4,3
J274180,4,3,4,3,2,4,4,6
J278669,4,2,3,3,3,4,2,4
J280246,4,3,4,4,3,5,4,4
J280317,4,4,4,3,3,5,4,4
J280552,5,5,4,5,3,3,4,5
J280974,4,4,4,4,5,3,5,3
J281764,4,3,4,4,3,5,4,4
J284026,5,4,5,2,4,4,4,3
J284155,5,5,5,3,3,4,4,5
J288735,3,3,2,4,4,3,4,4
J291465,3,3,4,4,4,3,4,3
J295799,4,5,3,3,4,3,4,4
J29801,2,3,3,3,5,2,2,2
J304631,6,6,4,2,5,4,4,4
J305888,4,3,5,3,3,3,3,3
J307274,2,2,3,1,5,3,2,1
J307751,5,4,4,2,3,4,4,5
J308893,3,2,3,4,2,4,4,4
J313434,2,3,3,4,3,3,4,2
J314399,3,4,5,3,5,4,2,3
J315269,2,3,2,2,3,4,2,3
J316639,3,4,3,4,3,3,4,5
J318999,4,4,5,5,4,3,5,4
J321425,5,4,4,3,4,3,4,4
J322079,3,4,4,3,4,4,4,5
J32230,4,4,4,4,2,5,5,6
J327417,4,3,5,5,2,5,3,5
J330266,2,1,3,4,4,4,3,4
J333300,3,3,3,4,6,3,2,2
J33472,3,3,3,4,4,4,3,4
J336967,5,4,5,3,3,3,4,4
J339712,3,4,2,3,4,3,3,4
J340075,6,5,7,4,3,5,6,5
J341138,4,5,5,4,4,6,4,5
J342420,3,4,4,5,4,6,4,5
J342818,5,6,4,4,2,3,5,4
J345464,4,3,3,4,3,6,4,4
J345644,2,3,2,3,5,2,3,3
J348423,2,3,3,4,3,4,3,2
J349776,2,2,3,6,4,2,4,4
J357475,4,4,4,3,3,5,3,5
J364503,2,2,3,4,3,5,2,4
J368153,4,3,3,4,3,5,3,4
J374258,3,4,4,2,5,3,3,3
J374945,4,3,4,5,2,4,4,3
J377593,3,3,4,5,2,6,4,4
J37804,3,4,4,4,3,3,2,4
J378975,2,2,3,4,4,3,5,2
J37919,4,4,3,3,3,5,1,3
J379461,1,2,3,3,4,3,2,4
J382426,4,4,4,3,3,4,3,5
J383885,4,4,4,4,3,4,6,5
J393735,6,6,6,3,3,6,5,5
J39435,2,2,2,3,3,3,5,3
J397165,4,4,4,4,3,4,4,4
J397554,4,3,3,3,4,3,4,4
J405133,5,5,5,4,4,4,3,3
J406126,4,4,5,3,3,5,5,4
J410708,4,4,5,4,2,4,3,3
J412316,3,2,3,2,4,4,3,2
J413125,4,4,4,5,3,3,2,4
J413185,5,5,4,5,3,5,4,4
J413492,4,4,4,5,3,3,3,4
J415670,5,4,5,1,5,4,4,3
J416511,2,2,3,4,4,2,2,3
J41779,5,4,4,4,3,3,4,5
J420961,2,3,4,3,4,3,2,4
J422302,3,2,3,5,3,4,4,3
J428295,2,2,2,3,3,2,3,3
J429182,3,3,4,4,3,3,4,3
J430418,3,3,4,3,4,5,3,1
J431099,3,3,3,3,3,2,4,4
J431846,3,4,4,3,4,3,3,3
J434777,6,5,4,5,4,5,6,6
J437588,3,1,4,2,3,3,5,4
J444660,4,4,4,3,3,3,2,5
J448017,7,6,6,4,3,6,4,5
J450763,4,4,3,5,3,5,2,4
J450880,3,3,3,4,3,3,4,3
J454052,5,3,4,2,4,3,1,6
J454843,4,3,3,4,3,5,4,4
J458411,4,4,4,2,4,3,4,4
J460469,4,5,3,2,4,2,5,3
J460770,6,5,6,2,4,4,5,4
J461018,3,4,2,5,2,5,3,3
J466016,4,4,3,4,4,4,2,3
J466874,2,2,3,4,2,3,4,2
J468895,3,3,2,3,4,3,3,4
J470682,2,3,2,3,3,3,3,5
J470984,3,3,3,3,2,3,3,5
J473225,2,2,4,3,4,4,3,4
J474988,2,1,2,1,4,3,3,2
J476962,3,3,2,5,3,3,4,2
J479196,4,5,4,3,4,3,3,4
J480465,5,5,4,5,4,4,3,3
J483362,1,2,2,3,3,2,1,2
J489262,4,4,4,5,3,5,5,5
J491267,2,4,3,2,4,2,3,3
J495193,5,5,5,4,2,5,5,5
J499878,4,5,3,5,3,3,4,3
J504048,2,3,3,4,3,3,3,5
J507623,2,2,3,5,3,3,4,1
J509388,4,4,4,4,3,5,4,4
J511617,4,4,4,4,2,5,5,5
J512358,4,2,3,5,3,5,5,3
J518310,4,4,4,5,3,5,6,4
J518748,4,4,3,2,3,3,2,3
J519616,3,4,2,4,4,3,4,4
J522256,3,4,3,5,3,3,4,4
J527231,3,4,5,2,4,6,5,5
J528795,4,4,4,4,3,4,3,3
J530359,5,5,4,2,5,4,4,4
J534622,5,3,3,3,4,4,3,3
J534989,5,5,4,2,4,3,3,3
J535647,4,4,3,2,5,2,5,4
J541237,3,3,3,5,4,3,4,4
J54482,5,6,4,3,2,5,4,5
J547555,5,5,4,3,4,5,4,2
J549935,2,2,2,2,4,2,3,2
J552619,5,5,4,3,4,4,4,5
J553113,4,3,3,4,5,3,4,3
J554905,4,4,5,3,4,3,4,4
J557174,3,4,4,5,3,3,3,3
J562044,3,3,4,3,5,2,4,3
J567825,3,4,3,4,4,3,3,3
J568210,4,4,4,3,3,4,4,4
J572963,4,3,3,2,5,3,4,4
J574327,5,4,4,4,4,4,3,4
J575074,5,4,4,4,4,5,4,4
J575954,3,3,4,4,2,4,3,3
J58007,4,4,2,5,4,3,3,4
J582311,4,4,4,4,3,5,4,4
