customer_id,lat,lng,population,children,age,income,marital,churn,gender,tenure,monthly_charge,bandwidth_gp_year,outage_sec_week,email,contacts,yearly_equip_faiure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
U561554,38.68221,-90.23995,18213,0,84,52581.07,Never Married,Yes,Female,2.972634,194.9744,438.8374341,8.855708,14,0,0,No,Yes,No,578,3,1,4671
K691390,37.84792,-77.05503,1980,2,64,38850.73,Widowed,Yes,Male,10.22422,255.1336,2017.913692,11.92649,12,0,1,No,No,No,596,3,1,7973
E342786,40.77706,-87.28169,1488,0,53,23117.3,Separated,No,Male,7.650642,117.4872,1197.872957,5.942798,9,0,0,Yes,No,Yes,569,1,1,7316
Z367148,38.65216,-80.87741,1319,0,54,5676.28,Divorced,Yes,Female,2.945436,265.1283,922.2317794,7.427575,12,1,0,Yes,Yes,No,498,4,2,8074
C189627,39.97625,-87.6124,4918,2,35,56144.7,Married,No,Female,5.294527,127.5067,723.6126048,9.093452,12,2,2,No,No,Yes,50,1,2,8226
Q527117,44.26093,-90.78617,10692,2,25,34476.83,Married,No,Female,6.128314,137.4684,909.0225293,13.64111,13,0,0,No,Yes,Yes,154,3,2,8066
G485481,37.95523,-81.76712,266,5,49,39968.02,Widowed,No,Male,4.213099,139.9678,839.1770355,11.86197,10,0,0,No,Yes,No,128,1,3,5561
H813222,40.67518,-74.42816,12404,1,55,33541.35,Married,No,Male,11.16116,192.4885,1262.191241,8.884712,10,2,1,No,Yes,No,522,2,3,7348
F636452,41.7402,-91.94109,152,3,64,23584.78,Widowed,No,Female,23.22012,199.9902,2884.562817,7.88571,9,1,1,No,No,No,465,1,3,7283
X750751,36.69612,-111.4191,10821,5,76,23841.62,Divorced,No,Male,13.81356,147.4421,1438.080654,13.20709,15,0,0,No,No,No,384,4,3,7878
J491267,39.70386,-100.1854,190,1,84,7858.21,Divorced,Yes,Male,7.923777,104.9629,807.0176026,10.3891,7,1,0,No,Yes,No,334,2,1,6200
Q969773,37.17565,-113.6082,41454,4,63,30262.99,Separated,No,Male,1.992273,210.127,818.8755109,6.228557,12,1,0,No,Yes,No,621,4,3,4808
J801308,39.774,-89.68514,40828,3,51,31246.64,Never Married,No,Female,14.60084,207.6094,1738.296024,11.28384,11,0,0,No,Yes,No,289,4,3,8504
X386618,27.45002,-82.37731,7885,1,74,23454.98,Separated,Yes,Female,6.512117,232.6228,1107.738951,5.371834,13,0,0,No,No,No,537,3,2,2626
H632227,43.6368,-72.30594,4004,1,76,28125.61,Divorced,Yes,Female,16.15139,197.4945,1696.96925,6.185,8,2,0,No,No,No,457,1,1,698
A784083,41.1104,-76.87848,200,2,72,20465.98,Widowed,Yes,Female,8.257765,127.475,825.6485531,10.10886,10,1,1,No,No,No,97,2,1,7144
Z887842,45.81341,-90.88566,1406,1,81,22540.94,Never Married,Yes,Female,7.193929,127.4421,1087.358783,5.269672,14,0,0,No,No,Yes,55,2,3,4961
S610382,43.03713,-89.38571,23029,0,60,21497.29,Widowed,Yes,Male,8.527084,252.6378,1322.914498,12.15104,13,0,1,No,No,No,228,3,3,4694
C707263,40.18607,-75.15289,16350,1,24,24700.6,Married,No,Prefer not to answer,11.84082,152.466,1318.102379,6.162241,12,0,0,No,No,No,179,4,3,1141
N764043,38.76797,-86.34472,117,3,45,20319.77,Married,Yes,Male,3.660516,232.6415,998.0643375,9.217962,16,0,0,No,Yes,No,387,4,2,8002
P417515,34.60744,-85.63124,3519,1,64,46273.12,Divorced,Yes,Male,12.22942,132.466,1718.405985,12.10772,11,0,0,No,Yes,No,431,3,2,3979
F494529,38.58088,-81.26921,141,2,72,34257.36,Separated,No,Male,16.57284,204.9634,1836.91871,11.78093,9,1,0,No,No,Yes,137,3,2,1609
J826967,30.2659,-97.86658,17923,4,28,49166.12,Separated,Yes,Prefer not to answer,15.80736,210.1518,2083.424243,8.227196,11,1,1,No,No,Yes,597,1,1,4283
P870952,32.57821,-89.67587,3988,1,27,34162.04,Widowed,No,Female,8.295192,230.1051,1332.732935,5.57327,10,0,1,No,No,No,247,2,3,7169
D518375,42.70859,-75.06767,1419,0,60,66664.82,Divorced,Yes,Male,11.38275,267.6647,1636.428296,3.27964,13,0,0,No,Yes,No,125,1,1,7089
U568821,38.17349,-89.84446,748,1,77,40411.35,Separated,Yes,Male,6.780515,222.65,1158.10468,3.059459,12,0,0,No,Yes,Yes,40,3,1,372
I918785,41.56564,-90.42228,182,4,18,70844.17,Divorced,Yes,Female,8.27839,169.9447,1169.714886,9.367555,12,0,1,No,No,No,267,3,1,168
J110435,36.02698,-78.98065,49019,1,53,105396.3,Separated,Yes,Male,9.151288,242.6143,1369.012136,14.48109,11,0,0,No,Yes,No,150,4,2,5067
I133946,32.34293,-89.79808,4634,0,81,58049.87,Married,No,Female,1.835564,172.4624,387.3140839,12.01958,8,0,0,No,Yes,Yes,502,1,3,177
Q940233,35.44217,-93.72353,1831,2,21,32423.61,Separated,No,Male,10.44767,162.4653,1810.906541,12.7185,17,1,0,No,Yes,No,557,3,3,5271
J812375,39.33403,-80.33176,672,0,37,115440.4,Widowed,Yes,Female,8.612474,149.9447,1425.150573,6.796318,11,0,0,No,Yes,No,552,4,1,362
F592408,37.24522,-80.77994,4993,1,21,9534.08,Divorced,No,Female,3.122125,149.9915,631.6069096,5.737969,12,2,1,Yes,Yes,Yes,346,2,2,6869
L825804,35.13269,-94.39671,3275,0,45,16895.6,Divorced,Yes,Female,10.49269,172.4705,1601.994832,7.618887,11,2,0,No,Yes,Yes,472,3,1,3250
U25555,36.59296,-77.59678,674,1,50,23624.66,Divorced,Yes,Male,5.679237,204.9797,895.0975786,11.26555,10,1,0,No,No,Yes,12,3,1,1715
V67946,31.52645,-81.43706,7900,0,30,41221.83,Never Married,No,Female,1.050155,157.4698,223.4765826,9.505342,10,1,1,No,No,Yes,233,3,1,4754
E929600,41.44021,-84.72686,4134,6,48,13332.2,Separated,Yes,Male,10.68972,157.4698,1221.300132,8.304309,9,0,1,No,Yes,No,71,3,1,5072
S614208,40.10484,-74.06368,4709,3,61,27065.38,Separated,No,Male,2.210399,217.4725,731.2638925,4.823366,10,1,0,No,Yes,No,106,4,3,211
G991685,30.90736,-81.70486,5831,1,33,175137.3,Never Married,Yes,Male,18.2103,207.6386,2150.497966,12.01856,14,1,1,No,No,No,463,3,1,6010
E674878,32.92498,-97.07177,52454,4,87,34193.65,Never Married,Yes,Male,13.09427,147.4564,1732.048832,10.67666,10,1,0,No,Yes,No,598,2,1,8408
P885612,45.06372,-99.16239,1554,4,29,23676.96,Separated,Yes,Female,1.201025,149.9915,540.3210772,8.343598,15,0,1,Yes,Yes,No,464,3,1,1164
N506492,38.8855,-83.61635,13,1,34,5189.69,Never Married,No,Male,6.246939,179.9476,904.6029537,8.630403,14,1,1,No,Yes,No,569,2,3,4865
H173763,42.04998,-83.40923,10218,1,47,17430.05,Separated,Yes,Female,4.600047,192.4567,649.075085,10.3229,13,3,1,No,Yes,No,626,4,1,250
Q561452,31.85209,-85.42935,4807,1,52,80678.93,Divorced,Yes,Male,9.30555,172.4579,1204.289565,4.509935,15,3,0,No,No,No,560,4,1,4950
J29801,35.7388,-85.61893,3895,0,46,31249.18,Separated,Yes,Male,18.55263,232.652,2274.334534,5.959998,19,0,0,No,Yes,No,353,2,1,3719
G862093,37.47776,-96.78489,563,2,82,35453.68,Never Married,No,Female,13.12228,119.9568,1711.957507,10.90456,6,1,0,Yes,No,Yes,245,3,1,1769
T212690,48.65405,-117.7396,12453,3,73,25946,Widowed,No,Female,10.51089,92.45514,1287.261282,11.44963,11,1,0,No,Yes,No,37,3,3,3968
C494352,43.71229,-84.77694,1478,1,75,35334.17,Never Married,Yes,Female,12.81579,197.4702,1813.141473,11.17062,12,2,1,No,Yes,Yes,256,2,1,5663
S159222,30.21894,-98.12895,16882,3,50,15826.38,Separated,No,Male,11.16354,169.9741,1326.083123,7.365589,11,1,0,Yes,No,Yes,156,3,1,7327
C739541,39.47035,-93.33376,398,4,22,21603.64,Never Married,No,Female,12.01983,164.9853,2037.009094,11.35748,18,0,0,No,No,No,370,3,2,4037
M383323,41.69142,-84.08253,1702,0,74,51354.08,Separated,No,Female,6.021823,169.9378,663.9805561,9.635516,19,1,0,No,No,Yes,11,1,1,6284
T923695,42.69098,-74.74896,151,1,83,17993.91,Divorced,No,Male,23.99384,172.4567,2615.909854,13.45991,15,1,0,No,No,Yes,218,1,2,2482
E356051,47.50803,-117.9245,1131,2,33,25776.46,Separated,Yes,Male,8.100668,182.4433,1598.041286,9.79011,8,1,0,No,No,Yes,598,2,1,4637
V852885,40.24152,-79.99288,8112,0,87,18914.81,Married,No,Male,18.47356,127.4783,2030.890872,9.22053,14,3,1,No,Yes,No,458,2,1,5230
W334401,31.80575,-98.38355,973,0,36,63735.08,Separated,No,Female,14.62117,120.0035,1595.672481,8.63279,9,0,2,No,No,No,473,4,2,7325
Y295853,40.8399,-74.05672,2739,1,32,82308.64,Widowed,No,Male,12.95415,137.4684,1461.63528,11.48109,11,0,0,No,Yes,Yes,297,4,2,844
C143365,40.87187,-74.47636,803,1,33,9120.65,Never Married,No,Female,3.588245,124.9935,452.390983,9.850349,8,2,1,Yes,No,No,144,3,3,3168
H148227,36.54101,-85.81349,4906,4,89,27485.23,Widowed,No,Male,14.36866,184.967,1594.517874,6.257899,18,1,1,No,No,Yes,337,2,3,7530
S396173,43.63355,-73.82515,2119,3,86,73686.44,Divorced,Yes,Male,6.30655,139.983,1165.890091,10.45045,10,1,0,No,Yes,No,153,3,1,5363
D804379,33.01613,-108.9488,114,2,88,58508.34,Widowed,No,Male,18.94429,210.138,2087.462333,9.21677,12,0,0,No,No,No,373,2,1,7123
M153274,37.24995,-87.08785,149,1,50,45196.73,Separated,No,Male,3.474901,172.4579,733.0960018,10.30116,17,0,0,Yes,Yes,No,189,2,1,1692
F396974,43.16337,-87.99047,28596,0,47,50520.8,Never Married,Yes,Female,3.341126,227.4754,694.2731917,11.91801,15,2,1,No,No,No,610,3,1,4815
W249508,32.55325,-83.16922,1193,10,78,29765.16,Divorced,No,Female,4.761845,132.466,1290.636519,9.662081,12,1,1,No,Yes,Yes,17,2,1,8131
W725805,40.03777,-81.44485,497,1,59,18670.89,Widowed,No,Female,20.22924,127.4601,2166.207365,7.154983,12,1,0,No,Yes,No,24,4,3,3343
G36722,45.70091,-94.27427,916,1,49,38764.7,Divorced,No,Female,6.487048,102.4746,655.1704765,8.73353,9,1,1,No,Yes,No,549,3,3,5341
K901767,39.77867,-88.13947,942,3,79,52141.38,Separated,No,Male,20.32585,139.9979,1989.74777,4.984535,11,1,2,No,No,No,463,1,3,1267
L33620,40.86382,-73.98978,9111,2,56,62480.22,Divorced,Yes,Male,12.24637,152.4441,1795.595369,9.818035,17,0,0,Yes,Yes,No,163,3,2,3176
P873435,41.48924,-81.66736,610,8,27,12031.44,Widowed,Yes,Female,14.63647,267.6647,2210.449566,7.290001,16,3,0,Yes,No,No,407,3,1,1763
R287565,41.55117,-85.3377,6818,2,83,51380.67,Never Married,No,Female,4.833414,172.4555,673.8697136,12.22851,5,3,1,No,No,No,76,1,1,5903
J908654,46.42307,-86.33951,359,3,82,29305.72,Divorced,No,Female,5.705638,159.9875,602.0049206,11.64795,7,0,0,No,No,No,390,1,1,4550
G313318,41.59738,-87.59978,22201,0,52,8716.91,Widowed,Yes,Male,12.55315,182.447,1357.88248,10.37839,15,0,0,No,Yes,Yes,125,4,1,7391
C618633,33.32189,-88.61306,1345,1,66,9423.78,Separated,Yes,Female,1.059865,130.0064,380.7812664,7.319997,9,1,0,No,Yes,Yes,468,1,1,631
W979591,41.35536,-78.36768,131,3,82,131511.8,Widowed,Yes,Male,13.47613,172.4885,1838.415776,9.457995,7,0,1,No,Yes,No,205,3,1,502
X19182,36.62048,-118.9587,183,0,83,9396.05,Married,No,Female,9.887746,139.9678,991.6943982,12.55328,8,2,0,No,No,No,50,1,2,3112
V920462,40.89006,-100.0707,7,0,19,16764.77,Separated,No,Female,6.853152,149.9741,1313.391104,15.71715,15,3,0,Yes,Yes,No,78,4,2,2233
T853519,38.88624,-80.58488,648,4,34,17263.54,Widowed,Yes,Male,2.213342,265.147,1018.286618,4.945596,14,0,1,No,No,Yes,336,1,1,3018
B969696,32.90485,-83.73572,34305,2,76,61325.92,Separated,Yes,Female,5.954975,117.4392,1069.152457,10.5802,12,1,0,No,No,No,475,4,3,722
O465631,41.05727,-105.1773,198,0,50,21098.34,Divorced,Yes,Female,8.316193,127.4887,921.8193418,10.42441,10,2,0,Yes,No,No,324,3,1,1908
G214970,32.2766,-84.99898,7415,0,36,108914.2,Widowed,No,Male,8.081086,242.6281,1387.096942,12.10189,13,1,0,Yes,No,Yes,610,3,2,7198
H802855,40.62546,-76.61487,302,0,26,32202.44,Widowed,Yes,Male,5.000016,202.6362,1481.311788,14.08029,12,0,0,No,Yes,Yes,285,4,3,8073
O585815,33.15864,-89.33319,1871,4,20,68517.92,Separated,Yes,Female,3.469341,200.1185,1376.444987,10.35591,12,2,2,No,Yes,No,625,3,3,3079
O81996,40.08782,-75.25319,10911,2,56,71588.69,Never Married,Yes,Female,7.874579,210.127,1215.186143,12.47126,6,0,1,Yes,No,No,5,1,3,2028
G736869,31.85574,-102.3496,33960,3,50,47120.5,Separated,No,Female,11.70115,124.9781,1131.849487,12.24189,21,2,0,No,No,No,109,2,2,599
W309629,39.01942,-89.44928,393,2,37,14745.74,Never Married,Yes,Female,3.890319,149.9928,993.4525617,13.15573,14,0,0,No,No,No,279,3,1,8357
H775532,40.85309,-105.0455,11342,2,57,30535.24,Widowed,No,Male,14.7867,124.9935,1404.351494,10.15032,12,1,0,No,No,Yes,152,3,1,900
E382571,40.04677,-100.4297,217,0,34,10092.3,Divorced,Yes,Female,11.71559,119.9897,1283.330518,8.528837,12,0,0,No,No,No,520,3,1,1447
K900916,35.4928,-119.2869,21572,1,34,29321.34,Widowed,Yes,Female,4.995373,265.1283,1186.556596,11.6262,15,0,0,No,No,Yes,146,4,3,7702
H530265,45.65398,-122.6626,14318,0,34,21988.64,Separated,No,Female,11.56278,214.9525,1325.414246,10.25116,17,0,0,No,Yes,No,181,4,2,6837
J461018,35.26848,-78.56989,24780,2,40,152131.7,Divorced,Yes,Female,18.7404,162.4689,1864.692477,8.383382,9,2,0,No,Yes,No,516,3,1,3824
E457135,40.91745,-73.95359,14687,2,52,27902.88,Widowed,No,Male,8.479465,147.5031,1078.756333,4.742341,15,0,0,No,No,No,197,1,2,1244
Y285316,39.60302,-121.7988,4350,2,60,32355.4,Divorced,No,Male,13.03957,150.0208,1501.37548,11.57381,10,0,0,No,No,No,436,2,2,6731
F31690,41.12471,-90.15576,937,3,48,12804.98,Never Married,No,Female,4.99913,174.991,945.3922235,9.92207,12,2,1,No,No,Yes,15,4,3,1628
C440041,37.67671,-81.81507,302,3,27,6624.45,Married,Yes,Female,2.108436,172.4733,702.1831409,13.42022,10,0,2,No,Yes,Yes,24,1,1,4574
R633194,41.33895,-122.7779,145,0,83,97763.56,Married,No,Female,4.848049,149.9778,458.1425479,11.02021,9,1,0,No,Yes,No,31,3,1,4239
H673597,44.93098,-72.70279,77,1,74,26735.83,Widowed,No,Male,14.06379,137.4872,1271.791514,9.610448,10,1,3,Yes,Yes,No,548,3,2,1156
P37481,39.97599,-105.5385,3739,2,28,21837.62,Never Married,Yes,Male,12.67943,220.1615,1829.634417,12.5508,8,1,1,No,Yes,No,605,4,2,5996
D856880,43.30796,-94.73681,338,8,50,7585.29,Divorced,Yes,Male,11.2075,184.9797,1977.058574,9.074415,11,1,0,No,Yes,No,425,3,1,898
V57129,37.79893,-122.3984,3620,2,80,44055.54,Separated,No,Female,7.837878,230.1051,1152.27854,2.874643,16,1,0,No,No,No,220,2,1,2071
P790445,29.65377,-95.28422,25607,0,50,17442.95,Divorced,Yes,Male,4.845811,222.65,1057.31768,6.80751,11,0,0,No,Yes,Yes,366,3,1,4298
R714826,41.83971,-96.72147,4406,5,81,24923.55,Separated,No,Female,3.852241,149.989,670.3465702,4.628556,16,1,1,No,Yes,Yes,159,3,3,4834
H722651,48.41406,-97.40539,5264,3,21,92155.37,Divorced,Yes,Male,11.55831,192.4404,1538.887965,12.97945,5,2,0,No,Yes,Yes,209,4,1,6390
Y816622,44.47295,-112.1927,24,4,55,13638.96,Married,No,Female,5.389466,142.4526,1322.429941,9.108418,18,1,0,No,Yes,No,441,3,3,5560
U385565,40.32837,-78.9142,3417,0,64,14921.92,Divorced,No,Male,10.93329,152.466,1167.924948,12.52668,12,1,1,No,No,No,403,4,1,3757
R935213,28.38842,-81.34887,46545,1,68,69293.12,Married,Yes,Male,8.259716,255.1555,1380.765825,12.84461,13,0,1,No,No,No,246,3,3,3700
M05412,40.65236,-111.5018,8488,0,47,3004.46,Divorced,Yes,Male,3.157767,172.4555,675.3184526,6.597598,14,0,0,No,No,No,212,3,3,2520
Y216514,35.18356,-106.5923,15521,2,50,59780.22,Never Married,Yes,Female,2.185047,159.9805,472.1439723,14.413,12,0,0,No,Yes,No,370,3,1,4400
U998688,40.76362,-73.97244,0,3,42,47463.53,Married,Yes,Female,4.612442,235.1591,1114.048401,10.17097,12,1,0,No,No,Yes,153,1,1,7666
K411031,34.48181,-118.7924,2007,0,85,49295.81,Divorced,No,Female,10.75614,117.472,962.301603,11.05648,14,1,1,Yes,No,No,332,3,1,3912
M78179,41.69605,-91.31919,3525,4,49,146951.6,Widowed,No,Female,14.37481,172.4441,1593.966861,7.831413,13,1,0,No,No,Yes,545,2,1,4358
P20993,28.72351,-82.29699,8225,0,83,23567.27,Married,No,Female,5.447689,230.1051,885.0263451,8.758616,13,0,2,No,Yes,No,17,1,2,5071
W370012,38.65796,-90.24756,11371,2,87,32526.64,Divorced,Yes,Male,12.29962,184.9853,1418.813901,2.463144,14,1,1,No,Yes,Yes,136,4,1,7028
Q674118,32.18896,-83.93314,1132,4,65,9612.82,Divorced,No,Female,12.57563,124.9781,1185.107111,9.329583,7,0,0,No,Yes,No,576,4,1,6673
F415956,37.26276,-79.09687,9982,4,76,15164.29,Never Married,No,Male,7.606099,152.4884,1072.186545,6.029026,14,0,1,No,No,No,587,4,3,7386
M312951,31.65164,-83.56902,1788,3,56,25315.36,Widowed,Yes,Female,6.79324,190.1599,1161.691491,9.909339,15,1,0,No,No,No,465,4,1,5974
Q662651,35.87711,-96.97383,1268,2,60,56186.38,Widowed,No,Female,4.753084,164.967,1206.589518,10.17293,11,4,0,No,No,Yes,72,2,3,8452
C336869,38.94958,-78.43203,1955,1,45,48327.1,Married,No,Male,21.0878,174.9768,2588.430434,9.570126,8,1,0,No,Yes,No,504,4,2,3425
A538839,37.75235,-90.64099,3867,0,18,38793.75,Widowed,Yes,Female,15.33274,232.6228,1983.300598,11.31573,8,1,0,No,Yes,No,433,3,1,6118
W912425,39.07495,-79.03425,1061,2,32,58157.76,Never Married,No,Female,11.47008,169.9447,1323.764927,12.76234,13,1,1,No,No,No,625,3,2,1883
O996932,46.15513,-88.29234,4212,0,23,23706.3,Never Married,No,Male,3.631024,112.4551,463.9097938,7.834846,15,0,0,Yes,Yes,No,325,3,1,2598
Z767061,38.4989,-94.54466,2159,3,55,30493.16,Divorced,Yes,Male,27.0293,220.1185,2794.920011,11.09531,13,2,0,No,No,No,511,3,1,496
S191552,41.5599,-85.15349,2467,2,20,37555.8,Divorced,Yes,Female,13.21554,220.1149,2181.086069,5.561109,11,3,0,Yes,No,No,407,1,1,5589
G244590,40.32861,-82.95882,19,0,67,24322.78,Married,Yes,Male,15.97096,152.4742,1993.401196,15.02079,8,3,0,No,Yes,Yes,553,3,1,5596
E566674,42.62569,-97.26944,2983,3,61,68284.56,Widowed,No,Male,8.0239,157.4698,867.8924387,6.101071,10,0,0,No,Yes,No,6,4,1,6691
J653677,31.95725,-91.81105,194,3,76,54067.41,Divorced,Yes,Male,5.448172,225.132,1540.445045,10.43971,15,1,0,No,Yes,Yes,99,2,1,2221
C28344,47.14457,-68.60948,568,3,84,37185.6,Divorced,No,Male,8.306218,164.9889,1064.595704,12.98257,9,1,0,No,No,No,166,3,2,4393
H525851,34.22756,-95.61043,6022,1,24,56243.26,Separated,Yes,Female,3.600682,207.6386,935.8715835,9.983208,16,2,0,No,No,Yes,398,3,2,1968
H609180,46.12873,-89.85899,823,2,55,22066.61,Widowed,Yes,Female,4.459993,222.6654,1014.955092,6.458755,14,2,0,No,No,No,418,1,1,5176
C885204,45.11958,-93.33713,31758,2,66,145163.1,Divorced,No,Female,11.40421,159.9794,1603.711289,8.044454,5,1,1,No,Yes,Yes,493,4,3,5026
F934616,37.35108,-81.80659,767,4,25,27102.45,Separated,Yes,Female,12.86853,169.9671,1580.727843,11.61411,15,0,1,No,No,Yes,625,1,1,77
W896687,27.85315,-98.37031,5622,1,37,27803.88,Widowed,No,Male,9.546909,204.9496,1264.373724,11.33707,6,1,0,No,No,No,309,1,3,3567
D556193,31.16724,-93.1877,22127,3,65,34421.07,Divorced,Yes,Male,4.424083,245.1612,1151.054935,9.974199,16,3,0,No,No,Yes,207,3,1,1925
L658290,46.29717,-123.9015,154,3,73,43334.45,Separated,Yes,Male,1.462471,169.9447,447.1773574,7.681019,12,1,0,No,Yes,Yes,519,3,2,701
S245723,41.07587,-81.4614,22425,3,79,27777.59,Divorced,Yes,Male,9.952476,182.49,1301.393401,6.327621,10,0,0,No,Yes,No,149,2,1,5751
U276149,38.83612,-86.19865,1811,0,34,19366.57,Divorced,No,Male,1.133367,212.6228,1227.924743,14.11844,11,0,0,No,Yes,Yes,629,1,2,2732
I580941,40.89224,-77.12174,133,7,45,56067.63,Widowed,Yes,Male,14.40435,137.4836,2060.606368,10.12377,12,1,0,No,Yes,No,472,3,1,1470
J280552,42.03515,-70.94241,14386,1,34,29044.8,Married,Yes,Female,4.300397,204.9797,752.2906635,9.651896,14,0,0,No,Yes,Yes,118,3,1,6074
U993807,34.37561,-83.03706,2012,3,39,105033,Never Married,Yes,Female,8.36006,262.6106,1432.224687,7.798421,12,0,0,No,No,No,584,2,1,1055
G490319,33.14819,-94.49175,730,4,36,116453,Never Married,Yes,Female,9.693608,129.9598,1607.273001,10.45427,12,0,1,Yes,Yes,No,223,3,1,6388
F426265,40.62393,-122.616,589,7,21,63171.36,Divorced,No,Female,8.24734,162.4538,1667.506374,12.77256,9,1,0,No,No,No,388,4,3,6038
O860612,43.26454,-120.5188,1286,4,49,52931.37,Divorced,Yes,Male,10.8754,152.4555,1837.760704,11.35043,7,1,0,No,Yes,No,160,3,1,6800
J740076,32.26654,-96.37522,190,3,86,35615.92,Never Married,Yes,Female,6.067975,192.4885,722.5123131,8.270725,14,1,1,No,Yes,No,622,1,1,4752
C670730,31.04007,-82.76737,5622,0,55,13002.99,Divorced,No,Male,5.602813,139.9568,756.3419475,11.39269,8,1,0,No,No,No,231,3,1,5963
K19269,47.80943,-96.80637,925,2,64,17542.52,Never Married,No,Female,9.938487,194.9992,1240.679237,6.726676,9,0,0,No,Yes,No,250,2,2,7128
O134369,37.91587,-80.3782,1430,1,76,71560.17,Separated,Yes,Male,13.96391,139.9512,1745.07852,8.989551,12,2,0,No,No,No,435,1,3,327
X290895,40.01238,-75.14513,51667,1,84,10457.56,Divorced,No,Female,9.841833,210.138,1276.902314,9.818493,8,1,0,No,Yes,No,27,1,2,203
C712292,39.07035,-86.50724,28,1,18,47106.04,Widowed,No,Male,5.129029,95.01949,794.1801028,12.54048,16,0,0,Yes,No,No,272,3,2,260
O186325,33.95296,-118.4001,41149,4,34,6402.95,Widowed,No,Male,3.612294,149.9447,1195.475034,7.580234,13,1,1,No,Yes,No,367,1,2,71
D277330,39.81234,-85.2049,647,3,30,45142.5,Married,No,Female,9.430096,159.9349,1215.994181,13.1997,14,2,0,No,No,No,565,2,2,652
J437588,36.62825,-87.46282,20501,4,39,38759.29,Never Married,No,Female,6.699323,192.4567,939.6683701,4.527242,15,1,1,No,No,Yes,186,1,3,4279
P186990,38.70721,-90.30135,24634,7,62,41195.08,Divorced,No,Male,6.895966,127.4887,1063.884067,14.83341,15,3,0,No,No,No,113,4,2,3429
V352534,47.32714,-110.8922,1539,1,43,45989.68,Married,Yes,Female,16.56847,255.1336,2528.759994,12.09619,13,0,1,No,Yes,No,518,3,3,2641
V910386,38.12706,-81.23862,487,0,55,62894.22,Divorced,No,Male,16.71459,92.45514,1844.526573,6.601125,11,1,0,Yes,Yes,No,394,3,2,263
L163543,32.8018,-81.98903,7617,8,36,56815.09,Married,Yes,Male,16.48485,179.9476,1952.410832,13.01529,10,3,1,No,No,No,274,1,1,1494
X367479,44.84034,-73.27362,956,4,21,66357.52,Married,No,Male,2.458795,147.4564,1076.991137,16.09553,13,0,0,Yes,Yes,No,122,4,1,2229
L61634,43.24479,-95.93544,78,0,77,89957.16,Separated,No,Male,6.6307,169.9447,765.1823242,10.32418,12,0,0,No,No,Yes,15,2,1,7815
Q483838,42.76265,-92.43273,12327,8,52,20069.27,Divorced,No,Male,11.52687,149.9776,1498.93018,7.070888,16,0,1,No,Yes,No,394,4,1,606
M928377,36.849,-83.5325,390,4,27,9856.89,Widowed,No,Male,2.984004,137.4836,1091.509603,10.80585,8,2,0,Yes,No,Yes,7,1,3,6942
J20864,42.46508,-85.72806,9236,4,41,14834.59,Married,Yes,Female,4.646695,237.6549,1658.402714,8.868239,8,1,1,No,Yes,No,444,4,3,5825
W861209,38.21417,-95.75079,3739,1,55,13210.96,Separated,No,Male,22.24529,137.4872,2004.460047,8.733741,11,1,0,No,Yes,No,308,4,3,2162
B18085,41.40665,-73.24489,11173,4,70,18608.64,Divorced,No,Male,14.89363,107.5286,1520.458929,7.364011,8,1,0,No,No,Yes,413,2,1,7996
Z506619,38.80766,-82.6944,2090,3,25,107174.6,Married,No,Male,6.140643,137.4686,924.5326675,13.28585,12,2,0,No,Yes,Yes,156,4,3,766
I826620,41.06179,-74.01279,15517,1,40,11923.86,Married,No,Female,19.6274,137.4872,1756.84915,6.889062,16,1,1,No,Yes,No,261,1,1,2544
Y622815,39.79241,-84.21589,16845,1,41,12005.02,Married,No,Female,13.49323,127.4887,1406.307337,7.580987,13,0,0,No,Yes,No,505,1,3,6605
Q40996,36.4313,-81.26683,1117,2,32,31540.93,Divorced,No,Male,12.69289,114.9658,1398.161322,9.653612,5,0,0,Yes,Yes,No,290,2,1,4056
G932953,43.19329,-89.75664,3769,2,27,60364.04,Widowed,No,Female,18.58829,222.6362,2192.448535,10.82253,11,2,1,No,No,No,207,4,2,3772
A800117,42.50577,-76.6148,13,2,72,5092.67,Widowed,Yes,Male,14.34935,187.656,1750.253059,8.059068,11,0,1,No,No,No,539,3,1,7829
I88700,35.77599,-114.5001,221,0,83,14973.52,Divorced,Yes,Female,7.881289,174.9768,1303.89059,8.226403,10,1,0,No,No,No,166,4,1,4753
Q747686,38.3271,-90.98633,11118,1,61,9327.52,Married,Yes,Male,4.63962,235.1417,1439.765003,9.904595,14,2,0,No,Yes,No,483,2,2,7646
R540763,34.59483,-92.83111,2103,2,33,33504.33,Divorced,No,Male,10.76391,184.9647,1410.343155,10.36695,16,2,0,No,Yes,No,578,3,3,1483
