location_id,zip,city,state,county
8504,99203,Spokane,WA,Spokane
698,10523,Elmsford,NY,Westchester
7144,79001,Adrian,TX,Oldham
4961,56226,Clontarf,MN,Swift
4694,53817,Patch Grove,WI,Grant
1141,15082,Sturgeon,PA,Allegheny
8002,93646,Orange Cove,CA,Fresno
3979,46228,Indianapolis,IN,Marion
1609,19973,Seaford,DE,Sussex
4283,49061,Jones,MI,Cass
7169,79236,Guthrie,TX,King
7089,78566,Los Fresnos,TX,Cameron
372,4981,Stockton Springs,ME,Waldo
168,2633,Chatham,MA,Barnstable
5067,57236,Garden City,SD,Clark
177,2670,West Dennis,MA,Barnstable
5271,59339,Lindsay,MT,Dawson
362,4928,Corinna,ME,Penobscot
6869,76437,Cisco,TX,Eastland
3250,38152,Memphis,TN,Shelby
1715,21677,Woolford,MD,Dorchester
5072,57261,Roslyn,SD,Day
211,3051,Hudson,NH,Hillsborough
8408,98332,Gig Harbor,WA,Pierce
1164,15323,Claysville,PA,Washington
4865,55395,Winsted,MN,McLeod
250,3561,Littleton,NH,Grafton
4950,56153,Leota,MN,Nobles
3719,43746,Hopewell,OH,Muskingum
1769,22567,Unionville,VA,Orange
3968,46163,New Palestine,IN,Hancock
5663,62950,Jacob,IL,Jackson
7327,81151,Sanford,CO,Conejos
4037,47016,Cedar Grove,IN,Franklin
6284,70353,Dulac,LA,Terrebonne
2482,29651,Greer,SC,Greenville
4637,53038,Johnson Creek,WI,Jefferson
5230,58781,Sawyer,ND,Ward
7325,81141,Manassa,CO,Conejos
844,12480,Shandaken,NY,Ulster
3168,37305,Beersheba Springs,TN,Grundy
7530,84784,Hildale,UT,Washington
5363,60426,Harvey,IL,Cook
7123,78737,Austin,TX,Hays
1692,21208,Pikesville,MD,Baltimore
4815,54982,Wautoma,WI,Waushara
8131,95423,Clearlake Oaks,CA,Lake
3343,39111,Magee,MS,Simpson
5341,60109,Burlington,IL,Kane
1267,16125,Greenville,PA,Mercer
1763,22509,Loretto,VA,Essex
4550,51564,Pisgah,IA,Harrison
7391,82932,Farson,WY,Sweetwater
631,8619,Trenton,NJ,Mercer
502,6854,Norwalk,CT,Fairfield
3112,36580,Summerdale,AL,Baldwin
2233,27581,Stem,NC,Granville
722,10973,Slate Hill,NY,Orange
1908,24093,Glen Lyn,VA,Giles
7198,79526,Hermleigh,TX,Scurry
3079,36093,Wetumpka,AL,Elmore
2028,25193,Sylvester,WV,Boone
8357,97845,John Day,OR,Grant
900,12957,Moira,NY,Franklin
1447,17952,Mary D,PA,Schuylkill
6837,76126,Fort Worth,TX,Tarrant
3824,44709,Canton,OH,Stark
1244,15925,Cassandra,PA,Cambria
6731,75155,Rice,TX,Navarro
1628,20155,Gainesville,VA,Prince William
4239,48705,Barton City,MI,Alcona
1156,15233,Pittsburgh,PA,Allegheny
5996,66756,Mulberry,KS,Crawford
898,12945,Lake Clear,NY,Franklin
2071,25836,Eccles,WV,Raleigh
4298,49249,Jerome,MI,Hillsdale
4834,55108,Saint Paul,MN,Ramsey
6390,71602,White Hall,AR,Jefferson
5560,62075,Nokomis,IL,Montgomery
3757,44072,Novelty,OH,Geauga
3700,43548,New Bavaria,OH,Henry
2520,29932,Luray,SC,Hampton
4400,50049,Chariton,IA,Lucas
7666,87512,Amalia,NM,Taos
3912,45650,Lynx,OH,Adams
4358,49816,Chatham,MI,Alger
5071,57258,Raymond,SD,Clark
7028,78024,Hunt,TX,Kerr
6673,74523,Antlers,OK,Pushmataha
7386,82833,Big Horn,WY,Sheridan
5974,66515,Morrill,KS,Brown
8452,98663,Vancouver,WA,Clark
3425,40026,Goshen,KY,Oldham
6118,68055,Rosalie,NE,Thurston
1883,23893,White Plains,VA,Brunswick
2598,30542,Flowery Branch,GA,Hall
496,6793,Washington,CT,Litchfield
5596,62376,Ursa,IL,Adams
6691,74734,Eagletown,OK,McCurtain
2221,27517,Chapel Hill,NC,Orange
4393,50014,Ames,IA,Story
1968,24606,Boissevain,VA,Tazewell
5176,58401,Jamestown,ND,Stutsman
5026,56646,Gully,MN,Polk
77,1432,Ayer,MA,Middlesex
3567,41776,Wooton,KY,Leslie
1925,24226,Clinchco,VA,Dickenson
701,10532,Hawthorne,NY,Westchester
2732,32209,Jacksonville,FL,Duval
1470,18076,Red Hill,PA,Montgomery
6074,67635,Dresden,KS,Decatur
1055,14454,Geneseo,NY,Livingston
6388,71486,Zwolle,LA,Sabine
6038,67336,Chetopa,KS,Labette
6800,75925,Alto,TX,Cherokee
5963,66409,Berryton,KS,Shawnee
7128,78828,Barksdale,TX,Edwards
327,4551,Bremen,ME,Lincoln
203,2907,Providence,RI,Providence
260,3755,Hanover,NH,Grafton
71,1351,Montague,MA,Franklin
652,8837,Edison,NJ,Middlesex
4279,49037,Battle Creek,MI,Calhoun
3429,40047,Mount Washington,KY,Bullitt
2641,31033,Haddock,GA,Jones
1494,18434,Jessup,PA,Lackawanna
2229,27556,Middleburg,NC,Vance
7815,90747,Carson,CA,Los Angeles
606,8102,Camden,NJ,Camden
6942,77072,Houston,TX,Harris
5825,64505,Saint Joseph,MO,Buchanan
2162,26704,Augusta,WV,Hampshire
7996,93628,Hume,CA,Fresno
766,11705,Bayport,NY,Suffolk
2544,30182,Waco,GA,Carroll
6605,73662,Sayre,OK,Beckham
4056,47223,Butlerville,IN,Jennings
3772,44140,Bay Village,OH,Cuyahoga
7829,91306,Winnetka,CA,Los Angeles
4753,54552,Park Falls,WI,Price
7646,87053,San Ysidro,NM,Sandoval
1483,18343,Mount Bethel,PA,Northampton
1969,24646,Rowe,VA,Buchanan
397,5447,East Berkshire,VT,Franklin
7304,80914,Colorado Springs,CO,El Paso
7437,83524,Culdesac,ID,Nez Perce
1971,24740,Princeton,WV,Mercer
5352,60162,Hillside,IL,Cook
7164,79104,Amarillo,TX,Potter
2794,32773,Sanford,FL,Seminole
6822,76044,Godley,TX,Johnson
2633,31014,Cochran,GA,Bleckley
7583,85621,Nogales,AZ,Santa Cruz
4495,50659,New Hampton,IA,Chickasaw
8223,96109,Doyle,CA,Lassen
2387,28660,Olin,NC,Iredell
3888,45359,Pleasant Hill,OH,Miami
1087,14714,Black Creek,NY,Allegany
8205,96015,Canby,CA,Modoc
4259,48854,Mason,MI,Ingham
6419,71970,Story,AR,Montgomery
483,6473,North Haven,CT,New Haven
611,8205,Absecon,NJ,Atlantic
7586,85634,Sells,AZ,Pima
8083,95053,Santa Clara,CA,Santa Clara
373,4985,West Forks,ME,Somerset
493,6710,Waterbury,CT,New Haven
666,10020,New York,NY,New York
5910,65640,Dunnegan,MO,Polk
2942,34240,Sarasota,FL,Sarasota
8389,98225,Bellingham,WA,Whatcom
7729,88421,Garita,NM,San Miguel
5770,63877,Steele,MO,Pemiscot
4355,49791,Topinabee,MI,Cheboygan
6809,75946,Garrison,TX,Nacogdoches
6083,67701,Colby,KS,Thomas
4717,54127,Green Valley,WI,Shawano
6148,68378,Johnson,NE,Nemaha
2394,28672,Scottville,NC,Ashe
6140,68343,Dorchester,NE,Saline
6643,74071,Slick,OK,Creek
2600,30557,Martin,GA,Stephens
5507,61605,Peoria,IL,Peoria
2500,29718,Jefferson,SC,Chesterfield
5509,61704,Bloomington,IL,McLean
4870,55418,Minneapolis,MN,Hennepin
3310,38703,Greenville,MS,Washington
989,13681,Richville,NY,St. Lawrence
5832,64656,Ludlow,MO,Livingston
5623,62568,Taylorville,IL,Christian
734,11230,Brooklyn,NY,Kings
7282,80549,Wellington,CO,Larimer
3106,36559,Montrose,AL,Baldwin
7390,82923,Boulder,WY,Sublette
3704,43565,Tontogany,OH,Wood
3736,43907,Cadiz,OH,Harrison
7912,92504,Riverside,CA,Riverside
965,13439,Richfield Springs,NY,Otsego
1726,21802,Salisbury,MD,Wicomico
4172,48126,Dearborn,MI,Wayne
8520,99519,Anchorage,AK,North Slope
939,13313,Bridgewater,NY,Oneida
5203,58554,Mandan,ND,Morton
595,8043,Voorhees,NJ,Camden
3266,38347,Jacks Creek,TN,Chester
1452,17978,Spring Glen,PA,Schuylkill
2854,33436,Boynton Beach,FL,Palm Beach
583,7922,Berkeley Heights,NJ,Union
2954,34473,Ocala,FL,Marion
3935,45826,Chickasaw,OH,Mercer
6268,70058,Harvey,LA,Jefferson
4690,53807,Cuba City,WI,Grant
4293,49129,Union Pier,MI,Berrien
7895,92307,Apple Valley,CA,San Bernardino
2775,32621,Bronson,FL,Levy
3963,46130,Fountaintown,IN,Shelby
5049,57028,Flandreau,SD,Moody
1022,14057,Eden,NY,Erie
197,2864,Cumberland,RI,Providence
7062,78340,Bayside,TX,Refugio
19,754,San Lorenzo,PR,San Lorenzo
5882,65265,Mexico,MO,Audrain
7340,81320,Cahone,CO,Dolores
5389,60615,Chicago,IL,Cook
8267,97050,Rufus,OR,Sherman
6587,73520,Addington,OK,Jefferson
8507,99321,Beverly,WA,Grant
3945,45888,Uniopolis,OH,Auglaize
94,1612,Paxton,MA,Worcester
7990,93534,Lancaster,CA,Los Angeles
977,13614,Brier Hill,NY,St. Lawrence
4464,50518,Barnum,IA,Webster
8258,96814,Honolulu,HI,Honolulu
5971,66449,Leonardville,KS,Riley
7065,78344,Bruni,TX,Webb
3413,39841,Damascus,GA,Miller
5086,57350,Huron,SD,Beadle
351,4783,Stockholm,ME,Aroostook
3260,38326,Counce,TN,Hardin
5140,58011,Buffalo,ND,Cass
4555,51650,Riverton,IA,Fremont
6055,67505,South Hutchinson,KS,Reno
7873,92083,Vista,CA,San Diego
2123,26338,Camden,WV,Lewis
4999,56455,Ironton,MN,Crow Wing
1832,23181,West Point,VA,King William
657,8861,Perth Amboy,NJ,Middlesex
4719,54138,Lakewood,WI,Oconto
4787,54765,Sand Creek,WI,Dunn
2419,29020,Camden,SC,Kershaw
2669,31535,Douglas,GA,Coffee
3212,37862,Sevierville,TN,Sevier
2078,25878,Midway,WV,Raleigh
643,8802,Asbury,NJ,Hunterdon
2291,28001,Albemarle,NC,Stanly
5303,59760,Willow Creek,MT,Gallatin
835,12433,Glenford,NY,Ulster
697,10516,Cold Spring,NY,Putnam
7777,90008,Los Angeles,CA,Los Angeles
7102,78618,Doss,TX,Gillespie
8154,95562,Rio Dell,CA,Humboldt
6484,72459,Ravenden,AR,Lawrence
3132,36879,Waverly,AL,Lee
1044,14223,Buffalo,NY,Erie
552,7630,Emerson,NJ,Bergen
5115,57562,Okaton,SD,Jones
229,3224,Canterbury,NH,Merrimack
3674,43326,Kenton,OH,Hardin
4468,50536,Emmetsburg,IA,Palo Alto
4697,53929,Elroy,WI,Juneau
2506,29812,Barnwell,SC,Barnwell
4020,46776,Orland,IN,Steuben
1934,24283,Saint Paul,VA,Wise
1843,23323,Chesapeake,VA,Chesapeake
8386,98203,Everett,WA,Snohomish
6991,77554,Galveston,TX,Galveston
4449,50428,Clear Lake,IA,Cerro Gordo
506,7009,Cedar Grove,NJ,Essex
310,4294,Wilton,ME,Franklin
1878,23878,Sedley,VA,Southampton
2523,29941,Sheldon,SC,Beaufort
6988,77517,Santa Fe,TX,Galveston
4744,54474,Rothschild,WI,Marathon
1339,16840,Hawk Run,PA,Clearfield
4935,56071,New Prague,MN,Scott
4947,56142,Ivanhoe,MN,Lincoln
7524,84749,Lyman,UT,Wayne
5339,60097,Wonder Lake,IL,McHenry
1944,24352,Laurel Fork,VA,Carroll
2639,31031,Gordon,GA,Twiggs
1516,18655,Shickshinny,PA,Luzerne
7623,86411,Hackberry,AZ,Mohave
5629,62635,Emden,IL,Logan
1852,23427,Saxis,VA,Accomack
7837,91501,Burbank,CA,Los Angeles
6701,74854,Maud,OK,Pottawatomie
1352,16942,Osceola,PA,Tioga
4500,50674,Sumner,IA,Bremer
1137,15060,Midway,PA,Washington
3032,35613,Athens,AL,Limestone
3911,45648,Lucasville,OH,Scioto
6831,76093,Rio Vista,TX,Johnson
5284,59474,Shelby,MT,Toole
3346,39145,Pelahatchie,MS,Rankin
5403,60654,Chicago,IL,Cook
635,8648,Lawrence Township,NJ,Mercer
3764,44116,Rocky River,OH,Cuyahoga
2535,30108,Bowdon,GA,Carroll
7517,84665,Sterling,UT,Sanpete
7036,78104,Beeville,TX,Bee
1563,19136,Philadelphia,PA,Philadelphia
1312,16627,Coalport,PA,Clearfield
3732,43832,Newcomerstown,OH,Tuscarawas
202,2904,Providence,RI,Providence
1610,20005,Washington,DC,District of Columbia
387,5142,Cavendish,VT,Windsor
6131,68164,Omaha,NE,Douglas
1508,18618,Harveys Lake,PA,Luzerne
8405,98311,Bremerton,WA,Kitsap
5461,61331,Lee Center,IL,Lee
128,2113,Boston,MA,Suffolk
7731,89008,Caliente,NV,Lincoln
6042,67364,Tyro,KS,Montgomery
2927,33990,Cape Coral,FL,Lee
598,8060,Mount Holly,NJ,Burlington
7297,80817,Fountain,CO,El Paso
820,12176,Surprise,NY,Greene
7003,77651,Port Neches,TX,Jefferson
4727,54235,Sturgeon Bay,WI,Door
7216,79781,Sheffield,TX,Pecos
1949,24440,Greenville,VA,Augusta
945,13326,Cooperstown,NY,Otsego
5031,56671,Redlake,MN,Beltrami
5670,62996,Villa Ridge,IL,Pulaski
8310,97435,Drain,OR,Douglas
1398,17353,Orrtanna,PA,Adams
5694,63110,Saint Louis,MO,St. Louis
1134,15053,Joffre,PA,Washington
7785,90028,Los Angeles,CA,Los Angeles
8384,98166,Seattle,WA,King
7153,79061,Mobeetie,TX,Wheeler
776,11766,Mount Sinai,NY,Suffolk
8108,95303,Ballico,CA,Merced
6337,71006,Benton,LA,Bossier
7406,83245,Inkom,ID,Bannock
5669,62990,Thebes,IL,Alexander
1749,22181,Vienna,VA,Fairfax
8020,94002,Belmont,CA,San Mateo
8558,99734,Prudhoe Bay,AK,North Slope
8156,95587,Piercy,CA,Mendocino
1099,14769,Portland,NY,Chautauqua
3855,45146,Martinsville,OH,Clinton
3760,44093,Williamsfield,OH,Ashtabula
5933,65810,Springfield,MO,Greene
6549,73036,El Reno,OK,Canadian
6647,74085,Yale,OK,Payne
814,12153,Sand Lake,NY,Rensselaer
3664,43215,Columbus,OH,Franklin
6155,68433,Salem,NE,Richardson
7302,80904,Colorado Springs,CO,El Paso
4562,52132,Calmar,IA,Winneshiek
2806,32922,Cocoa,FL,Brevard
2363,28572,Pink Hill,NC,Duplin
4718,54136,Kimberly,WI,Outagamie
3203,37743,Greeneville,TN,Greene
2207,27343,Semora,NC,Person
7825,91204,Glendale,CA,Los Angeles
274,3851,Milton,NH,Strafford
6227,68969,Ragan,NE,Harlan
513,7032,Kearny,NJ,Hudson
4417,50127,Ira,IA,Jasper
4773,54660,Tomah,WI,Monroe
8141,95472,Sebastopol,CA,Sonoma
7562,85343,Palo Verde,AZ,Maricopa
4295,49224,Albion,MI,Calhoun
8283,97137,Saint Paul,OR,Marion
6376,71414,Clarence,LA,Natchitoches
3710,43613,Toledo,OH,Lucas
8172,95691,West Sacramento,CA,Yolo
2699,31784,Sale City,GA,Mitchell
7758,89414,Golconda,NV,Humboldt
3785,44272,Rootstown,OH,Portage
2401,28713,Bryson City,NC,Swain
8103,95245,Mokelumne Hill,CA,Calaveras
2424,29055,Great Falls,SC,Chester
2832,33136,Miami,FL,Miami-Dade
29,949,Toa Baja,PR,Toa Baja
4476,50562,Mallard,IA,Palo Alto
7194,79415,Lubbock,TX,Lubbock
446,6016,Broad Brook,CT,Hartford
2618,30725,Flintstone,GA,Walker
4340,49666,Mayfield,MI,Grand Traverse
6863,76372,Newcastle,TX,Young
3501,41048,Hebron,KY,Boone
3553,41630,Garrett,KY,Floyd
6919,76945,Robert Lee,TX,Coke
7620,86334,Paulden,AZ,Yavapai
4494,50658,Nashua,IA,Chickasaw
6019,67035,Cunningham,KS,Kingman
1731,21866,Tylerton,MD,Somerset
3827,44817,Bloomdale,OH,Wood
7116,78681,Round Rock,TX,Williamson
7999,93637,Madera,CA,Madera
1440,17887,White Deer,PA,Union
738,11359,Bayside,NY,Queens
3024,35575,Lynn,AL,Winston
1329,16801,State College,PA,Centre
1455,17983,Valley View,PA,Schuylkill
851,12496,Windham,NY,Greene
3821,44685,Uniontown,OH,Summit
557,7648,Norwood,NJ,Bergen
4805,54930,Coloma,WI,Waushara
4322,49436,Mears,MI,Oceana
3022,35565,Haleyville,AL,Winston
1789,22807,Harrisonburg,VA,Harrisonburg
7201,79539,O Brien,TX,Haskell
8124,95366,Ripon,CA,San Joaquin
1436,17868,Riverside,PA,Northumberland
2377,28629,Glendale Springs,NC,Ashe
7893,92282,Whitewater,CA,Riverside
2150,26587,Rachel,WV,Marion
2817,33027,Hollywood,FL,Broward
459,6120,Hartford,CT,Hartford
3485,40854,Loyall,KY,Harlan
126,2108,Boston,MA,Suffolk
5654,62876,Radom,IL,Washington
3839,45002,Cleves,OH,Hamilton
8460,98830,Mansfield,WA,Douglas
3770,44133,North Royalton,OH,Cuyahoga
2823,33056,Miami Gardens,FL,Miami-Dade
7790,90044,Los Angeles,CA,Los Angeles
2309,28137,Richfield,NC,Stanly
5916,65676,Isabella,MO,Ozark
3809,44614,Canal Fulton,OH,Stark
6119,68062,Thurston,NE,Thurston
5994,66753,Mc Cune,KS,Crawford
1532,18853,Wyalusing,PA,Bradford
5288,59524,Dodson,MT,Phillips
8,683,San German,PR,San GermÃ¡n
1758,22312,Alexandria,VA,Fairfax
7069,78368,Mathis,TX,San Patricio
679,10169,New York,NY,New York
5387,60604,Chicago,IL,Cook
6305,70534,Estherwood,LA,Acadia
7424,83431,Lewisville,ID,Jefferson
3386,39507,Gulfport,MS,Harrison
3222,37914,Knoxville,TN,Knox
2158,26678,Mount Lookout,WV,Nicholas
6299,70512,Arnaudville,LA,St. Landry
3001,35130,Quinton,AL,Walker
7653,87117,Kirtland Afb,NM,Bernalillo
4459,50473,Scarville,IA,Winnebago
8129,95405,Santa Rosa,CA,Sonoma
2454,29432,Branchville,SC,Orangeburg
1652,20762,Andrews Air Force Base,MD,Prince Georges
8311,97437,Elmira,OR,Lane
2253,27823,Enfield,NC,Halifax
335,4619,Calais,ME,Washington
5704,63135,Saint Louis,MO,St. Louis
5516,61740,Flanagan,IL,Livingston
8051,94573,Rutherford,CA,Napa
3440,40110,Clermont,KY,Bullitt
3880,45322,Englewood,OH,Montgomery
6498,72568,Pleasant Plains,AR,Independence
8275,97108,Beaver,OR,Tillamook
2153,26623,Frametown,WV,Braxton
1716,21678,Worton,MD,Kent
2434,29138,Saluda,SC,Saluda
7691,88025,Buckhorn,NM,Grant
4017,46763,Laotto,IN,Noble
8404,98303,Anderson Island,WA,Pierce
421,5673,Waitsfield,VT,Washington
1376,17081,Plainfield,PA,Cumberland
7897,92333,Fawnskin,CA,San Bernardino
7324,81123,Blanca,CO,Costilla
4369,49881,Sagola,MI,Dickinson
6324,70734,Geismar,LA,Ascension
4053,47170,Scottsburg,IN,Scott
304,4227,East Dixfield,ME,Oxford
7637,87016,Estancia,NM,Torrance
2524,30017,Grayson,GA,Gwinnett
2537,30117,Carrollton,GA,Carroll
5068,57238,Goodwin,SD,Deuel
4029,46946,Liberty Mills,IN,Wabash
6267,70051,Garyville,LA,St. John the Baptist
1615,20037,Washington,DC,District of Columbia
3448,40162,Rineyville,KY,Hardin
338,4648,Jonesboro,ME,Washington
517,7055,Passaic,NJ,Passaic
8138,95453,Lakeport,CA,Lake
3452,40220,Louisville,KY,Jefferson
3978,46225,Indianapolis,IN,Marion
947,13328,Deansboro,NY,Oneida
91,1550,Southbridge,MA,Worcester
4120,47834,Brazil,IN,Clay
3869,45237,Cincinnati,OH,Hamilton
6207,68846,Hordville,NE,Hamilton
4260,48856,Middleton,MI,Gratiot
875,12781,Summitville,NY,Sullivan
5290,59527,Hays,MT,Blaine
1175,15357,Rices Landing,PA,Greene
222,3102,Manchester,NH,Hillsborough
2808,32958,Sebastian,FL,Indian River
3666,43227,Columbus,OH,Franklin
8518,99515,Anchorage,AK,Anchorage
2120,26320,Alma,WV,Tyler
7772,89705,Carson City,NV,Douglas
3084,36277,Weaver,AL,Calhoun
4292,49128,Three Oaks,MI,Berrien
6379,71432,Georgetown,LA,Grant
6464,72210,Little Rock,AR,Pulaski
7613,86043,Second Mesa,AZ,Navajo
5911,65652,Fordland,MO,Webster
4149,48009,Birmingham,MI,Oakland
7209,79718,Balmorhea,TX,Reeves
3955,46064,Pendleton,IN,Madison
897,12941,Jay,NY,Essex
2306,28112,Monroe,NC,Union
6852,76259,Ponder,TX,Denton
2593,30522,Cherry Log,GA,Gilmer
3657,43155,Sugar Grove,OH,Fairfield
1371,17061,Millersburg,PA,Dauphin
1858,23462,Virginia Beach,VA,Virginia Beach
2197,27278,Hillsborough,NC,Orange
2717,32073,Orange Park,FL,Clay
1791,22821,Dayton,VA,Rockingham
2134,26411,New Milton,WV,Doddridge
7150,79034,Follett,TX,Lipscomb
3778,44234,Hiram,OH,Portage
4175,48135,Garden City,MI,Wayne
4988,56374,Saint Joseph,MN,Stearns
8577,99840,Skagway,AK,Skagway
3549,41607,Blue River,KY,Floyd
6220,68937,Elwood,NE,Gosper
3993,46409,Gary,IN,Lake
45,1079,Thorndike,MA,Hampden
6428,72017,Biscoe,AR,Prairie
2109,26259,Dailey,WV,Randolph
3497,41007,California,KY,Campbell
7356,81620,Avon,CO,Eagle
2532,30078,Snellville,GA,Gwinnett
1410,17576,Smoketown,PA,Lancaster
6501,72573,Sage,AR,Izard
588,7961,Convent Station,NJ,Morris
941,13318,Cassville,NY,Oneida
3082,36272,Piedmont,AL,Etowah
4229,48630,Houghton Lake Heights,MI,Roscommon
882,12819,Clemons,NY,Washington
7038,78130,New Braunfels,TX,Comal
7547,85141,Picacho,AZ,Pinal
4113,47640,Hazleton,IN,Gibson
4439,50265,West Des Moines,IA,Polk
720,10965,Pearl River,NY,Rockland
6560,73099,Yukon,OK,Canadian
926,13155,South Otselic,NY,Chenango
2981,34957,Jensen Beach,FL,Martin
4125,47874,Rosedale,IN,Parke
3568,41810,Cromona,KY,Letcher
1804,22938,Faber,VA,Nelson
4957,56186,Woodstock,MN,Pipestone
2149,26585,Metz,WV,Marion
4073,47346,Hagerstown,IN,Wayne
6427,72016,Bigelow,AR,Perry
6693,74745,Idabel,OK,McCurtain
1837,23302,Assawoman,VA,Accomack
7336,81240,Penrose,CO,Fremont
4130,47929,Chalmers,IN,White
198,2878,Tiverton,RI,Newport
7,674,Manati,PR,ManatÃ­
3327,38873,Tishomingo,MS,Tishomingo
8480,99021,Mead,WA,Spokane
8366,98020,Edmonds,WA,Snohomish
2764,32514,Pensacola,FL,Escambia
4528,51235,Doon,IA,Lyon
5081,57330,Delmont,SD,Douglas
6596,73555,Manitou,OK,Tillman
1740,21930,Georgetown,MD,Cecil
3507,41093,Wallingford,KY,Fleming
1257,16049,Parker,PA,Clarion
7630,86445,Willow Beach,AZ,Mohave
4855,55349,Howard Lake,MN,Wright
2541,30139,Fairmount,GA,Bartow
6377,71416,Cloutierville,LA,Natchitoches
3328,38879,Verona,MS,Lee
4684,53586,Shullsburg,WI,Lafayette
3527,41274,Wittensville,KY,Johnson
6627,73939,Goodwell,OK,Texas
622,8348,Port Elizabeth,NJ,Cumberland
1596,19710,Montchanin,DE,New Castle
5939,66023,Effingham,KS,Atchison
5831,64642,Gilman City,MO,Harrison
7118,78712,Austin,TX,Travis
2280,27937,Gates,NC,Gates
8100,95232,Glencoe,CA,Calaveras
1897,24054,Axton,VA,Henry
2334,28383,Rowland,NC,Robeson
4627,52767,Pleasant Valley,IA,Scott
8498,99155,Nespelem,WA,Okanogan
5606,62446,Mount Erie,IL,Wayne
2840,33321,Fort Lauderdale,FL,Broward
8295,97366,South Beach,OR,Lincoln
6453,72129,Prattsville,AR,Grant
6052,67481,Sylvan Grove,KS,Lincoln
2933,34119,Naples,FL,Collier
5495,61489,Williamsfield,IL,Knox
6340,71044,Ida,LA,Caddo
5689,63079,Stanton,MO,Franklin
4670,53530,Darlington,WI,Lafayette
1787,22747,Washington,VA,Rappahannock
4666,53515,Black Earth,WI,Dane
4996,56449,Fort Ripley,MN,Crow Wing
7061,78338,Armstrong,TX,Kenedy
1003,13804,Masonville,NY,Delaware
4952,56158,Magnolia,MN,Rock
1886,23920,Brodnax,VA,Brunswick
6326,70747,Innis,LA,Pointe Coupee
5947,66048,Leavenworth,KS,Leavenworth
5511,61721,Armington,IL,Tazewell
1847,23398,Jamesville,VA,Northampton
1461,18037,Coplay,PA,Lehigh
8137,95451,Kelseyville,CA,Lake
2941,34237,Sarasota,FL,Sarasota
1288,16333,Ludlow,PA,McKean
7839,91504,Burbank,CA,Los Angeles
6468,72338,Frenchmans Bayou,AR,Mississippi
4677,53561,Merrimac,WI,Sauk
1284,16321,East Hickory,PA,Forest
1050,14420,Brockport,NY,Monroe
7257,80247,Denver,CO,Arapahoe
8030,94117,San Francisco,CA,San Francisco
8346,97753,Powell Butte,OR,Crook
2030,25235,Chloe,WV,Calhoun
2248,27705,Durham,NC,Durham
8500,99160,Orient,WA,Ferry
3626,42634,Parkers Lake,KY,McCreary
6330,70759,Morganza,LA,Pointe Coupee
2061,25639,Peach Creek,WV,Logan
4769,54637,Hustler,WI,Juneau
5800,64119,Kansas City,MO,Clay
7538,85043,Phoenix,AZ,Maricopa
1849,23413,Nassawadox,VA,Northampton
282,4002,Alfred,ME,York
893,12922,Childwold,NY,St. Lawrence
4031,46957,Matthews,IN,Grant
725,10985,Thompson Ridge,NY,Orange
1939,24319,Chilhowie,VA,Smyth
1319,16664,New Enterprise,PA,Bedford
5969,66438,Home,KS,Marshall
4321,49434,Macatawa,MI,Ottawa
6860,76357,Byers,TX,Clay
6885,76549,Killeen,TX,Bell
780,11794,Stony Brook,NY,Suffolk
2190,27209,Biscoe,NC,Montgomery
5749,63645,Fredericktown,MO,Madison
8532,99603,Homer,AK,Kenai Peninsula
4613,52623,Danville,IA,Des Moines
7354,81527,Whitewater,CO,Mesa
6070,67628,Cedar,KS,Smith
4626,52766,Nichols,IA,Muscatine
3444,40144,Harned,KY,Breckinridge
5405,60827,Riverdale,IL,Cook
6612,73737,Fairview,OK,Major
3518,41214,Debord,KY,Martin
4107,47598,Winslow,IN,Pike
4287,49078,Otsego,MI,Allegan
5602,62434,Ingraham,IL,Clay
6779,75667,Laneville,TX,Rusk
6168,68629,Clarkson,NE,Colfax
8433,98569,Ocean Shores,WA,Grays Harbor
6091,67764,Winona,KS,Logan
1840,23315,Carrsville,VA,Isle of Wight
6007,66872,White City,KS,Morris
6424,72006,Augusta,AR,Woodruff
1870,23830,Carson,VA,Prince George
1661,20874,Germantown,MD,Montgomery
3805,44485,Warren,OH,Trumbull
4967,56237,Echo,MN,Yellow Medicine
2247,27701,Durham,NC,Durham
3584,42066,Mayfield,KY,Graves
1414,17702,Williamsport,PA,Lycoming
7683,87732,Mora,NM,Mora
718,10960,Nyack,NY,Rockland
7130,78830,Big Wells,TX,Dimmit
2919,33916,Fort Myers,FL,Lee
4904,55936,Grand Meadow,MN,Mower
3446,40155,Muldraugh,KY,Meade
5388,60609,Chicago,IL,Cook
5805,64153,Kansas City,MO,Platte
2750,32421,Altha,FL,Calhoun
5365,60442,Manhattan,IL,Will
4953,56160,Odin,MN,Watonwan
576,7840,Hackettstown,NJ,Warren
3727,43787,Stockport,OH,Morgan
5448,61272,New Boston,IL,Mercer
8247,96751,Kealia,HI,Kauai
646,8810,Dayton,NJ,Middlesex
3016,35473,Northport,AL,Tuscaloosa
4552,51579,Woodbine,IA,Harrison
6967,77401,Bellaire,TX,Harris
145,2333,East Bridgewater,MA,Plymouth
5150,58061,Mooreton,ND,Richland
2556,30241,Lagrange,GA,Troup
346,4693,Winter Harbor,ME,Hancock
6053,67482,Talmage,KS,Dickinson
6243,69123,Brady,NE,Lincoln
3297,38581,Rock Island,TN,Warren
4070,47339,Economy,IN,Wayne
7633,86512,Sanders,AZ,Apache
