CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
2222,R686984,d59a8420-e07a-46d5-a98d-88b4e0c1dcf5,Highland Park,MI,Wayne,48203,42.42166,-83.10232,22939,Suburban,America/Detroit,Teaching laboratory technician,0.0,-0.05555555555555555,Graduate Degree,Full Time,58563.96,Widowed,Female,No,-0.01194341675278946,8,0.0,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),-0.181449277596249,-0.38252719850682865,-0.3394131202191157,3,4,3,4,3,4,3,2
2223,K846511,e75cd473-fe8e-4549-a98d-ab7ea188b3b6,Gatlinburg,TN,Sevier,37738,35.67019,-83.47483,5555,Suburban,America/New_York,"Exhibitions officer, museum/gallery",1.0,0.5277777777777778,No Diploma,Student,60432.79,Never Married,Female,No,0.053049354863086,16,-0.5,0.0,No,Two Year,No,No,DSL,Yes,No,No,No,Yes,No,No,No,No,Mailed Check,-0.07841582224007553,-0.8405865294260908,-0.1039728145638602,3,2,3,1,6,3,3,2
2224,G966744,eae6ea90-f718-44bf-a775-5cc7c58e5b4a,Hogansville,GA,Troup,30230,33.16419,-84.92217,9470,Suburban,America/New_York,Museum/gallery conservator,2.0,-0.7222222222222222,Associate's/Some College,Part Time,9774.33,Widowed,Male,No,0.004867714672236477,14,-0.5,2.0,No,Two Year,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),-0.13096937601727976,-0.13882206378791062,-0.0599596703624248,4,4,5,2,4,3,3,5
2225,M847600,87f81799-7816-4bd6-986f-336bb5cbffb0,Alvin,IL,Vermilion,61811,40.29272,-87.62282,678,Rural,America/Chicago,"Designer, interior/spatial",3.0,-0.2222222222222222,Bachelor's Degree,Retired,60537.01,Separated,Male,Yes,6.595393798490865,12,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),-0.1349196715751751,0.6801501965442689,-0.06486843086753734,3,2,3,4,3,4,5,3
2226,Y996334,f0a40b9d-8807-4d7f-a930-31207d622b9a,Portland,OR,Multnomah,97239,45.48842,-122.69061,17666,Urban,America/Los_Angeles,Operational investment banker,0.0,0.3333333333333333,Graduate Degree,Full Time,72382.94,Separated,Male,Yes,-1.762083640333861,10,0.0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic Check,-0.2670768121307324,-0.3534612964533713,-0.27335155880943257,2,4,4,3,5,2,2,3
2227,V455137,27b329bf-d90c-46d5-bd99-df3cde62ba58,Tolono,IL,Champaign,61880,39.97357,-88.2458,3831,Rural,America/Chicago,Private music teacher,1.0,-0.25,No Diploma,Retired,24324.5,Widowed,Male,Yes,-0.1363647222255843,11,0.0,0.0,No,Two Year,No,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,-0.13506135836074243,0.04694514986007709,-0.08542323029087477,3,3,4,3,5,2,3,3
2228,H153949,a6ce1ce7-3ca8-4e63-a90d-9f979c22f2b3,Philadelphia,PA,Philadelphia,19122,39.97778,-75.14582,22187,Urban,America/New_York,Lobbyist,4.0,-0.5833333333333334,No Diploma,Full Time,37615.69,Never Married,Female,No,1.5956881363225428,10,0.5,1.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Bank Transfer(automatic),-0.1368663314222275,1.1512843521394271,-0.10075498787947731,4,4,3,3,3,5,4,5
2229,T401958,c946275a-5490-4466-ae08-7eec27eaaf4b,Chapmanville,WV,Logan,25508,37.96346,-82.02167,9025,Suburban,America/New_York,Pensions consultant,1.0,-0.8333333333333334,Highschool,Part Time,36024.36,Widowed,Female,Yes,-0.36206095070830363,13,0.0,0.0,Yes,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,-0.15110554221326042,-0.47527649918355785,-0.17692958578280824,3,2,3,5,2,2,4,4
2230,Z462594,afe3f491-cd63-4910-aa50-02912ca2e25d,Bellmore,NY,Nassau,11710,40.67212,-73.5329,34237,Suburban,America/New_York,"Exhibitions officer, museum/gallery",6.0,0.3055555555555556,Associate's/Some College,Unemployed,11247.19,Married,Male,No,0.2999412767398581,9,-0.5,0.0,No,One year,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,-0.13446550539884797,-0.6304721517708277,-0.0637898779016391,3,4,3,4,4,3,4,3
2231,O554282,32618b6c-b9ef-4031-a3af-3e3e6ede9bf3,Tichnor,AR,Arkansas,72166,34.05265,-91.23824,119,Rural,America/Chicago,Editorial assistant,0.0,0.1388888888888889,Graduate Degree,Full Time,33186.785,Divorced,Female,Yes,0.4901757941501046,14,-0.5,2.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,No,Yes,Yes,No,Bank Transfer(automatic),-0.13573011478858438,0.30109047550231594,-0.08591374173924268,2,2,2,4,3,3,4,3
2232,U632597,02a6a3a3-76c7-4b1e-bd66-4342460eb352,Neville,OH,Clermont,45156,38.81472,-84.2154,73,Suburban,America/New_York,Emergency planning/management officer,1.0,-0.9722222222222222,Associate's/Some College,Full Time,48228.96,Widowed,Male,Yes,1.0534064667352412,13,0.0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),-0.06805694298008354,1.14998211108571,-0.02357943481824057,4,3,3,2,4,4,5,3
2233,R21451,b1644874-7bd1-49d7-97af-2f579ce03d89,Yellow Springs,OH,Greene,45387,39.79806,-83.88693,5456,Urban,America/New_York,"Production assistant, television",4.0,0.4444444444444444,No Diploma,Full Time,16662.12,Separated,Male,Yes,-0.42559562140697316,12,0.0,0.0,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),-0.2505779904172276,0.0580501010744121,-0.1927543333866142,5,4,4,3,5,3,3,4
2234,G730072,08d1727a-ff91-48b3-8724-fa34caf1470b,Youngsville,NY,Sullivan,12791,41.81226,-74.89007,485,Urban,America/New_York,"Scientist, biomedical",2.0,0.6388888888888888,Highschool,Part Time,35433.48,Widowed,Female,No,0.8570333611825494,12,0.5,0.0,No,Two Year,Yes,Yes,None,Yes,No,No,Yes,No,No,No,Yes,Yes,Mailed Check,-0.17092212471888865,-0.48719905323260165,-0.24418624090606383,5,4,4,3,3,5,5,5
2235,R257162,920bdba3-5b88-45b9-9a03-6e3c08891148,Cleveland,MS,Bolivar,38732,33.75623,-90.7275,17644,Rural,America/Chicago,Art therapist,4.0,0.3055555555555556,Associate's/Some College,Full Time,34422.88,Divorced,Male,Yes,-0.8601017177992288,14,1.0,1.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Mailed Check,-0.28296435341931836,0.24765072155976986,-0.20843539523394516,3,1,2,3,4,3,3,3
2236,O881167,cff721f0-218d-42da-a5a5-4e8298133ac5,Somerset,MA,Bristol,2725,41.71252,-71.18426,2421,Rural,America/New_York,"Horticulturist, amenity",4.0,-0.6111111111111112,Associate's/Some College,Full Time,25712.78,Never Married,Female,No,-0.6539953824014035,11,-0.5,0.0,Yes,One year,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),0.021537435727572402,0.7992202265001964,0.026212267039231428,4,4,2,5,2,3,4,3
2237,B651104,37fd34fb-8902-4199-8c8f-f0c0400ee037,Marcellus,NY,Onondaga,13108,42.97329,-76.33094,6050,Urban,America/New_York,Minerals surveyor,0.0,-0.05555555555555555,Highschool,Full Time,70459.21,Divorced,Female,Yes,1.344135486398372,10,-0.5,2.0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,-0.23845616951311263,1.0621688198672838,-0.1408661210039164,3,4,3,4,3,3,4,4
2238,L853820,219f5399-b850-4888-8008-6e67dfcfc1b9,Mapleton,KS,Bourbon,66754,38.00529,-94.88538,385,Urban,America/Chicago,Graphic designer,1.0,0.1111111111111111,Bachelor's Degree,Full Time,33109.91,Married,Prefer not to answer,No,-0.046373914970027574,13,-0.5,1.0,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Credit Card (automatic),-0.28595629419796714,-0.6564468954271545,-0.4246817904136643,5,4,4,3,3,5,5,5
2239,T539156,99431dcf-fff6-4837-b341-5d68986ec991,Doucette,TX,Tyler,75942,30.8163,-94.43156,222,Rural,America/Chicago,Electrical engineer,0.0,-0.2777777777777778,Bachelor's Degree,Full Time,33186.785,Never Married,Male,No,0.7919791407296279,9,-0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,No,Mailed Check,0.15071800893468534,-0.14576766357043117,0.07197849707409794,2,3,3,4,4,3,3,3
2240,U13490,419712c0-c9e3-4063-a532-cf972abbe9e9,Only,TN,Hickman,37140,35.85917,-87.6525,1330,Rural,America/Chicago,Special effects artist,4.0,0.8055555555555556,Graduate Degree,Full Time,43598.48,Married,Male,No,0.26514469868871954,17,-0.5,2.0,No,Month-to-month,Yes,No,None,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),-0.2758444767859484,-0.6397716833291708,-0.3441054176532792,4,4,5,3,4,2,3,5
2241,T689270,40e85ed6-63d1-4670-914e-624a1ae241b7,Strawberry Point,IA,Clayton,52076,42.69982,-91.51016,2246,Urban,America/Chicago,Counsellor,2.0,0.6111111111111112,Bachelor's Degree,Student,1476.14,Married,Male,No,0.3253176952892755,12,0.5,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),-0.23971617294049608,0.36462089283999205,-0.2986827469183605,3,3,3,3,3,3,4,4
2242,I902249,4d14f20a-34ce-4524-b1e0-c77b4325d356,Gilman City,MO,Harrison,64642,40.17184,-93.83148,867,Suburban,America/Chicago,Human resources officer,1.0,0.75,Associate's/Some College,Part Time,33186.785,Widowed,Female,Yes,-0.06970898700221244,12,0.0,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),-0.31079127927926203,-0.008415464973988769,-0.4182503279021058,3,3,5,4,1,5,4,2
2243,D60541,6be0b229-6513-4293-81a5-75ba01c262c6,Crown King,AZ,Yavapai,86343,34.19336,-112.29585,68,Urban,America/Phoenix,Heritage manager,1.0,-0.7777777777777778,Associate's/Some College,Full Time,24165.59,Divorced,Male,Yes,-0.6549667066633554,7,-0.5,0.0,Yes,Month-to-month,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Yes,Yes,Yes,Mailed Check,-0.30756474220444036,0.6342510888567072,-0.33365137388566385,4,4,5,3,4,4,3,4
2244,Q17056,1e388331-a296-4022-81b0-c1c13fa1f2be,Southaven,MS,DeSoto,38672,34.93779,-89.94857,13535,Suburban,America/Chicago,Estate manager/land agent,2.0,-0.7222222222222222,Bachelor's Degree,Retired,33186.785,Divorced,Female,Yes,0.2306693409256792,10,-0.5,1.0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Mailed Check,-0.17092145281751292,0.6079642716065949,-0.09285192370692469,3,4,3,3,3,4,5,5
2245,A661362,8ede4d60-2951-4af7-b01f-3038203b9970,Raquette Lake,NY,Hamilton,13436,43.81101,-74.66038,123,Urban,America/New_York,Physiological scientist,0.0,0.8055555555555556,Associate's/Some College,Full Time,52417.3,Married,Male,No,0.5580067815779733,18,0.0,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,Yes,Yes,No,No,No,Yes,Mailed Check,-0.2328554275109599,-0.6527450525910805,-0.1920315471467005,2,1,3,2,3,3,2,3
2246,Y909888,6e035f83-cca6-4e17-93d6-c29423f346cf,Bloomfield Hills,MI,Oakland,48302,42.58567,-83.29524,16019,Urban,America/Detroit,Biomedical engineer,5.0,0.16666666666666666,Highschool,Full Time,44650.63,Never Married,Male,Yes,-0.9780345202962578,13,0.0,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,-0.2813308246356488,0.08640584234044972,-0.19331862980855843,3,2,2,4,2,3,3,2
2247,Q109692,45f18c48-1cb6-4c24-83ee-7eb906110dba,Charleston,WV,Kanawha,25320,38.53927,-81.63074,6976,Suburban,America/New_York,Petroleum engineer,1.0,-1.0,No Diploma,Student,36555.15,Widowed,Male,No,0.15049227565736475,14,0.5,1.0,No,Month-to-month,No,No,None,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Mailed Check,-0.18037244805536737,0.04129849959927104,-0.2114128144031905,3,4,4,6,2,5,4,5
2248,H130516,755aad67-f644-443c-a7fa-01ee6b2c00be,Renton,WA,King,98056,47.51287,-122.18958,35373,Urban,America/Los_Angeles,Systems analyst,4.0,0.25,Highschool,Full Time,38794.93,Widowed,Male,No,0.29640505880133733,11,-0.5,1.0,No,One year,No,No,None,Yes,No,No,Yes,No,Yes,No,Yes,No,Bank Transfer(automatic),-0.10327678575665725,-0.30217919755418365,-0.1920315471467005,4,4,4,4,4,4,3,3
2249,J416511,57cfed28-b8a2-4803-b897-ad280d0391a5,Kearney,NE,Buffalo,68849,40.70103,-99.10412,1020,Rural,America/Chicago,Immigration officer,2.0,0.08333333333333333,Highschool,Part Time,45161.45,Divorced,Male,Yes,0.8157247650693327,14,-0.5,1.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No,Mailed Check,-0.2848929420875258,0.3250437911202511,-0.19153999536184296,3,3,3,2,5,4,4,3
2250,R313998,ddcdaf23-551f-4954-8c17-b2915fc0f25d,Soulsbyville,CA,Tuolumne,95372,37.99172,-120.26084,2164,Rural,America/Los_Angeles,Building surveyor,1.0,-0.8888888888888888,Associate's/Some College,Full Time,33186.785,Never Married,Female,No,0.12955112914214614,14,0.0,0.0,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Electronic Check,-0.2674254850550503,-0.3135913536378832,-0.1920315471467005,3,4,4,4,3,2,5,3
2251,W970160,1cad374e-d31d-41e0-bcad-ee804bf827ff,Boston,GA,Thomas,31626,30.77558,-83.80106,3211,Rural,America/New_York,"Scientist, audiological",1.0,-0.19444444444444445,No Diploma,Full Time,49799.5,Never Married,Female,Yes,2.113397906518853,9,0.0,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,-0.24414411584651938,0.20178571248523028,-0.3074591576487828,5,3,4,4,5,2,3,3
2252,F437041,d8514062-9a74-4150-b84a-4269113d7402,Burson,CA,Calaveras,95225,38.19882,-120.88891,470,Urban,America/Los_Angeles,Research scientist (physical sciences),3.0,0.6388888888888888,Graduate Degree,Unemployed,18868.46,Married,Female,No,0.2600606814935094,15,0.5,0.0,No,One year,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,No,Electronic Check,0.19797707842644274,0.35708285876011464,0.12801088572849964,4,4,3,4,4,6,2,4
2253,W384807,d4680e5b-f009-4d69-a9c4-da14c6abd841,Pleasant Garden,NC,Guilford,27313,35.929,-79.75182,7134,Urban,America/New_York,"Conservator, museum/gallery",8.0,0.6388888888888888,Bachelor's Degree,Full Time,33186.785,Separated,Prefer not to answer,Yes,-0.822199855633016,14,1.0,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),-0.18037244805536737,0.1907132795020309,0.019436291558377106,4,3,4,2,4,4,3,5
2254,H773130,501d1f6b-e867-4ae6-bb02-4a457dd04339,Richville,NY,St. Lawrence,13681,44.42853,-75.37088,885,Suburban,America/New_York,"Education officer, museum",0.0,0.4722222222222222,No Diploma,Full Time,5846.29,Divorced,Female,No,0.12437032134427638,16,0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,-0.26906133395202,-0.47184874974448016,-0.2694050788173621,3,4,4,3,3,4,3,3
2255,Y206805,dc8d717f-d6aa-463d-acbf-13d180b6753a,Brookfield,WI,Waukesha,53005,43.0626,-88.09925,19980,Urban,America/Chicago,"Buyer, industrial",3.0,0.5555555555555556,Highschool,Full Time,33186.785,Widowed,Female,No,1.599437169525317,17,0.0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Mailed Check,-0.20355103288154988,0.16075190532309425,-0.2952068425456748,5,5,4,2,3,5,4,4
2256,Q634561,cc0c5a42-1ef7-4b3e-b5b7-9848ebde3ccf,Pacifica,CA,San Mateo,94044,37.60548,-122.48103,39065,Rural,America/Los_Angeles,Occupational psychologist,0.0,-0.4166666666666667,Highschool,Retired,15635.66,Widowed,Female,Yes,6.470449180222368,14,0.0,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Mailed Check,-0.3010969040373379,-0.1873513160504377,-0.30770727168743023,3,2,4,4,4,5,4,3
2257,D877925,84fc4d52-8f09-4433-b081-0df332f181df,Lemoyne,PA,Cumberland,17043,40.24684,-76.90009,5706,Urban,America/New_York,IT consultant,0.0,-0.6111111111111112,No Diploma,Unemployed,12233.26,Widowed,Female,No,-0.858156761504046,13,0.5,0.0,Yes,Month-to-month,No,No,None,Yes,No,No,Yes,No,No,No,No,Yes,Mailed Check,-0.18037244805536737,-1.090029595413709,-0.3573136489761026,3,3,4,3,5,3,3,3
2258,S815917,7fcd8cbc-1708-441b-a660-e39bc6d63924,Angels Camp,CA,Calaveras,95222,38.06467,-120.62048,5090,Rural,America/Los_Angeles,Hospital pharmacist,1.0,-0.8611111111111112,Highschool,Full Time,33976.92,Widowed,Male,Yes,-0.09748227877215158,10,-0.5,0.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,-0.30510811883864913,1.3757569904151108,-0.2461937588316664,4,4,3,2,6,2,3,2
2259,W53761,fe078129-65a3-4875-975d-77d399af172e,Pittsburgh,PA,Allegheny,15234,40.36815,-80.01775,13649,Suburban,America/New_York,"Biochemist, clinical",0.0,-0.5833333333333334,Associate's/Some College,Full Time,6288.9,Never Married,Male,No,0.09562515222322754,10,-0.5,0.0,No,One year,No,No,None,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Credit Card (automatic),-0.18037244805536737,-0.6413977049226186,-0.15322838114970763,4,3,4,2,2,4,3,2
2260,H909511,d300174d-8f1e-4e50-8b03-bd9494ed55c9,Counce,TN,Hardin,38326,35.05788,-88.28787,2439,Rural,America/Chicago,Trade union research officer,1.0,0.6666666666666666,No Diploma,Full Time,11520.48,Divorced,Male,Yes,1.1815540667245312,9,0.0,0.0,Yes,Month-to-month,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,-0.08719956637607408,0.0025569095826441703,-0.17571750398632224,5,5,4,4,2,4,5,4
2261,F630480,6e2649a7-a6f6-4b22-a1a4-36aac7783905,Ocala,FL,Marion,34474,29.15642,-82.20944,16659,Urban,America/New_York,"Therapist, art",5.0,0.2777777777777778,Highschool,Full Time,16359.9,Divorced,Male,No,-0.034465836599353365,14,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Bank Transfer(automatic),-0.08985518513982406,-0.534765592984303,-0.15545885336867116,3,4,2,4,3,3,5,3
2262,G463713,ca54860e-c977-4fd6-957d-37f26d46b340,Flushing,NY,Queens,11351,40.78076,-73.82543,0,Rural,America/New_York,Higher education lecturer,2.0,0.19444444444444445,Associate's/Some College,Unemployed,33860.71,Separated,Female,Yes,-0.8418304382150725,18,0.5,0.0,Yes,Month-to-month,No,No,None,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,-0.2557859043846301,-0.6342714360741588,-0.3441362160554187,3,4,3,4,2,5,4,3
2263,S704962,e576e8b7-2280-45db-b51f-e4cb81b30f70,Winnsboro,TX,Hopkins,75494,32.90938,-95.26235,9489,Rural,America/Chicago,Proofreader,3.0,-0.7777777777777778,Highschool,Full Time,41037.45,Never Married,Female,Yes,-0.5303035640840347,11,-0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Electronic Check,0.04934044736701455,0.5987004349905057,0.05063779608861369,2,2,1,6,2,4,4,3
2264,T326046,124e4808-bd8b-42ca-bcf9-b41bc3bae054,Portland,OR,Multnomah,97205,45.519,-122.70201,7284,Urban,America/Los_Angeles,Technical sales engineer,1.0,-0.8055555555555556,Highschool,Full Time,32479.8,Never Married,Male,No,0.33859300126156167,11,0.0,0.0,Yes,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),-0.11250027555683599,0.1934536856148775,-0.1920315471467005,4,5,4,4,3,3,3,2
2265,D538894,cbd35843-fae7-4eb9-814b-9b4b6480b774,South Haven,MN,Meeker,55382,45.30638,-94.20457,3649,Urban,America/Chicago,Artist,4.0,0.25,Highschool,Part Time,33186.785,Divorced,Female,No,-0.8199845912225268,17,0.0,0.0,No,Two Year,No,No,None,Yes,No,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),-0.2432689030048087,-0.6831674118869611,-0.3354938588367582,7,6,6,2,5,4,3,4
2266,D176597,946fa3a8-4805-48c2-b83c-aa5f47a3c58b,Valley Head,WV,Randolph,26294,38.53145,-80.03429,947,Suburban,America/New_York,Administrator,1.0,-0.9166666666666666,Associate's/Some College,Full Time,11075.25,Divorced,Female,Yes,1.2354425449090682,18,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),-0.12708390162786334,1.4810989047346323,-0.09169017737347286,3,3,3,2,4,2,2,3
2267,S333764,582b7fb3-a548-41dd-afb8-fccf1a1d091b,Cazenovia,NY,Madison,13035,42.9408,-75.82566,8851,Urban,America/New_York,Forensic scientist,3.0,0.2222222222222222,Bachelor's Degree,Full Time,17947.55,Married,Male,No,-0.0936548600686152,14,-0.5,0.0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Mailed Check,-0.18675033877648164,1.075831299421248,-0.165605201753332,3,4,3,4,3,4,5,5
2268,Z529081,759e09ad-3bbe-4139-8506-e2042c919737,Lovington,NM,Lea,88260,32.99149,-103.39912,15142,Urban,America/Denver,Firefighter,1.0,0.5555555555555556,Associate's/Some College,Full Time,20698.04,Divorced,Male,No,-0.13946404687265074,19,0.0,1.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,0.1518311511766111,1.716053924229498,0.20515186620842718,3,4,3,4,3,2,3,2
2269,K316646,6551e21a-3d69-4d28-873d-3acf41abb53c,Inver Grove Heights,MN,Dakota,55076,44.83633,-93.03401,21681,Rural,America/Chicago,"Designer, blown glass/stained glass",3.0,-0.8888888888888888,Graduate Degree,Full Time,33186.785,Divorced,Male,Yes,2.0521765059602877,6,1.5,0.0,No,Two Year,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,-0.021140306005422955,1.2151063475431287,-0.1920315471467005,3,3,3,3,3,4,2,2
2270,G547194,1a29a3b5-be2f-4bbe-9c4c-a1999c3c2216,New York,NY,New York,10177,40.75498,-73.97589,0,Urban,America/New_York,General practice doctor,4.0,-0.7777777777777778,Graduate Degree,Unemployed,16592.25,Divorced,Male,No,-0.9549785597903335,15,0.5,0.0,No,Two Year,No,No,DSL,No,No,Yes,No,Yes,No,No,Yes,No,Bank Transfer(automatic),-0.18414727153193736,-0.45536734572995846,-0.0931276109864542,4,2,3,4,4,4,3,5
2271,V721671,be1f121f-c7db-4d8a-a27c-fc27ecd84ee5,Sussex,VA,Sussex,23884,36.91725,-77.27943,33,Suburban,America/New_York,"Designer, television/film set",1.0,0.8888888888888888,Associate's/Some College,Full Time,43824.26,Married,Male,Yes,-0.44020616468292095,7,-0.5,0.0,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),-0.18143875093683814,0.6682789068303768,-0.19129208102621642,3,4,5,3,2,4,4,4
2272,B300786,1c564da9-75e4-47f5-8327-e9d0f1e203a0,North Hampton,NH,Rockingham,3862,42.97904,-70.83024,4465,Rural,America/New_York,Hydrographic surveyor,1.0,-1.0,No Diploma,Full Time,81110.33,Separated,Female,Yes,0.3570213026772359,14,0.0,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,Yes,No,No,Yes,Yes,Mailed Check,-0.18037244805536737,-0.4739058535883118,-0.24667032580158538,4,5,4,4,3,4,5,4
2273,H832557,66c159b5-e610-4e49-84d4-3c9fb9d14c75,Apple Valley,CA,San Bernardino,92307,34.58832,-117.13875,39273,Urban,America/Los_Angeles,Public librarian,2.0,0.6944444444444444,Highschool,Unemployed,33186.785,Widowed,Male,Yes,0.8768879626933743,14,-0.5,0.0,Yes,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,-0.21097716170946385,1.0496357631790292,-0.10837130975008882,4,5,4,4,4,4,4,5
2274,F475715,e26a8efd-3875-4083-8b26-237e23b5e9f7,Lake Park,MN,Becker,56554,46.88345,-96.11475,2759,Urban,America/Chicago,Location manager,8.0,0.75,Associate's/Some College,Retired,50836.65,Separated,Male,Yes,0.05095955981082041,17,0.5,3.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,-0.02910305806490891,1.1464172304272058,-0.006686569983657734,6,5,6,4,4,7,6,4
2275,H89950,d45fc278-79d4-428b-a14a-3a1db6b96f00,Pomona,CA,Los Angeles,91766,34.04179,-117.75691,72332,Rural,America/Los_Angeles,Geophysical data processor,0.0,0.6666666666666666,Associate's/Some College,Retired,79369.7,Married,Female,No,-0.03254629691642175,14,1.0,0.0,Yes,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Credit Card (automatic),-0.12451878553663358,-0.2688953662813562,-0.10876476392359727,3,4,4,4,3,5,3,5
