CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
3073,E693837,cafed4d6-3903-4355-b931-ffa7434433db,Adolphus,KY,Allen,42120,36.67111,-86.26973,2779,Urban,America/Chicago,Farm manager,1.0,1.0,No Diploma,Full Time,11722.42,Divorced,Female,No,-0.728108093475851,13,-0.5,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,-0.4797072863795142,-0.3780078915779467,-0.5358860802653727,4,3,4,3,2,2,2,3
3074,R455390,fba4f781-11c7-4660-b3b3-fd11ce679bdb,Ottawa,WV,Boone,25149,37.95523,-81.76712,266,Rural,America/New_York,Occupational hygienist,0.0,-0.6944444444444444,Graduate Degree,Part Time,33186.785,Separated,Male,No,1.5608107851488071,9,0.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),-0.5048061970860914,-0.1360770999238706,-0.45139183972075775,2,3,3,2,4,2,2,3
3075,E799040,4286850c-21e5-4516-b737-47cd2986d8c3,Alexandria,VA,Fairfax,22306,38.75669,-77.0929,35279,Urban,America/New_York,Barrister's clerk,0.0,-0.9444444444444444,Bachelor's Degree,Full Time,14090.14,Never Married,Male,Yes,0.011942343056054943,16,0.0,1.0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,No,Credit Card (automatic),-0.6571856075641911,0.3398985212949158,-0.619693601639801,4,4,4,3,1,6,5,4
3076,D39809,b03f8bd2-f0a3-4578-bfee-ae5176568b4a,Napoleon,OH,Henry,43545,41.3912,-84.1275,14182,Suburban,America/New_York,"Geologist, wellsite",0.0,0.4166666666666667,Bachelor's Degree,Unemployed,64315.91,Married,Male,No,0.8404459917660017,7,-0.5,1.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),-0.5413559268490354,0.8480495057321161,-0.460353165851335,3,4,3,4,3,2,3,2
3077,R297258,814462bc-a85b-40a4-bf9c-92971360f3b1,Huxford,AL,Escambia,36543,31.22073,-87.46323,189,Urban,America/Chicago,Systems analyst,1.0,0.2777777777777778,Bachelor's Degree,Unemployed,48178.83,Divorced,Female,No,-0.7253426476855863,15,-0.5,2.0,No,Two Year,No,No,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),-0.4923449990227698,-0.33758934574276206,-0.49874662452567087,4,3,3,3,4,4,2,5
3078,R184517,e3ef120c-cf6c-413c-adb9-2431f3bf22af,Miami,FL,Miami-Dade,33180,25.96074,-80.14199,31883,Suburban,America/New_York,Building services engineer,1.0,-0.3611111111111111,Bachelor's Degree,Unemployed,22985.19,Separated,Female,Yes,0.3667224210951875,13,0.0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),-0.48069451440425603,-0.10275671733636385,-0.3409962213275939,3,4,2,3,3,2,4,4
3079,S26246,ed17a7a5-8168-43ec-9bd6-5ba6c51c72eb,Fairbury,NE,Jefferson,68352,40.1458,-97.22032,4909,Suburban,America/Chicago,Psychiatric nurse,2.0,0.05555555555555555,Bachelor's Degree,Full Time,27187.1,Married,Male,No,0.20343480220672583,14,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),-0.3675576604259755,-0.25203662416374584,-0.32785075587724843,3,4,3,4,4,2,3,3
3080,Y618443,be7449e0-5d30-4c3d-8fb7-19697d10ee83,Breinigsville,PA,Lehigh,18031,40.55399,-75.65287,9974,Suburban,America/New_York,Research scientist (life sciences),2.0,-0.8888888888888888,Bachelor's Degree,Full Time,33186.785,Never Married,Female,No,0.4812019518843461,16,0.0,0.0,No,Two Year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Credit Card (automatic),0.20356233323431003,0.009319628402478436,0.6741824738359364,5,5,5,5,2,4,4,4
3081,M837139,9f8b7651-bf25-44c3-8d83-f3484b1a23f7,Valley Grove,WV,Ohio,26060,40.10477,-80.54758,2012,Suburban,America/New_York,Energy engineer,1.0,0.16666666666666666,High School,Part Time,38867.93,Divorced,Male,Yes,-1.0593040618411567,15,1.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),-0.6090964470079655,0.053205127034889436,-0.4993972561251259,3,3,2,3,3,4,3,3
3082,Q726606,b0cf1b5f-fffa-4dc7-ae10-21271e2b2366,Colbert,GA,Madison,30628,34.02972,-83.21264,6874,Urban,America/New_York,"Biochemist, clinical",3.0,-0.3611111111111111,Bachelor's Degree,Full Time,54741.36,Widowed,Female,Yes,0.09253726808554434,8,1.0,2.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Bank Transfer(automatic),0.23902885447010688,0.4356814646743943,-0.49636158711102496,5,4,3,3,4,5,4,4
3083,Y248408,d36a5eaf-4db5-4ebb-9e4e-f565c8ad8cbc,Hanover,IL,Jo Daviess,61041,42.27611,-90.30158,959,Suburban,America/Chicago,"Teacher, music",0.0,0.9166666666666666,Bachelor's Degree,Full Time,33186.785,Divorced,Male,Yes,-0.16694771345986154,9,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Electronic Check,-0.6482676663957927,-0.18660147826872456,0.7500581398753572,3,3,4,4,3,4,3,2
3084,U283461,78f4c91d-57c7-4f12-8073-bef8cb9f721b,Ellsworth,IA,Hamilton,50075,42.33524,-93.55981,838,Rural,America/Chicago,Theatre manager,1.0,-0.8333333333333334,Bachelor's Degree,Full Time,53227.7,Divorced,Female,Yes,1.3829899140363044,13,0.0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Electronic Check,-0.5344711866479195,1.0165108790935522,-0.428333648547825,3,5,3,3,4,4,3,3
3085,E367250,8110df1d-5ce9-4d74-88f5-e8070ee0a82a,Mabie,WV,Randolph,26278,38.82539,-80.03046,702,Rural,America/New_York,Risk manager,0.0,1.0,Bachelor's Degree,Part Time,33186.785,Separated,Female,No,0.3870121314405627,12,0.5,0.0,No,Two Year,No,No,,Yes,Yes,No,No,No,Yes,No,No,No,Mailed Check,-0.5853951019609037,-0.7174359661961465,-0.6555171343219167,2,1,2,4,3,2,1,4
3086,L994606,8801ca9d-4794-487d-a615-c008d8b8f1a2,Redondo Beach,CA,Los Angeles,90278,33.87325,-118.3704,40649,Rural,America/Los_Angeles,Special effects artist,1.0,-0.8055555555555556,High School,Full Time,33186.785,Divorced,Female,Yes,0.5358657473829368,11,0.0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),-0.5444521888327561,-0.291595608104862,-0.4945769385876958,5,4,6,3,2,5,5,4
3087,H621471,a364c000-b548-4eb6-921c-5481ae8544a9,Hanover,NH,Grafton,3755,43.71777,-72.18929,10885,Rural,America/New_York,"Psychotherapist, dance movement",3.0,-0.9444444444444444,No Diploma,Part Time,27134.99,Separated,Male,Yes,0.3734014463684121,8,0.0,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Electronic Check,-0.5684489933933451,-0.6286507177910138,-0.4119838912957906,5,4,4,2,3,3,4,3
3088,Y656603,7dd08836-8f27-41e6-8e11-169d5c7ce0a6,Linton,ND,Emmons,58552,46.23898,-100.3011,1668,Urban,America/Chicago,Commissioning editor,1.0,0.6111111111111112,Associate's/Some College,Full Time,11711.93,Divorced,Female,No,0.031156101001792395,9,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),-0.5699960385463088,-0.4469737796500875,-0.4996457166407148,4,4,4,3,6,2,4,2
3089,C857014,52602d79-bf4b-481c-b99e-ca6fd3e4de2f,Unityville,PA,Lycoming,17774,41.27922,-76.52915,1399,Suburban,America/New_York,Horticultural therapist,3.0,0.3055555555555556,Associate's/Some College,Full Time,6196.02,Married,Male,No,-0.704891657263536,15,-0.5,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,No,No,No,Yes,Electronic Check,-0.30216630270551176,-1.2294988343553315,-0.23388266769529226,3,3,3,5,2,4,3,4
3090,X578737,e9833a2e-ecd8-41ec-8ce9-a194cae80ee0,Drums,PA,Luzerne,18222,41.03504,-76.00049,9339,Urban,America/New_York,Commissioning editor,4.0,-0.8333333333333334,Associate's/Some College,Retired,24130.48,Separated,Male,Yes,-0.5606792984647574,17,0.5,0.0,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,-0.522232562612625,1.5790949361285969,-0.04009975426786987,5,3,5,3,3,6,5,4
3091,Z122947,a52203ca-537f-45e2-9e1c-530918855d06,Wilson,NC,Wilson,27896,35.79138,-77.9765,20681,Suburban,America/New_York,"Designer, graphic",1.0,0.9166666666666666,Associate's/Some College,Student,26224.1,Separated,Male,No,0.029074121830165674,10,0.0,1.0,No,One year,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,No,No,Electronic Check,-0.6095303833474122,-0.9946885322318961,-0.5374885702943552,3,4,3,3,4,3,4,3
3092,V541468,50d2eb4e-c950-4e84-9943-834bc150cac4,Bismarck,AR,Hot Spring,71929,34.30584,-93.16262,4470,Suburban,America/Chicago,Database administrator,0.0,-0.4444444444444444,High School,Full Time,28588.01,Separated,Male,No,-1.4477846833426617,11,-0.5,1.0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),-0.37378006986763507,-0.1283920743811697,-0.23445873819819488,4,4,4,6,4,4,3,3
3093,O903499,b5975487-87c2-461a-b075-0163d55b63a2,Aurora,CO,Arapahoe,80017,39.69763,-104.7859,36613,Rural,America/Denver,"Psychologist, counselling",9.0,0.5833333333333334,High School,Full Time,28507.21,Divorced,Female,No,-0.41503391543224755,10,0.0,0.0,No,Two Year,No,No,DSL,Yes,No,Yes,No,No,No,No,No,Yes,Mailed Check,-0.5733472823140646,-1.1997801596300763,-0.4739134204172711,4,3,3,5,2,3,5,4
3094,A254137,674e7e2d-0904-4692-b156-59f80530d3f9,Akron,OH,Summit,44313,41.1328,-81.56451,24580,Rural,America/New_York,Editorial assistant,5.0,-0.7777777777777778,Associate's/Some College,Full Time,33186.785,Widowed,Female,No,-0.22573080512662616,14,0.0,0.0,No,Two Year,No,No,,Yes,Yes,No,No,No,No,No,Yes,Yes,Mailed Check,0.6501345198140084,-0.38280485294595773,-0.45023878103991805,4,4,3,5,4,3,3,2
3095,F260206,f039e7b7-da09-4ad4-b0e2-de00a80e2541,Baltimore,OH,Fairfield,43105,39.86357,-82.61663,7626,Rural,America/New_York,Estate manager/land agent,3.0,-0.4444444444444444,Associate's/Some College,Full Time,35801.05,Widowed,Male,Yes,-0.06822626121131344,12,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Electronic Check,-0.6318783007074932,0.540383758097518,-0.5647741003393048,2,2,3,3,4,3,3,5
3096,A511604,1c550eb0-574c-4890-ab9d-dd3278c010f5,Tempe,AZ,Maricopa,85284,33.33718,-111.9343,18945,Rural,America/Phoenix,Air traffic controller,10.0,-0.9166666666666666,Associate's/Some College,Full Time,26435.11,Widowed,Male,Yes,0.10726901886549385,11,1.0,0.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,-0.6632428260731393,0.6327539696526798,-0.49597799894660716,1,1,2,4,4,3,2,4
3097,C160792,14e8f581-932e-494a-b96d-c4af11231dff,Green Road,KY,Knox,40946,36.98194,-83.79913,236,Rural,America/New_York,Technical sales engineer,1.0,0.25,Graduate Degree,Full Time,33186.785,Never Married,Prefer not to answer,No,0.3329844335870409,11,-0.5,1.0,No,One year,Yes,No,,Yes,No,No,No,Yes,Yes,No,No,Yes,Electronic Check,-0.4770452032515729,-1.0329844864511164,0.7611838025747848,3,3,3,5,2,4,3,4
3098,P288684,5db12a24-b7e0-483a-b8cd-758610860f1d,Port Richey,FL,Pasco,34668,28.30188,-82.70517,47309,Suburban,America/New_York,Manufacturing engineer,1.0,-0.8333333333333334,Bachelor's Degree,Full Time,69658.99,Separated,Male,No,0.23500735092314792,18,0.0,1.0,Yes,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),-0.3198606674346803,-0.5126911935511386,-0.2952108902504215,2,3,3,3,5,2,2,2
3099,H682549,59dc4106-1d5a-45d8-bd9d-4bc7e74b8939,Sanford,FL,Seminole,32773,28.75204,-81.24731,30955,Urban,America/New_York,Publishing copy,1.0,0.3055555555555556,Graduate Degree,Full Time,27549.98,Never Married,Female,Yes,-0.07253954460457918,16,0.5,0.0,Yes,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),-0.4910587297048192,0.2175345433137069,-0.38252239315092823,4,4,4,3,5,4,3,4
3100,P746019,5aea5e1e-fb88-446c-ad68-9001c328167a,Plymouth,MI,Wayne,48170,42.36761,-83.53158,39658,Urban,America/Detroit,"Designer, multimedia",2.0,0.3888888888888889,No Diploma,Full Time,35531.41,Married,Male,No,0.0009482298572382572,18,0.0,1.0,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Mailed Check,-0.3869419908913752,-0.257812752513126,-0.25953145549059714,4,4,2,3,4,6,3,3
3101,W612848,26bf3f63-91b3-422e-8c0a-f02b77e0bd09,Lazbuddie,TX,Parmer,79053,34.40737,-102.586,152,Rural,America/Chicago,Barrister,9.0,0.6388888888888888,Bachelor's Degree,Part Time,25114.38,Married,Male,Yes,0.10645021232237324,15,0.0,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),-0.6235423614271501,0.37837946471582795,-0.5443256393132134,4,5,4,4,4,4,2,5
3102,P769156,69dbc287-97a9-4f22-8750-c18c38938c5a,Hutchinson,PA,Westmoreland,15640,40.22471,-79.7291,618,Urban,America/New_York,Recruitment consultant,4.0,0.6111111111111112,High School,Full Time,29712.43,Never Married,Prefer not to answer,Yes,-1.094726580276032,15,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,No,Credit Card (automatic),-0.49635454020488917,0.15883555593546747,-0.48778614333245185,4,5,6,4,3,5,5,3
3103,Q485617,a0f980ba-f25e-4f7f-8100-80ec0bb5d05a,Lajas,PR,Lajas,667,18.01227,-67.04089,23590,Rural,America/Puerto_Rico,Sports administrator,0.0,0.4722222222222222,Graduate Degree,Full Time,16284.04,Never Married,Male,No,-0.7017718464376672,15,-0.5,0.0,No,One year,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Electronic Check,-0.5333020900288237,0.19056279876012722,-0.4780730119298666,4,4,4,4,4,5,4,4
3104,H549933,95fe79d3-b2ec-426e-8718-e9b0576d8698,Eagletown,OK,McCurtain,74734,34.10219,-94.54618,1157,Rural,America/Chicago,Retail manager,5.0,0.05555555555555555,Associate's/Some College,Unemployed,34502.38,Never Married,Female,Yes,0.5951559126334303,12,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Electronic Check,-0.6277533963714622,0.30549531398371277,-0.45504051565789966,4,4,4,1,5,2,2,3
3105,A880413,96ba1824-598a-4a43-ad7a-b22286ca6b55,Brandywine,WV,Pendleton,26802,38.62752,-79.19655,1041,Rural,America/New_York,Psychiatric nurse,0.0,0.19444444444444445,No Diploma,Student,8191.55,Never Married,Female,Yes,-0.36467889199610665,14,1.0,1.0,No,Month-to-month,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Mailed Check,-0.65342348900664,0.025931977661311723,-0.6460859815155552,3,4,4,4,3,3,3,3
3106,C203739,6e818fba-ef92-420d-aef8-bc9c15c0ad01,Cherokee,TX,San Saba,76832,30.98539,-98.73036,687,Urban,America/Chicago,Insurance claims handler,0.0,0.6388888888888888,Associate's/Some College,Retired,23852.88,Never Married,Female,No,-0.052530213469424235,9,0.5,0.0,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,-0.5755012377598835,-0.047247198952812354,-0.6151978198783192,3,2,4,4,5,3,1,3
3107,Z213701,8926e96a-6731-4034-abc7-79d8a5f9d1cb,Norwalk,CT,Fairfield,6853,41.06943,-73.43816,3875,Rural,America/New_York,"Scientist, research (medical)",0.0,0.5,Bachelor's Degree,Unemployed,33186.785,Divorced,Female,Yes,-0.44821137008649425,14,0.0,0.0,Yes,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,-0.6459780323894306,-0.72371443591219,-0.6091536220892624,4,3,3,3,2,4,5,3
3108,Q18512,91f6bf69-c7cf-495f-a92f-e1228f5ca306,Piqua,KS,Woodson,66761,37.91763,-95.56668,218,Suburban,America/Chicago,Actuary,2.0,0.3611111111111111,No Diploma,Part Time,33186.785,Married,Female,No,-0.48260530509530053,9,0.0,1.0,No,One year,No,No,DSL,No,No,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),-0.5481871828712601,-0.34526958708197075,-0.42471112634916613,6,4,6,4,2,5,4,7
3109,K472914,098b670d-f55d-4da0-a486-e33b4eb146d0,Anson,ME,Somerset,4911,44.77794,-69.9556,2171,Suburban,America/New_York,"Surveyor, commercial/residential",1.0,-0.6944444444444444,No Diploma,Full Time,15539.98,Married,Female,Yes,0.33147088209824194,11,-0.5,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),-0.5157418554866903,0.30011149032067913,-0.35011194628272446,3,2,3,4,1,4,4,2
3110,Z239104,ca325bb1-9c69-4c56-a99d-7dd8b803e209,Audubon,IA,Audubon,50025,41.75792,-94.92349,3107,Urban,America/Chicago,"Surveyor, rural practice",2.0,0.2777777777777778,Graduate Degree,Unemployed,37204.88,Separated,Female,No,0.2144943297023762,13,0.0,1.0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Mailed Check,-0.5632419438710098,0.18689490941623563,-0.542153961344087,4,4,4,3,4,4,5,5
3111,B491501,8d72faa8-d9aa-4872-b7ed-a4ef463697e3,Lowden,IA,Cedar,52255,41.86365,-90.96117,1560,Rural,America/Chicago,"Programmer, multimedia",2.0,-0.5277777777777778,Bachelor's Degree,Full Time,75961.5,Divorced,Male,No,-0.239555778412541,18,-0.5,0.0,No,One year,Yes,No,DSL,No,No,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),-0.6454307289920406,-0.4724911263420896,-0.5454542648962598,2,3,3,5,3,3,4,3
3112,B552951,1dd62c52-f81d-4c30-b9ca-f1329fc7b1e5,Hugo,CO,Lincoln,80821,38.96193,-103.4096,1066,Rural,America/Denver,Research scientist (life sciences),8.0,0.9166666666666666,Associate's/Some College,Full Time,58668.34,Never Married,Male,No,-0.27209036842549483,11,0.0,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,0.5780028870062532,-0.13239645270400027,-0.3548831682058093,3,2,2,3,3,2,4,3
3113,C656853,3ea376a3-fa86-4e02-9b62-f1f69aa523ee,Norwalk,CT,Fairfield,6853,41.06943,-73.43816,3875,Suburban,America/New_York,"Accountant, chartered management",10.0,0.8888888888888888,Associate's/Some College,Retired,47909.61,Married,Female,No,-0.2155505360070325,8,1.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic Check,0.20759612604969016,-0.03669165131489205,-0.4293919572813534,2,2,2,3,5,2,3,4
3114,D761680,036391f2-685d-4cdc-a423-e7c5622bad03,Bossier City,LA,Bossier,71112,32.44249,-93.63612,35061,Rural,America/Chicago,Regulatory affairs officer,0.0,0.3333333333333333,No Diploma,Full Time,33186.785,Divorced,Female,No,0.031029783738941785,13,0.0,0.0,No,One year,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Bank Transfer(automatic),-0.3059760477397667,-0.6660679733021975,-0.3201090198675116,4,3,4,3,1,3,3,3
3115,P619856,54966ab6-7083-4bd2-aa96-1da4bac14640,Constableville,NY,Lewis,13325,43.57631,-75.52689,1067,Urban,America/New_York,Chief Marketing Officer,0.0,-0.4166666666666667,Associate's/Some College,Student,33186.785,Married,Male,Yes,-0.08572165324920114,11,0.0,0.0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes,Credit Card (automatic),-0.6643764406872641,-0.1510404937124498,-0.5586421728169505,3,3,2,5,2,4,4,3
3116,Z94888,2701ed72-2055-4818-953a-3c0626160000,Eagle River,WI,Vilas,54521,45.93404,-89.28501,7782,Rural,America/Chicago,Hydrogeologist,3.0,-0.75,No Diploma,Student,7399.99,Never Married,Female,Yes,0.09970802841772328,13,0.5,2.0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,-0.3686230533302272,0.8202708255228799,-0.16368098639413833,3,3,4,3,3,3,2,1
3117,B396774,757997ee-c641-428c-9ea4-1323459f3f30,Glens Falls,NY,Warren,12801,43.31142,-73.64489,14381,Urban,America/New_York,Commercial horticulturist,1.0,0.6111111111111112,Associate's/Some College,Full Time,35061.97,Never Married,Male,No,1.2621539181272716,18,0.5,0.0,No,Month-to-month,No,No,DSL,No,No,Yes,Yes,No,Yes,No,No,No,Bank Transfer(automatic),0.641609137967693,-0.6280495028855151,-0.15908045202746907,2,3,2,2,4,2,2,3
3118,O791833,1b4ee9f5-caa5-425c-85d2-fbc3e2827c6a,Lincoln,DE,Sussex,19960,38.84899,-75.41364,6571,Urban,America/New_York,"Surveyor, building control",1.0,0.5833333333333334,Associate's/Some College,Full Time,14589.73,Separated,Male,Yes,-0.0028751230094002894,12,0.5,1.0,No,Two Year,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,-0.6287573020578465,1.1413211797936866,-0.4567914396237112,2,2,3,3,5,2,4,3
3119,O86137,61975fc7-0794-422c-ac9a-beba9f514ed9,Boston,MA,Suffolk,2203,42.3605,-71.05896,25,Urban,America/New_York,Computer games developer,1.0,-0.2777777777777778,Associate's/Some College,Full Time,33186.785,Married,Male,Yes,0.03963514727063786,14,0.0,2.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,-0.48337264092035453,0.030186729300225475,-0.43173294629434356,3,2,3,4,4,4,3,3
3120,A854984,f4846a71-c394-492a-8cdf-90b15220563a,Electric City,WA,Grant,99123,47.84584,-119.143,998,Urban,America/Los_Angeles,Community pharmacist,2.0,-0.25,Associate's/Some College,Full Time,33186.785,Widowed,Male,Yes,0.6239675268904038,5,0.0,1.0,No,Month-to-month,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),-0.49874817640773533,0.8982900213364429,-0.26881488555828115,4,4,3,5,3,4,3,4
3121,E691911,a17b469b-cbaf-43c0-9222-8c36bdc66f1e,Aberdeen,MD,Harford,21001,39.51075,-76.20061,24453,Suburban,America/New_York,Consulting civil engineer,1.0,0.4722222222222222,Graduate Degree,Full Time,160589.2,Married,Female,Yes,-1.2798752060331136,14,0.0,1.0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),-0.5638452685412323,-0.6600574189817076,-0.44826715622831104,3,3,3,3,5,2,2,2
3122,P185978,3f9091b4-12d3-4f15-8569-74a76be2465a,Donner,LA,Terrebonne,70352,29.68513,-90.94384,165,Urban,America/Chicago,"Administrator, local government",8.0,-0.3888888888888889,Bachelor's Degree,Part Time,33186.785,Widowed,Female,No,0.27567248689940405,17,-0.5,0.0,Yes,Two Year,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,No,Electronic Check,0.2935944696539508,0.21180466226474987,-0.5570421605105612,3,2,3,4,3,4,4,4
3123,H319659,56e141b3-e053-4a22-a933-ca9a33cf3acb,Garden City,SD,Clark,57236,44.98414,-97.58138,138,Rural,America/Chicago,Warden/ranger,1.0,-0.3333333333333333,Associate's/Some College,Full Time,35976.11,Divorced,Male,Yes,0.8159855560811491,14,0.5,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,-0.621013531696426,-0.09982081112675344,-0.46564493893773556,5,4,4,4,3,4,5,5
3124,T55820,18f3d358-6299-40d8-8bdd-a7e7579ef5d6,Wallops Island,VA,Accomack,23337,37.92334,-75.48324,482,Rural,America/New_York,Actuary,1.0,0.027777777777777776,Associate's/Some College,Student,12234.1,Widowed,Male,No,0.5614878507529333,12,-0.5,1.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Mailed Check,-0.658883669614911,0.5545290530889598,-0.6099067121063186,4,3,6,3,4,4,5,4
3125,V49412,70c81f45-dd1c-4036-ab07-4ca92e3ac6b6,Black Rock,AR,Lawrence,72415,36.1282,-91.17392,1532,Suburban,America/Chicago,"Designer, exhibition/display",4.0,-0.2777777777777778,High School,Student,33186.785,Never Married,Male,No,0.8333113220803517,15,0.0,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,Credit Card (automatic),-0.5364605108141022,-0.6070819337144356,-0.3732245097014509,4,3,3,4,4,4,2,3
3126,J122044,6c5f6fb6-1bc2-4384-90f0-8523e836637a,Hustler,WI,Juneau,54637,43.87875,-90.27016,210,Suburban,America/Chicago,Midwife,1.0,-0.8611111111111112,Associate's/Some College,Full Time,33186.785,Separated,Female,Yes,-0.22033525347057967,15,0.0,0.0,Yes,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),-0.5357152767790987,1.1788532561886789,-0.32869249330263656,4,2,3,6,3,4,4,5
