customer_id,age,tenure,monthly_charge,payment_type,multiple
L933426,78,68.68812,275.1198,Bank Transfer Automatic,t
Q822881,42,55.40847,157.4698,Bank Transfer Automatic,t
K112352,45,58.52385,192.4404,Credit Card Automatic,t
N523135,51,69.12212,179.9476,Bank Transfer Automatic,t
N222050,43,69.27587,175.0048,Electronic Check,t
A825502,29,60.99965,217.4725,Electronic Check,t
J33472,73,65.99581,207.4754,Credit Card Automatic,t
L980328,65,68.61891,162.4653,Electronic Check,t
X972558,82,48.01685,227.4754,Electronic Check,t
V330988,79,71.07998,222.6792,Credit Card Automatic,t
R790383,18,70.42068,204.9496,Mailed Check,t
P635169,66,60.69166,160.0013,Bank Transfer Automatic,t
T279040,50,63.9264,159.9875,Electronic Check,t
D683005,61,71.05361,162.4538,Bank Transfer Automatic,t
C533700,77,42.82102,137.4978,Mailed Check,t
P82698,28,58.57249,112.4844,Credit Card Automatic,t
Z514718,63,53.60305,217.4702,Bank Transfer Automatic,t
V366783,67,52.71022,262.6106,Bank Transfer Automatic,t
Q190990,21,64.56029,222.6654,Bank Transfer Automatic,t
A300601,76,64.56459,220.1149,Credit Card Automatic,t
B469043,24,69.24664,207.4673,Mailed Check,t
P530226,77,71.75497,162.4538,Mailed Check,t
Y178063,53,71.53606,172.4404,Bank Transfer Automatic,t
A991604,58,69.74686,242.6106,Credit Card Automatic,t
T114413,48,50.55452,124.9935,Electronic Check,t
C726077,61,70.21916,214.9663,Mailed Check,t
B803995,89,70.19945,242.6326,Bank Transfer Automatic,t
A871046,54,58.90417,144.9607,Credit Card Automatic,t
O962208,36,55.64344,174.9882,Bank Transfer Automatic,t
Q170446,36,37.90754,139.9875,Electronic Check,t
M144232,65,65.87966,222.6326,Mailed Check,t
W453254,31,63.53539,232.6378,Electronic Check,t
W204997,63,58.56191,207.4811,Credit Card Automatic,t
E941116,43,65.28923,127.4783,Bank Transfer Automatic,t
Q461091,82,71.96235,194.9882,Bank Transfer Automatic,t
V409169,60,54.28949,164.9715,Electronic Check,t
N695754,36,63.39683,182.4676,Credit Card Automatic,t
W705014,64,66.35321,187.4673,Mailed Check,t
V155685,85,48.42652,252.6378,Credit Card Automatic,t
U338809,19,70.52668,164.9853,Electronic Check,t
Y803084,32,39.23505,194.9663,Mailed Check,t
T207990,29,67.15929,245.1283,Mailed Check,t
W488390,83,64.25764,137.5165,Electronic Check,t
Z188926,69,67.89973,172.4624,Electronic Check,t
I175937,25,56.32657,232.652,Mailed Check,t
X584197,83,39.83368,137.4684,Bank Transfer Automatic,t
C643455,27,51.59283,204.9634,Electronic Check,t
A948573,42,68.14328,162.4982,Credit Card Automatic,t
T195574,54,63.20833,174.9768,Electronic Check,t
S88773,64,71.21292,217.4702,Credit Card Automatic,t
T474901,48,65.90545,169.9928,Mailed Check,t
F180372,19,53.58396,192.4404,Electronic Check,t
X130405,18,66.22321,134.9801,Bank Transfer Automatic,t
N516432,20,70.66533,255.1417,Mailed Check,t
D561564,87,54.11361,240.1149,Mailed Check,t
H802305,38,64.20551,160.0122,Mailed Check,t
P143248,58,53.62789,235.1555,Bank Transfer Automatic,t
X449851,86,57.68543,232.6707,Credit Card Automatic,t
P478450,73,57.39587,150.007,Bank Transfer Automatic,t
T81402,49,60.74786,184.9797,Credit Card Automatic,t
K958078,70,69.82128,147.5031,Electronic Check,t
Z995043,85,60.42253,182.4433,Electronic Check,t
D533301,32,53.48684,179.9794,Bank Transfer Automatic,t
N404807,31,59.63916,127.525,Electronic Check,t
P01863,32,70.43935,275.1198,Mailed Check,t
Y908340,27,61.12237,267.6647,Mailed Check,t
O995027,69,65.38222,144.9607,Bank Transfer Automatic,t
P822042,21,51.53504,182.4653,Mailed Check,t
B507395,29,51.77932,159.9476,Credit Card Automatic,t
A301811,59,70.69188,172.4624,Bank Transfer Automatic,t
W757111,36,56.05193,182.4538,Electronic Check,t
Y247087,83,43.52477,115.0021,Credit Card Automatic,t
E390384,77,63.22009,147.4783,Electronic Check,t
Z888971,31,65.33904,275.1336,Credit Card Automatic,t
Q248113,63,65.50686,232.624,Mailed Check,t
M275292,76,65.09085,127.525,Mailed Check,t
V599639,69,70.26887,179.9476,Credit Card Automatic,t
Q925183,83,50.55291,159.9476,Bank Transfer Automatic,t
K284366,64,58.72004,179.9476,Credit Card Automatic,t
S697564,23,61.36037,194.9882,Bank Transfer Automatic,t
K874544,46,54.28874,204.9634,Mailed Check,t
F132006,89,71.12545,125.0073,Credit Card Automatic,t
W575617,76,36.95505,162.4676,Bank Transfer Automatic,t
N21173,74,48.85809,184.9797,Bank Transfer Automatic,t
S749342,38,71.65648,137.4698,Mailed Check,t
Z929463,76,69.35043,157.4836,Mailed Check,t
H875358,71,69.91998,242.6326,Credit Card Automatic,t
L469539,32,62.13371,277.6513,Bank Transfer Automatic,t
H251041,45,58.23259,192.4404,Electronic Check,t
P36822,21,68.99606,167.4564,Mailed Check,t
X696049,51,64.1745,275.1336,Bank Transfer Automatic,t
R941342,53,67.84553,115.0021,Mailed Check,t
U724245,76,68.49174,184.961,Electronic Check,t
L219105,55,57.07243,149.9447,Mailed Check,t
J588514,44,64.60077,147.4713,Electronic Check,t
P359684,86,68.05839,194.9581,Credit Card Automatic,t
S217877,50,49.45192,159.9805,Mailed Check,t
G280276,88,65.90788,184.9963,Credit Card Automatic,t
A79548,67,38.14529,147.4783,Electronic Check,t
Y50015,67,63.03296,179.9476,Credit Card Automatic,t
N392260,80,70.39578,277.6375,Credit Card Automatic,t
J636797,19,60.98712,184.9634,Credit Card Automatic,t
J32230,75,67.57013,207.4974,Bank Transfer Automatic,t
O342390,56,68.59815,214.9525,Mailed Check,t
R194134,73,45.82729,137.5165,Electronic Check,t
S580963,46,64.99061,204.961,Mailed Check,t
A822901,38,66.42219,242.6435,Credit Card Automatic,t
C09877,77,69.44118,179.9476,Bank Transfer Automatic,t
S459186,79,59.83107,179.9794,Mailed Check,t
S542395,41,61.85639,147.4783,Credit Card Automatic,t
M474053,43,63.13788,252.624,Electronic Check,t
F873880,66,56.50636,149.9447,Electronic Check,t
P172027,46,63.59084,184.9634,Mailed Check,t
I229526,87,65.33881,169.9928,Credit Card Automatic,t
B961799,24,51.7077,252.6378,Mailed Check,t
L686238,33,66.00877,252.6378,Mailed Check,t
V837342,31,60.50225,179.9656,Mailed Check,t
G213314,27,57.94447,184.9963,Mailed Check,t
C843272,21,71.18005,184.9797,Mailed Check,t
R938984,33,62.45443,177.4945,Bank Transfer Automatic,t
Z272227,27,62.23643,187.4811,Electronic Check,t
R282758,18,62.83227,137.4684,Bank Transfer Automatic,t
W295340,80,66.82797,214.9663,Electronic Check,t
M645601,76,55.77968,179.9794,Electronic Check,t
T913744,47,64.74166,232.624,Electronic Check,t
M782473,31,50.30932,172.4871,Credit Card Automatic,t
H220560,62,70.87866,204.9797,Electronic Check,t
C451458,59,66.70866,245.147,Electronic Check,t
H671131,62,42.12085,157.4698,Mailed Check,t
O472020,25,56.24334,184.9963,Bank Transfer Automatic,t
A166320,19,68.1959,207.4974,Bank Transfer Automatic,t
L817058,31,66.03822,242.6326,Credit Card Automatic,t
N251690,33,56.19141,149.9776,Electronic Check,t
O463456,62,55.44991,207.4811,Bank Transfer Automatic,t
Y472740,29,67.82028,159.9476,Credit Card Automatic,t
Q980177,62,48.22395,192.4885,Mailed Check,t
O362996,32,58.57229,157.4698,Mailed Check,t
S377705,43,60.23312,172.4733,Mailed Check,t
M662759,46,59.26713,179.9476,Mailed Check,t
C612366,38,64.63082,187.4811,Electronic Check,t
V251779,20,59.61692,149.9928,Mailed Check,t
Z129927,33,64.03187,267.6647,Bank Transfer Automatic,t
O599935,76,49.73125,179.9794,Electronic Check,t
M255421,67,44.83431,172.4871,Bank Transfer Automatic,t
I124834,32,68.09161,252.624,Electronic Check,t
V710840,64,66.67389,235.1417,Electronic Check,t
D793723,74,55.84748,140.0013,Bank Transfer Automatic,t
P494811,48,58.96026,162.497,Electronic Check,t
C960158,54,69.85281,164.9853,Mailed Check,t
U391073,69,59.54349,252.6378,Bank Transfer Automatic,t
C432978,64,64.20102,265.147,Credit Card Automatic,t
A551693,40,68.98021,182.4433,Credit Card Automatic,t
T679908,34,71.58148,162.4653,Electronic Check,t
E620176,48,71.32593,262.6106,Mailed Check,t
N523061,68,65.52,192.4885,Bank Transfer Automatic,t
Z41986,23,69.82129,162.497,Mailed Check,t
C913229,77,39.72823,112.4844,Bank Transfer Automatic,t
I677834,23,67.18365,159.9476,Electronic Check,t
Q820393,82,39.62761,194.9768,Electronic Check,t
H593898,21,63.86178,162.4982,Credit Card Automatic,t
I08065,39,67.20074,127.4783,Electronic Check,t
T268070,56,66.27924,162.4538,Electronic Check,t
Q624270,48,67.35833,275.1336,Credit Card Automatic,t
I299891,55,49.19446,127.525,Mailed Check,t
N315696,31,52.79539,147.4713,Electronic Check,t
J158737,77,71.07066,149.9741,Credit Card Automatic,t
C454715,70,46.04347,204.9797,Bank Transfer Automatic,t
Y53879,36,56.54849,192.4567,Electronic Check,t
O911146,54,60.43193,214.9663,Electronic Check,t
W247162,44,55.97317,287.6427,Credit Card Automatic,t
O955596,70,61.42667,232.624,Electronic Check,t
Q563541,18,59.20412,220.1478,Mailed Check,t
V217092,80,59.22188,182.4833,Electronic Check,t
L565413,24,56.96287,172.4733,Bank Transfer Automatic,t
G557255,37,54.67414,164.9853,Mailed Check,t
D77080,81,61.19516,159.9476,Electronic Check,t
X423883,63,53.27554,162.497,Electronic Check,t
F442521,52,71.59806,207.4811,Electronic Check,t
P141322,26,54.8395,179.9476,Electronic Check,t
Z842961,82,68.97874,192.4705,Credit Card Automatic,t
Z112130,33,67.92751,137.4698,Credit Card Automatic,t
O791333,49,50.84459,235.1884,Credit Card Automatic,t
G20890,70,59.21421,164.9715,Credit Card Automatic,t
Z282127,73,61.52908,184.9939,Electronic Check,t
V615120,47,66.03306,232.624,Electronic Check,t
F963099,24,53.80104,144.9607,Bank Transfer Automatic,t
Q940232,25,69.82047,202.4433,Electronic Check,t
W60561,49,57.95709,137.4836,Credit Card Automatic,t
H457208,32,70.48211,179.9656,Mailed Check,t
M890549,35,52.68435,197.4702,Mailed Check,t
Z157225,64,50.79108,147.4713,Electronic Check,t
E563177,20,63.11931,147.4893,Bank Transfer Automatic,t
H126929,20,61.10374,220.1149,Electronic Check,t
U172635,21,65.85662,172.4705,Credit Card Automatic,t
M384015,45,56.00686,217.4725,Mailed Check,t
T590399,84,62.17986,140.0013,Credit Card Automatic,t
Y236434,53,63.35816,187.4974,Electronic Check,t
B250093,81,64.57131,214.9525,Bank Transfer Automatic,t
P214554,77,58.20411,204.9496,Credit Card Automatic,t
T849288,47,63.97683,204.9634,Mailed Check,t
I459228,50,58.08656,179.9476,Credit Card Automatic,t
U840079,46,69.84899,222.6654,Electronic Check,t
X915412,74,67.69779,147.4564,Mailed Check,t
E782376,22,58.58794,207.4673,Credit Card Automatic,t
A553843,51,62.44603,169.9741,Mailed Check,t
N621695,39,67.87019,255.1665,Credit Card Automatic,t
M492061,27,54.21518,137.5165,Credit Card Automatic,t
H942511,61,57.64074,162.5005,Electronic Check,t
E159151,24,63.90696,252.6378,Mailed Check,t
P376206,46,70.95851,172.4404,Bank Transfer Automatic,t
U829331,68,56.20288,220.1615,Electronic Check,t
A643000,38,68.98754,147.4564,Bank Transfer Automatic,t
Q326191,40,55.01651,147.4713,Electronic Check,t
M517236,21,68.07527,179.9476,Bank Transfer Automatic,t
O877559,47,68.79305,144.9607,Electronic Check,t
J869207,51,69.71137,174.991,Credit Card Automatic,t
H375394,20,64.11559,255.1198,Credit Card Automatic,t
P560448,36,43.5742,115.0021,Electronic Check,t
T374120,42,69.00321,277.6513,Mailed Check,t
V595168,79,71.50974,194.9525,Bank Transfer Automatic,t
J342818,24,67.75441,202.4433,Credit Card Automatic,t
Y249104,67,67.53219,184.9634,Electronic Check,t
D753480,37,48.63086,204.9797,Credit Card Automatic,t
K868042,69,66.48285,144.9607,Electronic Check,t
H682238,74,63.10868,219.9902,Credit Card Automatic,t
G671583,75,70.00933,157.4698,Mailed Check,t
D684561,34,44.73398,172.4733,Credit Card Automatic,t
I383186,76,66.79288,124.9607,Electronic Check,t
G944376,84,53.99857,159.9794,Electronic Check,t
G198481,43,57.23085,169.9447,Mailed Check,t
L942140,41,66.63279,159.9476,Bank Transfer Automatic,t
H427572,19,53.54212,137.4698,Mailed Check,t
J968084,62,56.17179,174.9768,Credit Card Automatic,t
I347202,82,59.15713,147.5031,Electronic Check,t
K218096,55,50.24277,192.4567,Electronic Check,t
M251973,44,65.43822,169.9447,Bank Transfer Automatic,t
X162805,25,53.03214,162.5299,Credit Card Automatic,t
U879145,73,42.6185,165.0182,Electronic Check,t
Z480141,71,70.81829,275.1336,Mailed Check,t
D774087,78,60.04586,149.9741,Bank Transfer Automatic,t
Y870899,78,62.09703,159.9942,Credit Card Automatic,t
J622479,74,63.29972,159.9642,Mailed Check,t
F105245,67,58.54629,124.9607,Electronic Check,t
W41017,79,67.12189,179.9476,Bank Transfer Automatic,t
U460373,80,66.13697,159.9642,Bank Transfer Automatic,t
O166280,88,48.90533,204.9797,Electronic Check,t
E756084,54,67.13803,179.9656,Electronic Check,t
I621118,27,38.07335,245.1612,Credit Card Automatic,t
B920374,23,51.87217,139.9861,Electronic Check,t
S989250,69,69.25128,137.4698,Mailed Check,t
E130506,55,63.27923,162.497,Electronic Check,t
Q348233,57,55.63584,172.4567,Electronic Check,t
B15517,53,71.56684,232.652,Mailed Check,t
Z700653,73,62.91372,149.9776,Credit Card Automatic,t
L702595,65,65.5396,147.4713,Bank Transfer Automatic,t
V125585,78,63.17504,217.484,Mailed Check,t
V313460,22,57.27176,152.4624,Electronic Check,t
T509086,42,71.71756,162.4538,Credit Card Automatic,t
S22771,41,66.83137,255.1417,Mailed Check,t
W926430,23,49.72909,172.4705,Credit Card Automatic,t
Z867523,43,62.2002,275.1336,Mailed Check,t
F799896,24,61.27483,169.9447,Mailed Check,t
O970720,42,41.17585,134.9801,Credit Card Automatic,t
M429173,79,61.68555,275.1336,Bank Transfer Automatic,t
F98604,46,58.15209,179.9476,Credit Card Automatic,t
J575074,55,62.31372,214.9663,Electronic Check,t
I951273,48,69.99165,222.6326,Electronic Check,t
J586826,41,49.04173,235.1417,Bank Transfer Automatic,t
Z784446,84,50.58579,204.9496,Credit Card Automatic,t
Q706777,55,56.39145,137.4836,Electronic Check,t
P139155,68,70.90623,179.9476,Credit Card Automatic,t
K54633,88,46.94705,157.4698,Electronic Check,t
H452286,81,58.01097,172.5104,Credit Card Automatic,t
S433497,61,59.1561,172.4567,Electronic Check,t
O928853,79,67.99131,217.484,Mailed Check,t
Z596629,30,64.93663,192.4404,Bank Transfer Automatic,t
E772877,32,68.00653,194.9663,Electronic Check,t
D150042,21,57.27183,194.9663,Bank Transfer Automatic,t
V137712,60,60.47912,162.5119,Credit Card Automatic,t
K787280,32,39.27473,175.0062,Electronic Check,t
E386213,20,70.63095,192.4705,Electronic Check,t
E450349,35,71.48016,255.1417,Mailed Check,t
X87865,62,66.57294,137.5165,Electronic Check,t
G861521,63,52.92007,179.9794,Mailed Check,t
Z409213,24,71.54844,204.961,Credit Card Automatic,t
I542093,52,50.26004,149.9447,Electronic Check,t
V598235,49,57.37458,252.6378,Credit Card Automatic,t
X542220,49,68.63549,152.509,Electronic Check,t
R962213,67,54.72683,194.9882,Bank Transfer Automatic,t
M750817,24,58.87612,160.0013,Bank Transfer Automatic,t
P209261,48,57.25068,134.9801,Credit Card Automatic,t
K167525,56,48.50733,232.624,Mailed Check,t
S418962,70,69.48387,184.9715,Credit Card Automatic,t
L533388,37,63.55011,164.9715,Bank Transfer Automatic,t
Y251641,33,55.87308,184.9853,Electronic Check,t
U833919,65,54.74318,265.147,Credit Card Automatic,t
Y702883,82,51.51251,204.961,Electronic Check,t
K392319,72,53.44438,275.1198,Bank Transfer Automatic,t
Q698456,34,61.54459,257.6375,Credit Card Automatic,t
U174484,18,71.99928,232.652,Electronic Check,t
G975600,22,68.30856,184.9496,Credit Card Automatic,t
P396177,72,68.88449,169.9447,Mailed Check,t
Q246510,83,68.96928,182.4433,Mailed Check,t
R931562,83,66.75045,192.4404,Mailed Check,t
R22735,88,43.01015,167.4564,Electronic Check,t
H131682,30,55.81802,194.9581,Credit Card Automatic,t
Y916459,36,59.54373,217.4702,Electronic Check,t
E943977,67,51.43424,169.9447,Bank Transfer Automatic,t
Z210341,67,65.44538,204.9634,Credit Card Automatic,t
F38173,66,53.37805,125.0073,Bank Transfer Automatic,t
W269029,85,48.31275,204.9634,Credit Card Automatic,t
S291778,30,63.05783,169.9447,Credit Card Automatic,t
R370396,38,47.79913,169.9741,Electronic Check,t
W151148,84,67.10378,182.49,Electronic Check,t
H33347,52,66.89696,147.4783,Credit Card Automatic,t
X31491,71,60.33663,275.1198,Mailed Check,t
S376125,25,64.68955,197.4945,Credit Card Automatic,t
U418693,85,61.83307,277.6513,Credit Card Automatic,t
A647291,68,52.38371,214.9663,Electronic Check,t
X285403,24,58.20259,160.0122,Mailed Check,t
J584243,27,60.64369,164.9853,Mailed Check,t
T997038,80,51.19742,184.9496,Bank Transfer Automatic,t
E542197,23,37.50261,137.5165,Credit Card Automatic,t
L698060,22,66.4055,235.1555,Credit Card Automatic,t
I226062,56,56.10936,172.4404,Credit Card Automatic,t
Y999795,34,65.52213,197.4725,Electronic Check,t
S316458,61,66.80152,265.1283,Credit Card Automatic,t
B677068,53,53.94013,147.4783,Mailed Check,t
C555531,37,49.24329,169.9928,Mailed Check,t
X172041,55,54.67286,159.9656,Electronic Check,t
O587608,85,65.14504,172.4885,Electronic Check,t
E305140,57,40.51042,174.9768,Mailed Check,t
D481847,75,67.29135,172.4404,Bank Transfer Automatic,t
E135976,51,62.67368,159.9656,Electronic Check,t
G868055,33,64.59012,172.4705,Credit Card Automatic,t
B146281,81,62.35684,147.4564,Credit Card Automatic,t
X345073,54,63.37652,179.9794,Electronic Check,t
V922402,67,59.566,159.9875,Electronic Check,t
N297112,56,58.53165,204.9634,Electronic Check,t
Y984783,54,70.14018,202.4433,Credit Card Automatic,t
D603676,76,63.3179,152.4624,Credit Card Automatic,t
E674988,61,58.59926,197.4725,Mailed Check,t
M465754,34,60.4105,207.4754,Electronic Check,t
T57126,53,71.53575,194.9992,Bank Transfer Automatic,t
S18718,61,70.18387,160.0013,Electronic Check,t
C601774,52,67.50401,202.4433,Mailed Check,t
P315303,20,51.4383,245.175,Credit Card Automatic,t
A155369,88,49.57035,240.1149,Electronic Check,t
N247196,59,71.28275,147.4564,Bank Transfer Automatic,t
V885983,70,58.18819,222.6326,Mailed Check,t
Q831134,79,68.03324,172.4567,Mailed Check,t
B813452,62,62.38737,214.9663,Mailed Check,t
J972903,37,62.12984,197.5169,Electronic Check,t
M706056,20,66.62855,222.6326,Electronic Check,t
K685277,54,50.74296,204.9496,Credit Card Automatic,t
K768596,39,71.62561,182.4433,Bank Transfer Automatic,t
G578584,60,51.84838,169.9741,Electronic Check,t
U195458,49,49.4719,182.49,Credit Card Automatic,t
J629804,26,52.60822,162.4653,Mailed Check,t
U746779,44,68.95898,167.4564,Mailed Check,t
I300822,32,49.09017,172.4404,Electronic Check,t
A223123,75,47.56383,214.9525,Credit Card Automatic,t
L212558,46,66.37555,207.6386,Electronic Check,t
N805051,44,48.65096,157.4836,Credit Card Automatic,t
C910095,33,64.25108,147.4564,Electronic Check,t
K183807,23,66.969,184.9496,Electronic Check,t
H393650,85,42.2544,159.9476,Credit Card Automatic,t
Z405442,35,63.48022,197.4702,Credit Card Automatic,t
W312206,57,64.17582,159.9642,Mailed Check,t
M337097,70,60.85274,204.9797,Mailed Check,t
B419356,82,59.78701,179.9656,Electronic Check,t
U625153,46,65.85945,179.9476,Bank Transfer Automatic,t
J554905,26,61.41519,204.9496,Electronic Check,t
Z259100,24,63.56455,245.147,Bank Transfer Automatic,t
Z61025,48,50.58015,152.4624,Credit Card Automatic,t
V915324,53,69.32718,172.4404,Electronic Check,t
N620346,45,54.64758,172.4705,Electronic Check,t
H712105,41,57.36298,194.9992,Credit Card Automatic,t
F456395,37,68.4414,127.4783,Electronic Check,t
F28689,72,56.49332,124.9607,Electronic Check,t
D429172,40,52.20612,147.4564,Mailed Check,t
J420961,58,46.24636,184.9939,Mailed Check,t
V207992,84,52.90819,184.9496,Mailed Check,t
X923330,83,48.83733,169.9671,Bank Transfer Automatic,t
Q65833,74,61.53436,182.4676,Electronic Check,t
B738725,56,66.51398,174.991,Credit Card Automatic,t
S796673,79,43.19701,182.4538,Electronic Check,t
U593443,30,70.50969,179.9794,Electronic Check,t
D366186,34,68.32444,137.4684,Electronic Check,t
A764334,85,67.94252,169.9928,Mailed Check,t
F515768,33,67.75508,140.0013,Electronic Check,t
X658080,72,65.63324,232.624,Electronic Check,t
N385296,61,53.9011,144.9607,Mailed Check,t
H906819,50,67.28651,184.9797,Credit Card Automatic,t
X671633,86,71.25391,137.4684,Credit Card Automatic,t
L628548,79,66.21339,147.4783,Electronic Check,t
W370920,55,46.84079,172.4733,Bank Transfer Automatic,t
Q408580,52,48.98892,184.9634,Credit Card Automatic,t
T939239,34,53.42526,162.4538,Bank Transfer Automatic,t
B689525,21,66.42406,147.4564,Electronic Check,t
X809326,55,54.21707,159.9805,Electronic Check,t
P915334,70,65.39241,137.4684,Credit Card Automatic,t
M115442,22,71.24523,149.9776,Mailed Check,t
P849493,44,61.90557,172.4567,Credit Card Automatic,t
L877029,77,59.60865,192.4705,Bank Transfer Automatic,t
O156883,43,63.56661,172.5104,Credit Card Automatic,t
T240001,42,67.19702,174.9882,Credit Card Automatic,t
X682774,71,59.64017,182.4653,Credit Card Automatic,t
T45538,62,70.35289,182.4833,Electronic Check,t
D557600,84,71.58111,147.4893,Electronic Check,t
O686657,26,62.55977,275.1198,Mailed Check,t
O257034,66,65.71379,162.4676,Electronic Check,t
Y563908,21,69.48617,265.1283,Electronic Check,t
K170633,37,70.40113,172.4705,Bank Transfer Automatic,t
A472924,60,55.07277,172.4624,Credit Card Automatic,t
V91941,71,46.23966,137.4836,Mailed Check,t
M106741,65,48.2368,204.9797,Credit Card Automatic,t
P488779,64,69.08879,245.1283,Electronic Check,t
W133136,83,65.03729,275.1198,Mailed Check,t
G753886,51,68.90291,172.4885,Bank Transfer Automatic,t
Y558408,54,44.15083,162.5005,Mailed Check,t
G670932,44,60.45224,172.4404,Credit Card Automatic,t
T972795,30,57.49156,182.4653,Electronic Check,t
T30297,61,62.6698,182.497,Mailed Check,t
P351495,81,64.67959,242.6573,Credit Card Automatic,t
E716533,87,66.88596,220.1615,Electronic Check,t
F544673,27,57.01956,179.9476,Mailed Check,t
C672333,55,60.1263,137.4836,Credit Card Automatic,t
M979438,21,64.39513,172.4848,Credit Card Automatic,t
Z624049,73,60.95606,137.4978,Electronic Check,t
H463610,31,70.65475,172.4404,Mailed Check,t
V930652,22,45.44227,182.4538,Electronic Check,t
G72246,70,70.64245,134.9801,Mailed Check,t
H850011,24,49.94733,124.9607,Electronic Check,t
N865646,83,66.16906,182.4676,Electronic Check,t
Q369666,37,65.54203,182.4653,Credit Card Automatic,t
M220404,37,70.52617,144.9607,Credit Card Automatic,t
A581416,58,61.47977,184.9634,Mailed Check,t
T601214,58,54.60031,182.4538,Electronic Check,t
B346362,26,56.68677,162.4818,Mailed Check,t
D553284,33,53.90038,174.991,Electronic Check,t
N729901,48,68.61974,172.4404,Credit Card Automatic,t
F413995,71,51.9989,240.1149,Mailed Check,t
W814496,77,47.45044,159.9794,Credit Card Automatic,t
E765230,38,58.57706,204.9634,Electronic Check,t
J153143,26,57.56332,242.6326,Credit Card Automatic,t
A332968,35,47.03744,174.9768,Electronic Check,t
Z757915,43,68.65572,207.4673,Credit Card Automatic,t
V867114,65,65.07998,175.0211,Electronic Check,t
S767854,84,66.60166,220.1478,Electronic Check,t
B739624,64,49.89893,172.5034,Bank Transfer Automatic,t
H118911,29,66.15837,127.4783,Mailed Check,t
C406267,32,53.20557,144.9607,Electronic Check,t
E869766,34,69.8568,194.9525,Bank Transfer Automatic,t
Z131585,70,67.76854,162.4653,Mailed Check,t
X778990,74,58.61361,157.4698,Electronic Check,t
H466983,40,56.24607,149.9447,Electronic Check,t
S564416,48,54.37964,255.1665,Credit Card Automatic,t
R301897,63,54.87071,112.4844,Mailed Check,t
R98590,26,41.72903,165.0182,Electronic Check,t
B740110,49,54.84956,169.9928,Mailed Check,t
Q87351,36,44.57688,159.9476,Mailed Check,t
Q491662,71,57.2401,137.4684,Electronic Check,t
B661586,52,63.17583,252.6378,Mailed Check,t
C486534,89,67.063,152.4624,Electronic Check,t
Q06720,46,63.19406,235.1884,Electronic Check,t
T54891,31,60.5753,149.9928,Bank Transfer Automatic,t
Q804547,41,59.39468,192.4705,Bank Transfer Automatic,t
Y827249,24,65.7154,140.0342,Electronic Check,t
J237221,21,68.57996,287.6427,Bank Transfer Automatic,t
T636629,30,70.53117,140.0013,Credit Card Automatic,t
L253253,76,66.88131,182.4433,Electronic Check,t
B93818,28,69.99167,232.624,Electronic Check,t
S600591,78,65.07643,162.4538,Bank Transfer Automatic,t
M235015,44,55.56204,194.9768,Mailed Check,t
X908828,32,65.58919,187.4811,Bank Transfer Automatic,t
A141988,54,57.46466,184.9797,Bank Transfer Automatic,t
H576124,28,71.53609,217.4725,Electronic Check,t
H710167,23,67.09737,220.1615,Electronic Check,t
B374505,72,37.8337,197.4702,Electronic Check,t
O292800,45,49.07033,214.9525,Mailed Check,t
T44170,37,57.07531,210.1563,Electronic Check,t
T867814,49,61.85574,204.9496,Electronic Check,t
M432757,66,70.26711,257.6513,Electronic Check,t
T260778,89,43.93121,134.9801,Bank Transfer Automatic,t
D598970,77,64.41859,207.4811,Electronic Check,t
X833772,43,52.62668,277.6375,Mailed Check,t
C668339,19,71.52099,192.4404,Credit Card Automatic,t
R186116,65,48.82626,255.1198,Bank Transfer Automatic,t
S09313,48,67.0374,194.9525,Electronic Check,t
P606965,64,59.29022,214.9663,Mailed Check,t
U921662,41,56.40424,204.9797,Credit Card Automatic,t
B619322,23,58.47429,137.4978,Credit Card Automatic,t
M970266,73,70.2982,172.4567,Electronic Check,t
R30489,35,46.87556,204.961,Electronic Check,t
K559003,38,61.28212,184.961,Mailed Check,t
L435065,87,47.32195,194.9663,Credit Card Automatic,t
X91732,37,61.51366,192.4404,Electronic Check,t
G258705,30,59.14016,137.4836,Credit Card Automatic,t
S487094,21,64.61283,192.4404,Electronic Check,t
A374706,57,70.20568,255.1665,Credit Card Automatic,t
Z334403,36,55.30151,144.9607,Credit Card Automatic,t
X959290,28,67.57609,265.1283,Mailed Check,t
P282882,51,66.25635,245.1283,Electronic Check,t
X360670,43,54.05623,172.4705,Bank Transfer Automatic,t
S424834,68,68.52825,185.0077,Credit Card Automatic,t
W838935,50,47.10952,125.0073,Electronic Check,t
J60514,79,58.72868,204.961,Credit Card Automatic,t
C454652,61,54.54538,220.1615,Electronic Check,t
G355459,64,71.26306,194.9581,Mailed Check,t
N188089,68,63.63416,192.4404,Bank Transfer Automatic,t
M324793,23,68.19713,159.9794,Electronic Check,t
D861732,48,61.04037,207.4811,Electronic Check,t
I243405,48,47.41689,169.9741,Bank Transfer Automatic,t
I641617,39,71.0956,252.624,Credit Card Automatic,t
T38070,28,63.35086,217.484,Electronic Check,t
